Company Name,Date,Agency,Instrument,Grade,Rating,Status,Ammount,Company/Issuer not cooperating,is_INC,Days_Overdue,Urgency,is_NCD,Company_upper,Why_Target
Sangat Printers Pvt. Ltd.,2025-11-24,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,6.1,Y,True,209.0,HOT,True,SANGAT PRINTERS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sangeeth Textiles Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,47.04,Y,True,156.0,WARM,True,SANGEETH TEXTILES PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sansaara Weaves & Filaments Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,6.67,Y,True,156.0,WARM,True,SANSAARA WEAVES & FILAMENTS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sanshu Agro Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,14.0,Y,True,283.0,HOT,True,SANSHU AGRO PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sanshu Green Corn Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,17.72,Y,True,283.0,HOT,True,SANSHU GREEN CORN PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sara Spintex India Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,Default,D,Reaffirmed,45.73,Y,True,156.0,WARM,True,SARA SPINTEX INDIA PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sarvejana Healthcare Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,37.05,Y,True,304.0,HOT,True,SARVEJANA HEALTHCARE PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sea Lagoon Hotels Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,23.0,Y,True,283.0,HOT,True,SEA LAGOON HOTELS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Seahawk Agro Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,7.1,Y,True,283.0,HOT,True,SEAHAWK AGRO PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Securevalue India Ltd.,2026-03-27,IND-RA,Non-government debt,Default,D,Reaffirmed,199.0,Y,True,86.0,LOW,True,SECUREVALUE INDIA LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Servotech India Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,30.0,Y,True,156.0,WARM,True,SERVOTECH INDIA LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Seshsayi Foods Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,49.02,Y,True,80.0,LOW,True,SESHSAYI FOODS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Setubandhan Infrastructure Ltd.,2025-11-24,IND-RA,Non-government debt,Default,D,Reaffirmed,90.0,Y,True,209.0,HOT,True,SETUBANDHAN INFRASTRUCTURE LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shakti Component Ventures Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,8.58,Y,True,304.0,HOT,True,SHAKTI COMPONENT VENTURES PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shakti Polyweave Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,142.78,Y,True,283.0,HOT,True,SHAKTI POLYWEAVE PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sharma Pharmaceutical Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,9.0,Y,True,156.0,WARM,True,SHARMA PHARMACEUTICAL PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shashi Cables Ltd.,2026-01-12,IND-RA,Non-government debt,Inadequate Safety,BB-/A4+,Downgraded,457.11,Y,True,160.0,WARM,True,SHASHI CABLES LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sheetal Structurals Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,9.0,Y,True,283.0,HOT,True,SHEETAL STRUCTURALS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shinde Developers Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,53.0,Y,True,80.0,LOW,True,SHINDE DEVELOPERS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shiv Aum Steels Ltd.,2025-11-24,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,65.0,Y,True,209.0,HOT,True,SHIV AUM STEELS LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shiv Shakti Exporters Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,Default,D,Reaffirmed,34.35,Y,True,304.0,HOT,True,SHIV SHAKTI EXPORTERS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shiva Polytubes Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,10.54,Y,True,304.0,HOT,True,SHIVA POLYTUBES PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shiva-Parvati Poultry Feed Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,41.07,Y,True,80.0,LOW,True,SHIVA-PARVATI POULTRY FEED PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shivam Protein Products Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,Default,D,Reaffirmed,10.72,Y,True,156.0,WARM,True,SHIVAM PROTEIN PRODUCTS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shree Ashtvinayak Roller Flour Mills Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,Default,D,Reaffirmed,7.85,Y,True,304.0,HOT,True,SHREE ASHTVINAYAK ROLLER FLOUR MILLS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shree Bharka (India) Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,24.0,Y,True,80.0,LOW,True,SHREE BHARKA (INDIA) LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shree Dulichand Chemicals Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,7.5,Y,True,80.0,LOW,True,SHREE DULICHAND CHEMICALS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shree Jee Flour Mills Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,10.72,Y,True,304.0,HOT,True,SHREE JEE FLOUR MILLS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shree Krishan Co. (Mfrs.) Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,19.04,Y,True,304.0,HOT,True,SHREE KRISHAN CO. (MFRS.) PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shree Prithvi Steel Rolling Mills Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,29.01,Y,True,304.0,HOT,True,SHREE PRITHVI STEEL ROLLING MILLS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shree Radha Vallabh Giriraj Mktg. Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,14.5,Y,True,304.0,HOT,True,SHREE RADHA VALLABH GIRIRAJ MKTG. PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shree Sita Ram Paper Mills Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,10.75,Y,True,156.0,WARM,True,SHREE SITA RAM PAPER MILLS LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shreeji Infrastructure India Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,199.0,Y,True,80.0,LOW,True,SHREEJI INFRASTRUCTURE INDIA PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shrenik Marble Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,9.6,Y,True,304.0,HOT,True,SHRENIK MARBLE PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shri Ambalika Sugar Pvt. Ltd.,2025-11-24,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,550.0,Y,True,209.0,HOT,True,SHRI AMBALIKA SUGAR PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shri Janki Foodgrains Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,16.3,Y,True,304.0,HOT,True,SHRI JANKI FOODGRAINS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shri Kannan Departmental Store Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,81.17,Y,True,80.0,LOW,True,SHRI KANNAN DEPARTMENTAL STORE LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shri Ram Rubtech Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,5.04,Y,True,156.0,WARM,True,SHRI RAM RUBTECH PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shri Vishnuperumaal Spin Yarn Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,10.85,Y,True,304.0,HOT,True,SHRI VISHNUPERUMAAL SPIN YARN PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shriganesh Textile & Infrastructure (India) Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,Default,D,Reaffirmed,27.0,Y,True,304.0,HOT,True,SHRIGANESH TEXTILE & INFRASTRUCTURE (INDIA) PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shriniwasa Proteins Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,82.0,Y,True,80.0,LOW,True,SHRINIWASA PROTEINS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shristi Cotspinn Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,26.76,Y,True,304.0,HOT,True,SHRISTI COTSPINN PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shruthi Milk Products Pvt. Ltd.,2026-02-27,IND-RA,Non-government debt,Default,D,Reaffirmed,8.48,Y,True,114.0,WARM,True,SHRUTHI MILK PRODUCTS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shyam Indofab Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,Default,D,Reaffirmed,156.35,Y,True,156.0,WARM,True,SHYAM INDOFAB PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shyam Spectra Pvt. Ltd.,2025-11-28,IND-RA,Non-government debt,Inadequate Safety,BB/A4+,Downgraded,52.17,Y,True,205.0,HOT,True,SHYAM SPECTRA PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Shyama Power India Ltd.,2026-02-27,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,469.44,Y,True,114.0,WARM,True,SHYAMA POWER INDIA LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Siddapur Distilleries Ltd.,2025-11-24,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,40.0,Y,True,209.0,HOT,True,SIDDAPUR DISTILLERIES LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Siddhartha Innopack Inds. Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,25.48,Y,True,80.0,LOW,True,SIDDHARTHA INNOPACK INDS. PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Siddhi Vinayak Knots & Prints Pvt. Ltd.,2026-02-09,IND-RA,Non-government debt,High Risk,B+/A4,Withdrawn,119.47,Y,True,132.0,WARM,True,SIDDHI VINAYAK KNOTS & PRINTS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sikko Industries Ltd.,2026-04-21,IND-RA,Non-government debt,High Risk,B-/A4,Withdrawn,7.0,Y,True,61.0,LOW,True,SIKKO INDUSTRIES LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sinha Cold Storage & Warehouse Co. Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,Default,D,Reaffirmed,5.86,Y,True,304.0,HOT,True,SINHA COLD STORAGE & WAREHOUSE CO. PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Siri Constructions Infrastructure Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,35.0,Y,True,80.0,LOW,True,SIRI CONSTRUCTIONS INFRASTRUCTURE PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sivaguru Spinning Mills Pvt. Ltd.,2026-01-12,IND-RA,Non-government debt,High Risk,B+/A4,Downgraded,43.0,Y,True,160.0,WARM,True,SIVAGURU SPINNING MILLS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Skywin Spinning Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,49.3,Y,True,80.0,LOW,True,SKYWIN SPINNING PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sonale Fabrics Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,17.1,Y,True,156.0,WARM,True,SONALE FABRICS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
South Indian Constructions Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,Default,D,Reaffirmed,22.5,Y,True,283.0,HOT,True,SOUTH INDIAN CONSTRUCTIONS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
South Indian Green Cardamom Co. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,13.65,Y,True,283.0,HOT,True,SOUTH INDIAN GREEN CARDAMOM CO. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Spaceage Switchgears Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,14.0,Y,True,283.0,HOT,True,SPACEAGE SWITCHGEARS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Spartan Engineering Inds. Pvt. Ltd.,2025-12-19,IND-RA,Non-government debt,Default,D,Reaffirmed,39.04,Y,True,184.0,HOT,True,SPARTAN ENGINEERING INDS. PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Speedy Multimodes Ltd.,2025-11-24,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,34.5,Y,True,209.0,HOT,True,SPEEDY MULTIMODES LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sree Krishna Automotives Hyderabad Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,85.0,Y,True,80.0,LOW,True,SREE KRISHNA AUTOMOTIVES HYDERABAD PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sri Lakshmi Motor Service Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,12.87,Y,True,304.0,HOT,True,SRI LAKSHMI MOTOR SERVICE PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sri Mouli Textiles Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,36.0,Y,True,156.0,WARM,True,SRI MOULI TEXTILES PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sri Power Generation (India) Pvt. Ltd. [Merged],2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,8.25,Y,True,80.0,LOW,True,SRI POWER GENERATION (INDIA) PVT. LTD. [MERGED],"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sri Vaishnavi Spintex (India) Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,14.0,Y,True,80.0,LOW,True,SRI VAISHNAVI SPINTEX (INDIA) PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sri Vasudeva Textiles Pvt. Ltd.,2026-03-06,IND-RA,Non-government debt,Default,D,Downgraded,57.0,Y,True,107.0,WARM,True,SRI VASUDEVA TEXTILES PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sri Venkata Sivaparvathi Spg. Mills Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,98.73,Y,True,304.0,HOT,True,SRI VENKATA SIVAPARVATHI SPG. MILLS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sri Venkateswara Spintex Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,30.34,Y,True,156.0,WARM,True,SRI VENKATESWARA SPINTEX PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sri Vijaya Venkateswara Cotton Mills Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,14.52,Y,True,283.0,HOT,True,SRI VIJAYA VENKATESWARA COTTON MILLS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sriaranath Logistics Ltd.,2025-06-25,IND-RA,Non-government debt,Inadequate Safety,BB-/A4+,Downgraded,86.99,Y,True,361.0,HOT,True,SRIARANATH LOGISTICS LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Srimunisuvrata Agri Intl. Ltd.,2026-03-04,IND-RA,Non-government debt,Default,D,Reaffirmed,544.0,Y,True,109.0,WARM,True,SRIMUNISUVRATA AGRI INTL. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Srinivas Infrastructure Pvt. Ltd.,2025-12-19,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,17.0,Y,True,184.0,HOT,True,SRINIVAS INFRASTRUCTURE PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Srinivasa Civil Works Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,Default,D,Reaffirmed,24.5,Y,True,304.0,HOT,True,SRINIVASA CIVIL WORKS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
St. Mary'S Rubbers Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,60.54,Y,True,283.0,HOT,True,ST. MARY'S RUBBERS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Standard Cartons Pvt. Ltd.,2025-11-24,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,6.34,Y,True,209.0,HOT,True,STANDARD CARTONS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Standard Infratech India Pvt. Ltd.,2025-10-27,IND-RA,Non-government debt,Inadequate Safety,BB/A4+,Downgraded,163.05,Y,True,237.0,HOT,True,STANDARD INFRATECH INDIA PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Starwing Plastic & Chemicals Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,15.0,Y,True,80.0,LOW,True,STARWING PLASTIC & CHEMICALS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Statcon Electronics India Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,18.02,Y,True,304.0,HOT,True,STATCON ELECTRONICS INDIA LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Straddle Industries Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,20.0,Y,True,80.0,LOW,True,STRADDLE INDUSTRIES PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Style Marketing Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,13.0,Y,True,156.0,WARM,True,STYLE MARKETING PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sudhakaran Nair Engg. Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,12.6,Y,True,304.0,HOT,True,SUDHAKARAN NAIR ENGG. PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sun Steel Inds. Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,17.5,Y,True,156.0,WARM,True,SUN STEEL INDS. PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sunrise Timply Co. Pvt. Ltd.,2025-12-19,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,23.0,Y,True,184.0,HOT,True,SUNRISE TIMPLY CO. PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Sunshine Vegetables Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,6.59,Y,True,283.0,HOT,True,SUNSHINE VEGETABLES PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Super Drilling Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,8.0,Y,True,283.0,HOT,True,SUPER DRILLING PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Super Hygiene Products Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,25.0,Y,True,156.0,WARM,True,SUPER HYGIENE PRODUCTS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Superior Films Pvt. Ltd.,2025-12-19,IND-RA,Non-government debt,Inadequate Safety,BB+/A4+,Withdrawn,64.5,Y,True,184.0,HOT,True,SUPERIOR FILMS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Supertech Agrograins Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,9.77,Y,True,304.0,HOT,True,SUPERTECH AGROGRAINS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Supreme Glazes Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,11.0,Y,True,156.0,WARM,True,SUPREME GLAZES PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Supreme Infrastructure India Ltd.,2025-11-24,IND-RA,Non-government debt,Default,D,Reaffirmed,1893.9,Y,True,209.0,HOT,True,SUPREME INFRASTRUCTURE INDIA LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Survival Technologies Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,52.31,Y,True,304.0,HOT,True,SURVIVAL TECHNOLOGIES PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Surya Metalloys Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,11.4,Y,True,304.0,HOT,True,SURYA METALLOYS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Svasca Industries (India) Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,29.0,Y,True,304.0,HOT,True,SVASCA INDUSTRIES (INDIA) LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Swastik Pipe Ltd.,2026-01-22,IND-RA,Non-government debt,Default,D,Downgraded,171.81,Y,True,150.0,WARM,True,SWASTIK PIPE LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
T C Communication Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,15.0,Y,True,156.0,WARM,True,T C COMMUNICATION PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
T P Buildtech Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,9.0,Y,True,304.0,HOT,True,T P BUILDTECH PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Tashkent Oil Co. Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,9.0,Y,True,156.0,WARM,True,TASHKENT OIL CO. PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Tatwa Technologies Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,4.0,Y,True,304.0,HOT,True,TATWA TECHNOLOGIES LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Technosys Security Systems Pvt. Ltd.,2026-02-27,IND-RA,Non-government debt,High Risk,B+/A4,Downgraded,155.0,Y,True,114.0,WARM,True,TECHNOSYS SECURITY SYSTEMS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Tejas Constructions & Infrastructure Pvt. Ltd.,2025-11-24,IND-RA,Non-government debt,Default,D,Reaffirmed,103.0,Y,True,209.0,HOT,True,TEJAS CONSTRUCTIONS & INFRASTRUCTURE PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Texaco Synthetics Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,18.14,Y,True,80.0,LOW,True,TEXACO SYNTHETICS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
