Company Name,Instrument Type,Current Rater,Rating,Rating Date,Urgency,INC Flag,Sub-Sector,Sector,State,Facility Size,Outlook,Source,Why Target,ACER Pitch
Kunnel Engineers & Contractors Pvt. Ltd.,Term loans,CRISIL,B,2025-05-19,HIGH,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
MMR Construction Company Private Limited,Long Term Bank Facilities,Infomerics,IVR C+ (INC)(Downgraded),2025-06-03,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 5.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
MMR Construction Company Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2025-06-03,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 30.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
MT Patil Builders & Contractors Private Limited,Long Term Bank Facilities,Infomerics,IVR BB (INC)(Downgraded),2025-03-24,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 10.20 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
MT Patil Builders & Contractors Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Downgraded),2025-03-24,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 15.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Maya Construction Company Private Limited,Long Term Bank Facilities,Infomerics,IVR C+ (INC)(Downgraded),2025-05-23,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 5.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Maya Construction Company Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2025-05-23,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 5.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Maya Construction Company Private Limited,Long Term Bank Facilities,Infomerics,IVR C+ (INC)(Downgraded),2025-05-23,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 5.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Maya Construction Company Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2025-05-23,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 5.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Murugavilas Textiles (MVT),Long Term Fund Based Facility - OCC,Infomerics,IVR B- (INC)(Reaffirmed),2025-05-07,HIGH,Y,Building Materials — Tiles/Stone,Construction,,Rs. 5.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Murugavilas Textiles (MVT),Long Term Fund Based Facility - Term Loan,Infomerics,IVR B- (INC)(Reaffirmed),2025-05-07,HIGH,Y,Building Materials — Tiles/Stone,Construction,,Rs. 6.29 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
NSL Constructions Private Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (INC)(Downgraded),2025-06-04,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 21.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
NSL Constructions Private Limited,Short Term Bank Facilities,Infomerics,IVR A4+ (INC)(Downgraded),2025-06-04,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 89.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Nikitha Buildtech Private Limited,Long Term Bank Facilities,Infomerics,IVR B+ (INC)(Downgraded),2025-02-17,HIGH,Y,Construction — General,Construction,,Rs. 5.29 Cr. (includes proposed limits of Rs. 1.49 Crore),Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Nikitha Buildtech Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2025-02-17,HIGH,Y,Construction — General,Construction,,Rs. 40.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Nirman Estate Developers Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-05-30,HIGH,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Ocean Construction India Private Limited,Long Term Bank Facilities,Infomerics,IVR BB (INC)(Downgraded),2025-02-11,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 15.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Ocean Construction India Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Downgraded),2025-02-11,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 75.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
P M P Textiles Spg. Mills Ltd.,Non-government debt,CARE,D,2025-06-12,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
P R G Buildcon India Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,2025-06-11,HIGH,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
P R G Buildcon India Pvt. Ltd.,Term loans,ICRA,D,2025-06-11,HIGH,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
PM Contractors Private Limited,Long Term Facilities,Infomerics,IVR BB- (INC) (Downgraded),2025-03-12,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 5.50 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
PM Contractors Private Limited,Short Term Facilities,Infomerics,IVR A4 (INC) (Reaffirmed),2025-03-12,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 7.60 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Paranjape Schemes (Construction) Ltd.,Term loans,BRICKWORK,D,2025-05-27,HIGH,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Patil Construction & Infrastructure Ltd.,Term loans,CARE,D,2025-05-14,HIGH,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Platinum Textiles Limited,Long Term Bank Facilities,Infomerics,IVR D (INC)(Reaffirmed),2025-03-31,HIGH,Y,Building Materials — Tiles/Stone,Construction,,Rs. 412.34 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Platinum Textiles Limited,Short Term Bank Facilities,Infomerics,IVR D (INC)(Reaffirmed),2025-03-31,HIGH,Y,Building Materials — Tiles/Stone,Construction,,(Rs. 103.50 Cr.),Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Platinum Textiles Limited,Long Term Bank Facilities,Infomerics,IVR D (INC)(Reaffirmed),2025-03-31,HIGH,Y,Building Materials — Tiles/Stone,Construction,,Rs. 412.34 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Platinum Textiles Limited,Short Term Bank Facilities,Infomerics,IVR D (INC)(Reaffirmed),2025-03-31,HIGH,Y,Building Materials — Tiles/Stone,Construction,,(Rs. 103.50 Cr.),Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Pooja Tiles & Sanitary Pvt. Ltd.,Term loans,BRICKWORK,D,2025-06-12,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Puranik Builders Limited,Long Term Facilities,Infomerics,IVR BB- (INC)(Downgraded),2025-02-25,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 5.24 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Puranik Builders Limited,Short Term Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2025-02-25,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 12.65 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Quick Builders,Long Term Bank Facilities - Bank Guarantee,Infomerics,IVR BB- (INC)(Downgraded),2025-05-02,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 27.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
RMC Medical Services Private Limited,Long Term Bank Facilities,Infomerics,IVR BB- (INC)(Downgraded),2025-02-17,HIGH,Y,Building Materials — Cement/Concrete,Construction,,Rs. 5.82 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
