Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Escalates To,Escalation Date,Escalation Month,Days Since (Jun 25),Amount Cr,Sector,Source,Why Target,ACER Pitch Angle,Call Week
Crescent Foundry Co. Pvt. Ltd.,CRISIL,Term Loan,A-,06-Nov-2025,MEDIUM,ULTRA HOT,2026-11-06,November 2026,231,49.35,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
Crescent Foundry Co. Pvt. Ltd.,CRISIL,Bank Guarantee,A 2+,06-Nov-2025,MEDIUM,ULTRA HOT,2026-11-06,November 2026,231,7.75,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
Crystal Quinone Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,09-Feb-2026,LOW,HOT,2026-11-06,November 2026,136,7.0,Other,D365,INC rating hits HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk1 (Nov 1-7)
D T C Projects Pvt. Ltd.,ACUITE,Term Loan,BB-,10-Feb-2026,LOW,HOT,2026-11-07,November 2026,135,21.0,Construction,D365,INC rating hits HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk1 (Nov 1-7)
D T C Securities Pvt. Ltd.,ACUITE,Term Loan,BB-,10-Feb-2026,LOW,HOT,2026-11-07,November 2026,135,30.0,BFSI,D365,INC rating hits HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk1 (Nov 1-7)
Dadu Pipes Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,06-Feb-2026,LOW,HOT,2026-11-03,November 2026,139,17.0,Steel & Metals,D365,INC rating hits HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk1 (Nov 1-7)
Data Ingenious Global Limited,Infomerics,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),10-Feb-2026,LOW,HOT,2026-11-07,November 2026,135,12.0,IT/Technology,Infomerics,INC rating hits HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Nov Wk1 (Nov 1-7)
Dhruv Cotton Processing Pvt. Ltd.,CRISIL,Bank Guarantee,A 4+,10-Feb-2026,LOW,HOT,2026-11-07,November 2026,135,2.0,Agro/Food,D365,INC rating hits HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
Dhruv Cotton Processing Pvt. Ltd.,CRISIL,Fund-Based,BB+,10-Feb-2026,LOW,HOT,2026-11-07,November 2026,135,24.62,Agro/Food,D365,INC rating hits HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
Dhruv Cotton Processing Pvt. Ltd.,CRISIL,Term Loan,BB+,10-Feb-2026,LOW,HOT,2026-11-07,November 2026,135,9.1,Agro/Food,D365,INC rating hits HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
Diach Chemicals & Pigments Pvt. Ltd.,CARE,Bank Guarantee,A 4,07-Nov-2025,MEDIUM,ULTRA HOT,2026-11-07,November 2026,230,1.0,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Diach Chemicals & Pigments Pvt. Ltd.,CARE,Letter of Credit,A 4,07-Nov-2025,MEDIUM,ULTRA HOT,2026-11-07,November 2026,230,3.5,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Disruptive Health Solutions Pvt. Ltd.,CARE,NCD/Bond,B-/A4,06-Nov-2025,MEDIUM,ULTRA HOT,2026-11-06,November 2026,231,5.0,Healthcare,D365,INC rating hits ULTRA HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Dodhia Industries Ltd.,CARE,Bank Guarantee,A 4,07-Nov-2025,MEDIUM,ULTRA HOT,2026-11-07,November 2026,230,,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Dodhia Industries Ltd.,CARE,Term Loan,C,07-Nov-2025,MEDIUM,ULTRA HOT,2026-11-07,November 2026,230,,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Dreamz Overseas Pvt. Ltd.,BRICKWORK,Term Loan,C,06-Feb-2026,LOW,HOT,2026-11-03,November 2026,139,4.0,Other,D365,INC rating hits HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk1 (Nov 1-7)
Duke Fabrics (India) Ltd.,CARE,Bank Guarantee,A 4,07-Nov-2025,MEDIUM,ULTRA HOT,2026-11-07,November 2026,230,5.0,Textiles,D365,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Duke Fabrics (India) Ltd.,CARE,Term Loan,B,07-Nov-2025,MEDIUM,ULTRA HOT,2026-11-07,November 2026,230,7.19,Textiles,D365,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Duke Fabrics India Limited,Infomerics,Long Term Bank Facilities,IVR B (INC) (Downgraded),04-Feb-2026,LOW,HOT,2026-11-01,November 2026,141,12.5,Textiles,Infomerics,INC rating hits HOT threshold on 2026-11-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Nov Wk1 (Nov 1-7)
Duke Fabrics India Limited,Infomerics,Long Term/ Short Term Bank Facilities,IVR B/IVR A4; (INC) (Downgraded/Reaffirmed),04-Feb-2026,LOW,HOT,2026-11-01,November 2026,141,4.3,Textiles,Infomerics,INC rating hits HOT threshold on 2026-11-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Nov Wk1 (Nov 1-7)
EM Square Homes Private Limited,Infomerics,Long Term Bank Facility,IVR BB (INC)(Downgraded),09-Feb-2026,LOW,HOT,2026-11-06,November 2026,136,75.0,Other,Infomerics,INC rating hits HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Nov Wk1 (Nov 1-7)
ETO Motors Private Limited,Infomerics,Long Term Bank Facilities (Proposed),IVR B- (INC)(Downgraded),04-Feb-2026,LOW,HOT,2026-11-01,November 2026,141,50.0,Automobiles,Infomerics,INC rating hits HOT threshold on 2026-11-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Nov Wk1 (Nov 1-7)
Eldyne Electro-Systems Pvt. Ltd.,CARE,NCD/Bond,BB/A4,05-Nov-2025,MEDIUM,ULTRA HOT,2026-11-05,November 2026,232,41.32,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Eldyne Electro-Systems Pvt. Ltd.,CARE,Term Loan,BB,05-Nov-2025,MEDIUM,ULTRA HOT,2026-11-05,November 2026,232,8.88,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Emperial Films LLP,Infomerics,Long Term Bank Facilities,IVR BB (INC)(Downgraded),09-Feb-2026,LOW,HOT,2026-11-06,November 2026,136,46.02,Other,Infomerics,INC rating hits HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Nov Wk1 (Nov 1-7)
Emperial Films LLP,Infomerics,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),09-Feb-2026,LOW,HOT,2026-11-06,November 2026,136,1.0,Other,Infomerics,INC rating hits HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Nov Wk1 (Nov 1-7)
Emson Tools Mfg. Corpn. Ltd.,CARE,Bank Guarantee,A 4,03-Nov-2025,MEDIUM,ULTRA HOT,2026-11-03,November 2026,234,4.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Emson Tools Mfg. Corpn. Ltd.,CARE,Term Loan,B+,03-Nov-2025,MEDIUM,ULTRA HOT,2026-11-03,November 2026,234,5.72,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Enar Industrial Enterprises Pvt. Ltd.,CRISIL,Fund-Based,BB-,03-Nov-2025,MEDIUM,ULTRA HOT,2026-11-03,November 2026,234,20.25,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
Enar Industrial Enterprises Pvt. Ltd.,CRISIL,Fund-Based,BB-,03-Nov-2025,MEDIUM,ULTRA HOT,2026-11-03,November 2026,234,77.75,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
Enzal Chemicals (India) Ltd.,CRISIL,Term Loan,B+,10-Feb-2026,LOW,HOT,2026-11-07,November 2026,135,1.0,Chemicals/Pharma,D365,INC rating hits HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
Enzotech Solutions Private Limited,Infomerics,Long Term /Short Term Bank Facilities,IVR C+/IVR A4; (INC)(Downgraded),09-Feb-2026,LOW,HOT,2026-11-06,November 2026,136,3.0,IT/Technology,Infomerics,INC rating hits HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Nov Wk1 (Nov 1-7)
Fabworth Promoters Pvt. Ltd.,CARE,NCD/Bond,BB+/A4+,04-Nov-2025,MEDIUM,ULTRA HOT,2026-11-04,November 2026,233,5.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Fabworth Promoters Pvt. Ltd.,CARE,Term Loan,BB+,04-Nov-2025,MEDIUM,ULTRA HOT,2026-11-04,November 2026,233,380.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Fair Deal Cars Pvt. Ltd.,CARE,Fund-Based,A 4,06-Feb-2026,LOW,HOT,2026-11-03,November 2026,139,5.0,Automobiles,D365,INC rating hits HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Fair Deal Cars Pvt. Ltd.,CARE,Fund-Based,C,06-Feb-2026,LOW,HOT,2026-11-03,November 2026,139,15.0,Automobiles,D365,INC rating hits HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Fullarton Distilleries Pvt. Ltd.,ACUITE,Term Loan,B-,05-Nov-2025,MEDIUM,ULTRA HOT,2026-11-05,November 2026,232,11.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk1 (Nov 1-7)
Futurex Infracon Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,05-Nov-2025,MEDIUM,ULTRA HOT,2026-11-05,November 2026,232,2.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-11-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
Futurex Infracon Pvt. Ltd.,CRISIL,Term Loan,B,05-Nov-2025,MEDIUM,ULTRA HOT,2026-11-05,November 2026,232,1.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-11-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
Gautambudh Cars Pvt. Ltd.,CARE,Fund-Based,B-,06-Nov-2025,MEDIUM,ULTRA HOT,2026-11-06,November 2026,231,16.0,Automobiles,D365,INC rating hits ULTRA HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Gee Emm Spinfab Pvt. Ltd.,CARE,Term Loan,B+,05-Nov-2025,MEDIUM,ULTRA HOT,2026-11-05,November 2026,232,5.25,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
General Optics (Asia) Ltd.,CARE,NCD/Bond,BB/A4,06-Nov-2025,MEDIUM,ULTRA HOT,2026-11-06,November 2026,231,10.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
General Optics (Asia) Ltd.,CARE,Term Loan,BB,06-Nov-2025,MEDIUM,ULTRA HOT,2026-11-06,November 2026,231,1.18,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Global Ores & Alloys Industries Private Limited,Infomerics,Long Term Bank Facilities,IVR BB (INC)(Downgraded),07-Nov-2025,MEDIUM,ULTRA HOT,2026-11-07,November 2026,230,25.0,Steel & Metals,Infomerics,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Nov Wk1 (Nov 1-7)
Global Ores & Alloys Industries Private Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),07-Nov-2025,MEDIUM,ULTRA HOT,2026-11-07,November 2026,230,40.0,Steel & Metals,Infomerics,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Nov Wk1 (Nov 1-7)
Gold Star Realtors Ltd.,BRICKWORK,Term Loan,C,09-Feb-2026,LOW,HOT,2026-11-06,November 2026,136,9.5,Construction,D365,INC rating hits HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk1 (Nov 1-7)
Good Earth Eco Developments Pvt. Ltd.,CARE,Term Loan,B,03-Nov-2025,MEDIUM,ULTRA HOT,2026-11-03,November 2026,234,18.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
H V R Industries Pvt. Ltd.,CRISIL,Fund-Based,B,06-Feb-2026,LOW,HOT,2026-11-03,November 2026,139,3.1,Manufacturing,D365,INC rating hits HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
H V R Industries Pvt. Ltd.,CRISIL,Term Loan,B,06-Feb-2026,LOW,HOT,2026-11-03,November 2026,139,2.1,Manufacturing,D365,INC rating hits HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
Handicrafts & Handlooms Exports Corpn. Of India Ltd.,CARE,Bank Guarantee,A 4,03-Nov-2025,MEDIUM,ULTRA HOT,2026-11-03,November 2026,234,18.4,Logistics,D365,INC rating hits ULTRA HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Harbir Automobile Pvt. Ltd.,CRISIL,Fund-Based,BB+,09-Feb-2026,LOW,HOT,2026-11-06,November 2026,136,103.5,Automobiles,D365,INC rating hits HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
Hema Dyechem Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,04-Feb-2026,LOW,HOT,2026-11-01,November 2026,141,0.2,Chemicals/Pharma,D365,INC rating hits HOT threshold on 2026-11-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk1 (Nov 1-7)
Hema Dyechem Pvt. Ltd.,ACUITE,Letter of Credit,A 4,04-Feb-2026,LOW,HOT,2026-11-01,November 2026,141,2.0,Chemicals/Pharma,D365,INC rating hits HOT threshold on 2026-11-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk1 (Nov 1-7)
Hema Dyechem Pvt. Ltd.,ACUITE,Term Loan,B,04-Feb-2026,LOW,HOT,2026-11-01,November 2026,141,0.3,Chemicals/Pharma,D365,INC rating hits HOT threshold on 2026-11-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk1 (Nov 1-7)
Himalayan Heli Services Ltd.,CARE,Term Loan,B-,09-Feb-2026,LOW,HOT,2026-11-06,November 2026,136,18.67,Other,D365,INC rating hits HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Himalayan Road Construction Pvt. Ltd.,CARE,Bank Guarantee,A 4,04-Feb-2026,LOW,HOT,2026-11-01,November 2026,141,6.0,Construction,D365,INC rating hits HOT threshold on 2026-11-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
Hykon India Ltd.,CRISIL,Bank Guarantee,A 3,07-Nov-2025,MEDIUM,ULTRA HOT,2026-11-07,November 2026,230,4.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7)
I A Leather (India) Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,05-Feb-2026,LOW,HOT,2026-11-02,November 2026,140,0.4,Other,D365,INC rating hits HOT threshold on 2026-11-02 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk1 (Nov 1-7)
India Dairy Products Ltd.,ACUITE,Bank Guarantee,A 4+,06-Feb-2026,LOW,HOT,2026-11-03,November 2026,139,2.9,Agro/Food,D365,INC rating hits HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk1 (Nov 1-7)
India Dairy Products Ltd.,ACUITE,Term Loan,BB+,06-Feb-2026,LOW,HOT,2026-11-03,November 2026,139,7.19,Agro/Food,D365,INC rating hits HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk1 (Nov 1-7)
India Dairy Products Ltd.,ACUITE,Term Loan,BB+,06-Feb-2026,LOW,HOT,2026-11-03,November 2026,139,11.91,Agro/Food,D365,INC rating hits HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk1 (Nov 1-7)
India Steel Continental Pvt. Ltd.,CARE,Bank Guarantee,A 4,04-Nov-2025,MEDIUM,ULTRA HOT,2026-11-04,November 2026,233,5.5,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-11-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
India Steel Continental Pvt. Ltd.,CARE,Term Loan,B-,04-Nov-2025,MEDIUM,ULTRA HOT,2026-11-04,November 2026,233,20.21,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-11-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7)
