Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Q1_Trigger,Q1_Escalation_Date,Q1_Month,Days_Until_Escalation,Amount Cr,Amt_num,Sector,NCD_Flag,Source,Why Target,ACER Pitch Angle
Global Poly Bags Inds. Pvt. Ltd.,BRICKWORK,Term Loan,B+,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs13.30 Cr,13.3,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shri Maa Mktg. Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs12.00 Cr,12.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Wudtools,Infomerics,Long Term Bank Facilities,IVR C (INC) (Downgraded),2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs12.00 Cr,12.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
K S D Construction,Infomerics,Long Term Bank Facilities,IVR B- (INC) (Downgraded),2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs11.00 Cr,11.0,Construction,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
OP Gupta Contractor Private Limited,Infomerics,Long Term Bank Facility,IVR B+ (INC) (Downgraded),2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs10.00 Cr,10.0,Construction,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Agrasen Iron & Steels Pvt. Ltd.,CARE,NCD/Bond,BB+/A4+,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs9.00 Cr,9.0,Steel & Metals,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
D Raja Cotton Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs8.70 Cr,8.7,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
P M I Coaches Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs8.33 Cr,8.33,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Ali Afzal Flour Mill Ltd.,BRICKWORK,Term Loan,B,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs7.34 Cr,7.34,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
SVR Electricals Private Limited,Infomerics,Proposed Long Term Fund Based Bank Facility - Cash Credit,IVR C (INC) (Downgraded),2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs7.25 Cr,7.25,Energy,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Fuji Silvertech Concrete Pvt. Ltd.,BRICKWORK,Performance guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs7.00 Cr,7.0,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Performance guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
D Raja Cotton Pvt. Ltd.,BRICKWORK,Term Loan,B,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs6.76 Cr,6.76,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Global Poly Bags Inds. Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs5.00 Cr,5.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mechfast Engineering Pvt. Ltd.,CARE,Term Loan,B-,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs5.00 Cr,5.0,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vijay Transformers,Infomerics,Proposed Long Term/Short Term Non-Fund Based Bank Facility - Bank Guarantee,IVR C/IVR A4; (INC) (Downgraded & Reaffirmed),2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs5.00 Cr,5.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Meenakshi Ammal Trust,Infomerics,Long/ Short Term Bank Facilities,IVR B+/IVR A4; (INC) (Downgraded & Reaffirmed),2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs5.00 Cr,5.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Meenakshi Ammal Trust,Infomerics,Long/ Short Term Bank Facilities,IVR B+/IVR A4; (INC) (Downgraded & Reaffirmed),2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs5.00 Cr,5.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Aditya Timpack Pvt. Ltd.,CARE,Term Loan,B,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs4.57 Cr,4.57,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Fuji Silvertech Concrete Pvt. Ltd.,BRICKWORK,Fund-Based,B,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs4.21 Cr,4.21,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mahamaya Foods & Grains Pvt. Ltd.,CARE,Term Loan,B-,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs3.51 Cr,3.51,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Manohar Lal Sarraf & Sons Jewellers Pvt. Ltd.,CARE,NCD/Bond,BB+/A4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs3.50 Cr,3.5,Jewellery,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Ali Afzal Flour Mill Ltd.,BRICKWORK,Fund-Based,B,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs2.60 Cr,2.6,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Goa Sponge & Power Ltd.,ACUITE,Bank Guarantee,A 4+,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs2.50 Cr,2.5,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vijay Transformers,Infomerics,Proposed Long Term Fund Based Bank Facility - Cash Credit,IVR C (INC) (Downgraded),2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs2.50 Cr,2.5,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Aditya Timpack Pvt. Ltd.,CARE,Term Loan,B,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs2.38 Cr,2.38,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sewa Singh Oberoi and Company,Infomerics,Long Term Bank Facility,IVR B (INC) (Downgraded),2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs2.00 Cr,2.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Aditya Timpack Pvt. Ltd.,CARE,Term Loan,B,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs1.84 Cr,1.84,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
S R Tranzcars Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs1.65 Cr,1.65,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Kothari Processors Pvt. Ltd.,CARE,Bank Guarantee,B-,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs1.50 Cr,1.5,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Aditya Timpack Pvt. Ltd.,CARE,Letter of Credit,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs1.50 Cr,1.5,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shree Parmeshwar Steels Pvt. Ltd.,CRISIL,Term Loan,BB+,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs1.16 Cr,1.16,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Micron Enterprises Pvt. Ltd.,ACUITE,Term Loan,B,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs1.00 Cr,1.0,BFSI,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shree Parmeshwar Steels Pvt. Ltd.,CRISIL,Bank Guarantee,A 4+,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs1.00 Cr,1.0,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vijay Transformers,Infomerics,Proposed Short Term Non- Fund Based Bank Facility - Letter of Credit,IVR A4 (INC) (Reaffirmed),2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs1.00 Cr,1.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
SVR Electricals Private Limited,Infomerics,Proposed Short Term Non- Fund Based Bank Facility - Letter of Credit,IVR A4 (INC) (Reaffirmed),2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs1.00 Cr,1.0,Energy,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Ridings Consulting Engineers India Ltd.,ACUITE,Bank Guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs0.85 Cr,0.85,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Ridings Consulting Engineers India Ltd.,ACUITE,Bank Guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs0.60 Cr,0.6,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Global Jewellery Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs0.50 Cr,0.5,Jewellery,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mechfast Engineering Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs0.50 Cr,0.5,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Aditya Timpack Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs0.50 Cr,0.5,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Kothari Processors Pvt. Ltd.,CARE,Term Loan,B-,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs0.38 Cr,0.38,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shree Parmeshwar Steels Pvt. Ltd.,CRISIL,Fund-Based,BB+,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs0.28 Cr,0.28,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Fund-Based at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Fuji Silvertech Concrete Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,N/A,0.0,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Fuji Silvertech Concrete Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,N/A,0.0,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
C P L Pharmaceuticals Pvt. Ltd.,IND-RA,Term Loan,BBB+,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs409.55 Cr,409.55,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
K K P Fine Linen Pvt. Ltd.,BRICKWORK,Fund-Based,BB,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs171.82 Cr,171.82,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
C P L Pharmaceuticals Pvt. Ltd.,IND-RA,Term Loan,BBB+,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs80.00 Cr,80.0,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Pushpit Steels Pvt. Ltd.,BRICKWORK,Term Loan,B,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs60.00 Cr,60.0,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Oswal Cables Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs55.00 Cr,55.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Pulkit Metals Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs45.00 Cr,45.0,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Pushpit Steels Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs45.00 Cr,45.0,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
M S V Constructions Company,Infomerics,Short Term Bank Facilities,IVR D (INC)(Downgraded),2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs20.33 Cr,20.33,Construction,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-03 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
M S V Constructions Company,Infomerics,Long Term Bank Facilities,IVR D (INC)(Downgraded),2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs19.67 Cr,19.67,Construction,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-03 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Anusaya Auto Press Parts Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs19.00 Cr,19.0,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
MMG Holdings Private Limited,Infomerics,Long Term Bank Facilities- Term Loan,IVR C+ (INC) (Downgraded),2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs15.04 Cr,15.04,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-03 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Purvanchal Construction Works Pvt. Ltd.,CARE,NCD/Bond,B+/A4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs12.30 Cr,12.3,Construction,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Trishul Buildtech & Infrastructures Pvt. Ltd.,ACUITE,Term Loan,BB+,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs10.22 Cr,10.22,Construction,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
S R M Smart Hoops Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs10.05 Cr,10.05,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shree Seco Pvt. Ltd.,CARE,NCD/Bond,B-/A4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs6.50 Cr,6.5,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Oswal Cables Ltd.,BRICKWORK,Term Loan,BB-,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs6.24 Cr,6.24,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
