Company Name,Agency,Instrument Type,Rating,Rating Date,Amount Cr,Sector,Current Urgency,NCD_Flag,Source,Pipeline_Window,Escalation_Date,Escalation_Month,Call_Window,Tier_Label,Agency_Count,Why Target,ACER Pitch Angle,Window_Order,Multi_Window_Flag,Sector_norm
Unistar Oils Private Limited,Infomerics,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),2026-01-08,14.5,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-08,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Single Window,Energy
Unistar Oils Private Limited,Infomerics,Long Term Bank Facilities,IVR D (INC)(Reaffirrmed),2026-01-08,0.5,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-08,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-08 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Single Window,Energy
Raigarh Ispat & Power Private Limited,Infomerics,Long Term/ Short Term Bank Facilities,IVR BB/ IVR A4; INC; (Downgraded),2026-01-09,1.0,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-09,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-09 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority,Energy
Raigarh Ispat & Power Private Limited,Infomerics,Long Term/ Short Term Bank Facilities,IVR BB/ IVR A4; INC; (Downgraded),2026-01-09,1.0,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-09,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-09 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority,Energy
Hartek Power Private Limited,Infomerics,Long Term/ Short Term Facilities,IVR BB+/IVR A4+; (INC)(Withdrawn),2026-01-13,61.0,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-13,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-13 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority,Energy
Hartek Power Private Limited,Infomerics,Long Term Facilities,IVR BB+ (INC)(Withdrawn),2026-01-13,10.0,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-13,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-13 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority,Energy
Power Engineering (India) Private Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC) (Downgraded),2026-01-16,25.45,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-16,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-16 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority,Energy
Power Engineering (India) Private Limited,Infomerics,Long Term Facilities,IVR BB (INC) (Downgraded),2026-01-16,12.72,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-16,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-16 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority,Energy
Dayal Energy & Protein Private Limited,Infomerics,Long Term Instruments /Facilities,IVR BB (INC) (Downgraded),2026-01-30,39.0,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-30,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-30 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority,Energy
Dayal Energy & Protein Private Limited,Infomerics,Short Term Instruments /Facilities,IVR A4 (INC) (Downgraded),2026-01-30,10.0,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-30,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-30 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority,Energy
Mahendra Sponge & Power Ltd.,ACUITE,Short-Term Loan,A 4+,2026-02-20,18.23,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-02-20,Feb 2027,Nov–Dec 2026,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-02-20 — prime Q1 2027 renewal target,Your Short-Term Loan at ACUITE goes critical in Feb 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Multi-Window Priority,Energy
Cimechel Electric Private Limited,Infomerics,Short Term Facilities,A4 (INC) (Downgraded),2026-02-03,80.87,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-02-03,Feb 2027,Nov–Dec 2026,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-02-03 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Feb 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority,Energy
Cimechel Electric Private Limited,Infomerics,Long Term Facilities,IVR BB (INC) (Downgraded),2026-02-03,44.13,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-02-03,Feb 2027,Nov–Dec 2026,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-02-03 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Feb 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority,Energy
Global Powersource (India) Private Limited,Infomerics,Long Term Bank Facility,IVR D (INC)(Reaffirmed),2026-02-10,18.0,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-02-10,Feb 2027,Nov–Dec 2026,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-02-10 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Feb 2027. ACER is your best alternative — no competitor has approached you.,2,Single Window,Energy
Global Powersource (India) Private Limited,Infomerics,Short Term Bank Facility,IVR D (INC)(Reaffirmed),2026-02-10,5.0,Energy,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-02-10,Feb 2027,Nov–Dec 2026,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-02-10 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Feb 2027. ACER is your best alternative — no competitor has approached you.,2,Single Window,Energy
Hild Energy Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2026-03-11,203.9,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-11,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Southern Power Distribution Co. Of Telangana Ltd.,CARE,Letter of Credit,A 4,2026-03-13,300.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-13,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-13 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Southern Power Distribution Co. Of Telangana Ltd.,CARE,Term Loan,B-,2026-03-13,248.53,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-13,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-13 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
F Robin Power Solutions Pvt. Ltd.,IND-RA,Term Loan,BB+,2026-03-30,235.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-30,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at IND-RA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Hild Energy Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-11,82.67,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-11,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Diwanka Energy Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,32.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-27,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Venkateswara Electrical Inds. Pvt. Ltd.,CRISIL,Bank Guarantee,A 4+,2026-03-11,29.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-11,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Marsons Energy Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-27,21.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-27,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Diwanka Energy Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-27,20.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-27,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Tulsa Gas Technologies India Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-30,14.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-30,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Hild Energy Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-11,13.33,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-11,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Venkateswara Electrical Inds. Pvt. Ltd.,CRISIL,Letter of Credit,A 4+,2026-03-11,10.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-11,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Singhal Power Presses Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,9.73,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-27,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Marsons Energy Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2026-03-27,4.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-27,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Puja Quench Distributors India Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-30,4.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-30,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Selvam Broilers Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-30,0.65,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-30,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
B R Oil Inds. Pvt. Ltd.,CARE,Term Loan,BBB-,2026-03-09,9.5,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-09,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-09 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Akshaya Solar Power (India) Pvt. Ltd.,CARE,Bank Guarantee,A 4,2026-03-12,2.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-12,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Akshaya Solar Power (India) Pvt. Ltd.,CARE,Letter of Credit,A 4,2026-03-12,2.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-12,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Southern Power Distribution Co. Of Telangana Ltd.,CARE,Term Loan,B-,2026-03-13,44.86,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-13,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-13 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Eneroil Offshore Drilling Ltd.,CARE,Fund-Based,A 4,2026-03-20,1.5,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-20,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-20 — prime Q1 2027 renewal target,Your Fund-Based at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Hartek Power Pvt. Ltd.,BRICKWORK,Bank Guarantee,BB-,2026-03-10,61.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-10,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-10 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Hartek Power Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2026-03-10,0.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-10,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-10 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Shree Vardhaman Power Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2026-03-12,9.0,Energy,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-12,Mar 2027,Dec 2026 – Jan 2027,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Single Window,Energy
Bhoruka Power Corpn. Ltd.,IND-RA,Term loans,BB-,2026-04-02,1012.82,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Single Window,Energy
C S H Power Himoinsa Pvt. Ltd.,CARE,Non-government debt,A 4,2026-04-10,5.0,Energy,LOW (<90 days),NCD — SEBI License Required,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
Capital Electricals Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-24,7.0,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
Capital Electricals Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2026-04-24,3.0,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
Capital Electricals Pvt. Ltd.,CRISIL,Short-term loan,A 4,2026-04-24,10.0,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Short-term loan at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
Chhabeela Energy Foods Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-04-23,25.0,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
Chhabeela Energy Foods Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-23,36.0,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
Chhabeela Energy Foods Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-23,4.0,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
Dhanlaxmi Electricals Pvt. Ltd.,IND-RA,Non-government debt,D,2026-04-02,23.0,Energy,LOW (<90 days),NCD — SEBI License Required,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Single Window,Energy
Energy Development Co. Ltd.,CARE,Bank Guarantee,A 4,2026-04-17,7.0,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
Essem Auto Electricals Pvt. Ltd.,CARE,Bank Guarantee,A 4,2026-04-08,0.0,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
Essem Auto Electricals Pvt. Ltd.,CARE,Non-government debt,BB+/A4,2026-04-08,0.0,Energy,LOW (<90 days),NCD — SEBI License Required,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
Essem Auto Electricals Pvt. Ltd.,CARE,Term loans,BB+,2026-04-08,0.0,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
Everrenew Energy Pvt. Ltd.,IND-RA,Non-fund based working capital limit,A 4+,2026-04-13,103.0,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (76 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund based working capital limit at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
Everrenew Energy Pvt. Ltd.,IND-RA,Non-government debt,BB/A4+,2026-04-13,25.0,Energy,LOW (<90 days),NCD — SEBI License Required,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (76 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
Everrenew Energy Pvt. Ltd.,IND-RA,Non-government debt,BB/A4+,2026-04-13,141.0,Energy,LOW (<90 days),NCD — SEBI License Required,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (76 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
G M R Rajahmundry Energy Ltd.,CARE,Bank Guarantee,D,2026-04-08,138.02,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Single Window,Energy
G M R Rajahmundry Energy Ltd.,CARE,Term loans,D,2026-04-08,2352.39,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Single Window,Energy
Great Value Fuels Pvt. Ltd.,ICRA,Fund based financial facility/instrument,B+,2026-04-24,113.1,Energy,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority,Energy
