Company Name,Primary Agency,All Agencies INC,Num Agencies INC,Primary Instrument,All Instruments,Rating,Rating Date,Days Since Rating,Urgency,Sector,Total Amount Cr,Source,Is Super Target T1,Is Super Target T2,Is Three Way INC,Is April2026 Dual INC,Multi Agency INC,Priority Score,Why Target,ACER Pitch
Pandit Automobiles Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL,2,Term loans,Bank Guarantee | Term loans,B,26-05-2025,393.0,ULTRA HOT,IT/Software,1.001.00,D365,1,0,0,0,1,21.93,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (393 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 393 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Granite Mart Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Letter Of credit,Letter Of credit,A 4,26-05-2025,393.0,ULTRA HOT,Mining/Minerals,5.002.50,D365,1,0,0,0,1,21.93,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (393 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 393 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Trans Valves (India) Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL,2,Letter Of credit,Fund based financial facility/instrument | Letter Of credit,A 4,26-05-2025,393.0,ULTRA HOT,Other,3.00,D365,1,0,0,0,1,21.93,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (393 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 393 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Sharma Orthopedic (India) Ltd.,CRISIL,BRICKWORK | CRISIL,2,Term loans,Letter Of credit | Term loans,B,27-05-2025,392.0,ULTRA HOT,Other,2.753.75,D365,1,0,0,0,1,21.92,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (392 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 392 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Omkar Speciality Chemicals Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Letter Of credit,Letter Of credit,D,28-05-2025,391.0,ULTRA HOT,Chemicals/Pharma,60.0060.00,D365,1,0,0,0,1,21.91,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (391 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 391 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Raman Agro Exports Pvt. Ltd.,BRICKWORK,BRICKWORK | CRISIL | ICRA,3,Term loans,Term loans,C,28-05-2025,391.0,ULTRA HOT,Agro/Food,6.007.003.29,D365,1,0,0,0,1,21.91,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (3 agencies) | ULTRA HOT (391 days INC),"Your rating at BRICKWORK | CRISIL | ICRA has been INC for 391 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Satyam Ispat (North East) Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Letter Of credit,Letter Of credit | Term loans,D,29-05-2025,390.0,ULTRA HOT,Other,9.209.50,D365,1,0,0,0,1,21.9,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (390 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 390 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Shubham Cotton Mills Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL,2,Term loans,Term loans,B,29-05-2025,390.0,ULTRA HOT,Agro/Food,0.170.50,D365,1,0,0,0,1,21.9,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (390 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 390 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Prakash Road Lines Corpn. Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Term loans,Fund based financial facility/instrument | Term loans,C,02-06-2025,386.0,ULTRA HOT,Other,0.550.09,D365,1,0,0,0,1,21.86,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (386 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 386 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Sri M K Paper Mills Pvt. Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Term loans,Long term Loans | Term loans,C,03-06-2025,385.0,ULTRA HOT,Agro/Food,1.873.47,D365,1,0,0,0,1,21.85,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (385 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 385 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Simran International Export (India) Pvt. Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Fund based financial facility/instrument,Bank Guarantee | Fund based financial facility/instrument,B-,03-06-2025,385.0,ULTRA HOT,Trading/Exports,0.102.60,D365,1,0,0,0,1,21.85,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (385 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 385 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Salasaar Iron & Steels Pvt. Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Term loans,Long term Loans | Term loans,C,03-06-2025,385.0,ULTRA HOT,Steel & Metals,9.004.01,D365,1,0,0,0,1,21.85,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (385 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 385 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Raunaq International Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Bank Guarantee,Bank Guarantee | Long term Loans,C,04-06-2025,384.0,ULTRA HOT,Other,86.6020.00,D365,1,0,0,0,1,21.84,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (384 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 384 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
S A Iron & Alloys Pvt. Ltd.,BRICKWORK,BRICKWORK | CRISIL | ICRA,3,Term loans,Term loans,D,04-06-2025,384.0,ULTRA HOT,Steel & Metals,39.501.008.92,D365,1,0,0,0,1,21.84,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (3 agencies) | ULTRA HOT (384 days INC),"Your rating at BRICKWORK | CRISIL | ICRA has been INC for 384 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Rawalwasia Textile Inds. Pvt. Ltd.,BRICKWORK,ACUITE | BRICKWORK | CARE,3,Letter Of credit,Letter Of credit | Long term Loans | Non-government debt,A 4,06-06-2025,382.0,ULTRA HOT,Textiles,13.001.50,D365,1,0,0,0,1,21.82,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (3 agencies) | ULTRA HOT (382 days INC),"Your rating at ACUITE | BRICKWORK | CARE has been INC for 382 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Simplex Castings Ltd.,BRICKWORK,BRICKWORK | CRISIL | IND-RA,3,Non-fund-based financial facility/instrument,Bank Guarantee | Non-fund-based financial facility/instrument | Term loans,D,09-06-2025,379.0,ULTRA HOT,Steel & Metals,16.008.4650.00,D365,1,0,0,0,1,21.79,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (3 agencies) | ULTRA HOT (379 days INC),"Your rating at BRICKWORK | CRISIL | IND-RA has been INC for 379 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Passion Vitrified Pvt. Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Term loans,Long term Loans | Term loans,C,10-06-2025,378.0,ULTRA HOT,Other,0.3014.00,D365,1,0,0,0,1,21.78,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (378 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 378 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Aditya Motocorp Pvt. Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Fund based financial facility/instrument,Fund based financial facility/instrument,C,10-06-2025,378.0,ULTRA HOT,Other,7.0011.00,D365,1,0,0,0,1,21.78,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (378 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 378 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Manoj Cables Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Bank Guarantee,Bank Guarantee,D,11-06-2025,377.0,ULTRA HOT,Other,5.0020.00,D365,1,0,0,0,1,21.77,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (377 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 377 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
P R G Buildcon India Pvt. Ltd.,ICRA,CRISIL | ICRA | IND-RA,3,Term loans,Long term Loans | Non-government debt | Term loans,D,11-06-2025,377.0,ULTRA HOT,Construction,43.0019.0015.87,D365,1,0,0,0,1,21.77,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (3 agencies) | ULTRA HOT (377 days INC),"Your rating at CRISIL | ICRA | IND-RA has been INC for 377 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Shree Sita Agro Foods Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL,2,Bank Guarantee,Bank Guarantee,A 4,12-06-2025,376.0,ULTRA HOT,Agro/Food,2.002.00,D365,1,0,0,0,1,21.76,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (376 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 376 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Shree Sita Edibles Ltd.,CRISIL,BRICKWORK | CRISIL,2,Fund based financial facility/instrument,Fund based financial facility/instrument | Term loans,B,12-06-2025,376.0,ULTRA HOT,Agro/Food,7.8715.00,D365,1,0,0,0,1,21.76,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (376 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 376 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Anmol Steel Processors Pvt. Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Letter Of credit,Fund based financial facility/instrument | Letter Of credit,D,12-06-2025,376.0,ULTRA HOT,Steel & Metals,50.0075.00,D365,1,0,0,0,1,21.76,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (376 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 376 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Jinaam'S Dress Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Term loans,Fund based financial facility/instrument | Term loans,D,13-06-2025,375.0,ULTRA HOT,Other,6.766.77,D365,1,0,0,0,1,21.75,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (375 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 375 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Nandi International Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL,2,Term loans,Term loans,B,13-06-2025,375.0,ULTRA HOT,Other,1.184.00,D365,1,0,0,0,1,21.75,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (375 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 375 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Relcom Technology Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL | ICRA,3,Letter Of credit,Letter Of credit | Term loans,A 4,13-06-2025,375.0,ULTRA HOT,IT/Software,5.002.00,D365,1,0,0,0,1,21.75,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (3 agencies) | ULTRA HOT (375 days INC),"Your rating at BRICKWORK | CRISIL | ICRA has been INC for 375 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Sri Bhavani Castings Ltd.,CRISIL,BRICKWORK | CRISIL,2,Term loans,Bank Guarantee | Term loans,B,13-06-2025,375.0,ULTRA HOT,Steel & Metals,0.7013.42,D365,1,0,0,0,1,21.75,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (375 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 375 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Hansraj Agrofresh Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL | IND-RA,3,Long term Loans,Long term Loans | Non-government debt | Term loans,D,16-06-2025,372.0,ULTRA HOT,Agro/Food,5.2524.593.46,D365,1,0,0,0,1,21.72,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (3 agencies) | ULTRA HOT (372 days INC),"Your rating at BRICKWORK | CRISIL | IND-RA has been INC for 372 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Osia Gems Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL,2,Fund based financial facility/instrument,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,BB,18-06-2025,370.0,ULTRA HOT,Jewellery/Gems,38.9438.44,D365,1,0,0,0,1,21.7,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (370 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 370 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Indica Conveyors Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Letter Of credit,Bank Guarantee | Letter Of credit,D,18-06-2025,370.0,ULTRA HOT,Other,9.006.00,D365,1,0,0,0,1,21.7,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (370 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 370 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Mother India Agrofoods Pvt. Ltd.,ACUITE,ACUITE | BRICKWORK | CRISIL,3,Term loans,Term loans,B,19-06-2025,369.0,ULTRA HOT,Agro/Food,9.822.351.19,D365,1,0,0,0,1,21.69,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (3 agencies) | ULTRA HOT (369 days INC),"Your rating at ACUITE | BRICKWORK | CRISIL has been INC for 369 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Ocean Motors Pvt. Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Term loans,Fund based financial facility/instrument | Term loans,D,19-06-2025,369.0,ULTRA HOT,Automobiles,10.0010.59,D365,1,0,0,0,1,21.69,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | ULTRA HOT (369 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 369 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Greenchef Appliances Ltd.,CRISIL,BRICKWORK | CRISIL,2,Bank Guarantee,Bank Guarantee | Non-fund-based financial facility/instrument,A 4,08-07-2025,350.0,HOT,Other,1.501.00,D365,1,0,0,0,1,19.5,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | HOT (350 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 350 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Super Hoze Inds. Pvt. Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Letter Of credit,Letter Of credit | Term loans,A 4,10-07-2025,348.0,HOT,Other,24.005.50,D365,1,0,0,0,1,19.48,TIER 1 SUPER TARGET (5+ signals) | MULTI-AGENCY INC (2 agencies) | HOT (348 days INC),"Your rating at BRICKWORK | CRISIL has been INC for 348 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
R A C Papers Ltd.,CRISIL,BRICKWORK | CARE | CRISIL,3,Long term Loans,Letter Of credit | Long term Loans | Term loans,BB+,30-09-2025,266.0,HOT,Paper/Packaging,0.337.000.50,D365,0,1,1,1,1,28.66,THREE-WAY INC (CRISIL+CARE+BW) | APRIL 2026 DUAL-INC — July 90-day trigger | TIER 2 SUPER TARGET | MULTI-AGENCY INC (3 agencies) | HOT (266 days INC),"Your rating at BRICKWORK | CARE | CRISIL has been INC for 266 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Omsai Udyog India Pvt. Ltd.,BRICKWORK,BRICKWORK | CARE | CRISIL,3,Bank Guarantee,Bank Guarantee,D,27-06-2025,361.0,HOT,Other,5.0010.0010.00,D365,0,1,1,0,1,22.61,THREE-WAY INC (CRISIL+CARE+BW) | TIER 2 SUPER TARGET | MULTI-AGENCY INC (3 agencies) | HOT (361 days INC),"Your rating at BRICKWORK | CARE | CRISIL has been INC for 361 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Super Iron Foundry Ltd.,BRICKWORK,BRICKWORK | CARE | CRISIL,3,Term loans,Term loans,C,01-07-2025,357.0,HOT,Steel & Metals,3.268.001.84,D365,0,1,1,0,1,22.57,THREE-WAY INC (CRISIL+CARE+BW) | TIER 2 SUPER TARGET | MULTI-AGENCY INC (3 agencies) | HOT (357 days INC),"Your rating at BRICKWORK | CARE | CRISIL has been INC for 357 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Winfab Equipments Pvt. Ltd.,BRICKWORK,BRICKWORK | CARE | CRISIL | ICRA,4,Bank Guarantee,Bank Guarantee | Non-fund-based financial facility/instrument,A 4,16-07-2025,342.0,HOT,Manufacturing,3.501.502.501.50,D365,0,1,1,0,1,22.42,THREE-WAY INC (CRISIL+CARE+BW) | TIER 2 SUPER TARGET | MULTI-AGENCY INC (4 agencies) | HOT (342 days INC),"Your rating at BRICKWORK | CARE | CRISIL | ICRA has been INC for 342 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Uttarakhand Engineering Products Pvt. Ltd.,IND-RA,BRICKWORK | CARE | CRISIL | IND-RA,4,Non-fund based working capital limit,Letter Of credit | Long term Loans | Non-fund based working capital limit | Non-government debt,A 4,18-07-2025,340.0,HOT,Manufacturing,15.7524.0013.505.75,D365,0,1,1,0,1,22.4,THREE-WAY INC (CRISIL+CARE+BW) | TIER 2 SUPER TARGET | MULTI-AGENCY INC (4 agencies) | HOT (340 days INC),"Your rating at BRICKWORK | CARE | CRISIL | IND-RA has been INC for 340 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Lemon Electronics Ltd.,BRICKWORK,BRICKWORK | CARE | CRISIL,3,Letter Of credit,Letter Of credit | Long term Loans,D,21-07-2025,337.0,HOT,Other,65.0055.0047.50,D365,0,1,1,0,1,22.37,THREE-WAY INC (CRISIL+CARE+BW) | TIER 2 SUPER TARGET | MULTI-AGENCY INC (3 agencies) | HOT (337 days INC),"Your rating at BRICKWORK | CARE | CRISIL has been INC for 337 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Kama Metal & Alloys Pvt. Ltd.,BRICKWORK,BRICKWORK | CARE | CRISIL,3,Term loans,Term loans,D,30-07-2025,328.0,HOT,Steel & Metals,2.330.881.72,D365,0,1,1,0,1,22.28,THREE-WAY INC (CRISIL+CARE+BW) | TIER 2 SUPER TARGET | MULTI-AGENCY INC (3 agencies) | HOT (328 days INC),"Your rating at BRICKWORK | CARE | CRISIL has been INC for 328 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Sree Venkateswara Road Constructions Pvt. Ltd.,CARE,BRICKWORK | CARE | CRISIL,3,Bank Guarantee,Bank Guarantee,A 4,08-08-2025,319.0,HOT,Construction,13.0013.005.00,D365,0,1,1,0,1,22.19,THREE-WAY INC (CRISIL+CARE+BW) | TIER 2 SUPER TARGET | MULTI-AGENCY INC (3 agencies) | HOT (319 days INC),"Your rating at BRICKWORK | CARE | CRISIL has been INC for 319 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Pes Installations Pvt. Ltd.,CRISIL,BRICKWORK | CARE | CRISIL,3,Bank Guarantee,Bank Guarantee | Non-government debt,A 4,14-08-2025,313.0,HOT,Other,1.3319.5018.50,D365,0,1,1,0,1,22.13,THREE-WAY INC (CRISIL+CARE+BW) | TIER 2 SUPER TARGET | MULTI-AGENCY INC (3 agencies) | HOT (313 days INC),"Your rating at BRICKWORK | CARE | CRISIL has been INC for 313 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
F T Textiles Pvt. Ltd.,CRISIL,BRICKWORK | CARE | CRISIL,3,Term loans,Bank Guarantee | Term loans,BB,29-09-2025,267.0,HOT,Textiles,40.4860.00,D365,0,1,1,0,1,21.67,THREE-WAY INC (CRISIL+CARE+BW) | TIER 2 SUPER TARGET | MULTI-AGENCY INC (3 agencies) | HOT (267 days INC),"Your rating at BRICKWORK | CARE | CRISIL has been INC for 267 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
