Company Name,Current Rating Agency,Instrument,Rating,Rating Date,Days Since Rating,Urgency,Amount Cr,Sector,Source,Is Super Target T1,Is Super Target T2,Is Three Way INC,Multi Agency INC,Priority Score,SEBI Note,Why Target,ACER Pitch Script
Flender Drives Pvt. Ltd.,ICRA,NCD,B+/A4,2025-05-28,392.0,ULTRA HOT,28.00,Other,D365,0.0,1.0,0.0,0.0,13.91,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (392 days overdue),Your NCD rating at ICRA has been INC for 392 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
G M Sugar & Energy Ltd.,ICRA,NCD,B+/A4,2025-05-28,392.0,ULTRA HOT,3.05,Agro/Food,D365,0.0,1.0,0.0,0.0,13.91,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (392 days overdue),Your NCD rating at ICRA has been INC for 392 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Gurpreet Galvanising Pvt. Ltd.,ICRA,NCD,B+/A4,2025-05-28,392.0,ULTRA HOT,10.00,Steel,D365,0.0,1.0,0.0,0.0,13.91,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (392 days overdue),Your NCD rating at ICRA has been INC for 392 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Narendra Emporis Ltd.,ICRA,NCD,B+/A4,2025-05-28,392.0,ULTRA HOT,15.00,Other,D365,0.0,1.0,0.0,0.0,13.91,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (392 days overdue),Your NCD rating at ICRA has been INC for 392 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Neogem India Ltd.,ICRA,NCD,D,2025-05-28,392.0,ULTRA HOT,15.00,Jewellery,D365,0.0,1.0,0.0,0.0,13.91,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (392 days overdue),Your NCD rating at ICRA has been INC for 392 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Ocean Pearl Hotels Pvt. Ltd.,ICRA,NCD,C+/A4,2025-05-28,392.0,ULTRA HOT,65.00,Hotels/Tourism,D365,0.0,1.0,0.0,0.0,11.4,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (392 days overdue),Your NCD rating at ICRA has been INC for 392 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Star Chem Poly Trade Pvt. Ltd.,BRICKWORK,NCD,C/A4,2025-05-28,392.0,ULTRA HOT,15.00,Chemicals/Pharma,D365,0.0,1.0,0.0,0.0,13.91,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (392 days overdue),Your NCD rating at BRICKWORK has been INC for 392 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
B K Threshers Pvt. Ltd.,ICRA,NCD,D,2025-05-29,391.0,ULTRA HOT,5.00,Other,D365,0.0,1.0,0.0,0.0,13.9,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (391 days overdue),Your NCD rating at ICRA has been INC for 391 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Flyjac Logistics Pvt. Ltd.,ICRA,NCD,A 1+,2025-05-29,391.0,ULTRA HOT,8.50,Logistics,D365,0.0,1.0,0.0,0.0,9.94,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (391 days overdue),Your NCD rating at ICRA has been INC for 391 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
R L Steels & Energy Ltd.,CARE,NCD,B+/A4,2025-05-29,391.0,ULTRA HOT,61.07,Steel,D365,0.0,1.0,0.0,0.0,10.93,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (391 days overdue),Your NCD rating at CARE has been INC for 391 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Sologres Granito Pvt. Ltd.,CARE,NCD,BB/A4,2025-05-29,391.0,ULTRA HOT,5.25,Other,D365,0.0,1.0,0.0,0.0,13.9,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (391 days overdue),Your NCD rating at CARE has been INC for 391 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
K V R Projects Pvt. Ltd.,ICRA,NCD,B+/A4,2025-05-30,390.0,ULTRA HOT,21.00,Other,D365,0.0,1.0,0.0,0.0,13.89,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (390 days overdue),Your NCD rating at ICRA has been INC for 390 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Rai Metal Works Pvt. Ltd.,CARE,NCD,BB-/A4,2025-05-30,390.0,ULTRA HOT,13.00,Other,D365,0.0,1.0,0.0,1.0,16.89,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (390 days overdue),Your NCD rating at CARE has been INC for 390 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Aakash Exploration Services Ltd.,CARE,NCD,BB+/A4+,2025-06-02,387.0,ULTRA HOT,10.00,Other,D365,0.0,1.0,0.0,0.0,13.86,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (387 days overdue),Your NCD rating at CARE has been INC for 387 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
G L S Films Inds. Pvt. Ltd.,CARE,NCD,D,2025-06-02,387.0,ULTRA HOT,69.75,Other,D365,0.0,1.0,0.0,0.0,13.86,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (387 days overdue),Your NCD rating at CARE has been INC for 387 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Gainwell Engineering Pvt. Ltd.,CARE,NCD,BB+/A4,2025-06-02,387.0,ULTRA HOT,,Manufacturing,D365,0.0,1.0,0.0,0.0,13.86,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (387 days overdue),Your NCD rating at CARE has been INC for 387 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Leel Electricals Ltd.,CARE,NCD,D,2025-06-02,387.0,ULTRA HOT,595.00,Energy,D365,0.0,1.0,0.0,0.0,13.86,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (387 days overdue),Your NCD rating at CARE has been INC for 387 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Advance Metering Technology Ltd.,CARE,NCD,C/A4,2025-06-03,386.0,ULTRA HOT,8.50,IT/Technology,D365,0.0,1.0,0.0,0.0,13.85,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (386 days overdue),Your NCD rating at CARE has been INC for 386 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Jayatma Industries Ltd.,CARE,NCD,C/A4,2025-06-03,386.0,ULTRA HOT,14.50,Other,D365,0.0,1.0,0.0,0.0,13.85,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (386 days overdue),Your NCD rating at CARE has been INC for 386 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Osaw Indl. Products Pvt. Ltd.,CARE,NCD,B/A4,2025-06-03,386.0,ULTRA HOT,13.10,Manufacturing,D365,0.0,1.0,0.0,1.0,16.85,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (386 days overdue),Your NCD rating at CARE has been INC for 386 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Bhoomi Resources Pvt. Ltd.,BRICKWORK,NCD,C/A4,2025-06-04,385.0,ULTRA HOT,15.00,Other,D365,0.0,1.0,0.0,0.0,13.84,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (385 days overdue),Your NCD rating at BRICKWORK has been INC for 385 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Finolex J-Power Systems Ltd.,CARE,NCD,B+/A4,2025-06-04,385.0,ULTRA HOT,25.00,Energy,D365,0.0,1.0,0.0,1.0,16.84,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (385 days overdue),Your NCD rating at CARE has been INC for 385 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Future Corporate Resources Pvt. Ltd.,ICRA,NCD,D,2025-06-04,385.0,ULTRA HOT,437.11,Other,D365,0.0,1.0,0.0,0.0,13.84,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (385 days overdue),Your NCD rating at ICRA has been INC for 385 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
A S A Agrotech Pvt. Ltd.,BRICKWORK,NCD,B-/A4,2025-06-05,384.0,ULTRA HOT,12.00,Agro/Food,D365,0.0,1.0,0.0,0.0,13.83,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (384 days overdue),Your NCD rating at BRICKWORK has been INC for 384 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Narayani Coke Pvt. Ltd.,CARE,NCD,BBB/A3+,2025-06-05,384.0,ULTRA HOT,9.00,Other,D365,0.0,1.0,0.0,0.0,10.04,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (384 days overdue),Your NCD rating at CARE has been INC for 384 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Shri Jagdamba Polymers Ltd.,CARE,NCD,BB/A4,2025-06-05,384.0,ULTRA HOT,38.82,Chemicals/Pharma,D365,0.0,1.0,0.0,0.0,13.83,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (384 days overdue),Your NCD rating at CARE has been INC for 384 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Melcon (Vizag) Pvt. Ltd.,BRICKWORK,NCD,C/A4,2025-06-06,383.0,ULTRA HOT,15.00,Other,D365,0.0,1.0,0.0,0.0,13.82,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (383 days overdue),Your NCD rating at BRICKWORK has been INC for 383 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
P V Power Technologies Pvt. Ltd.,CARE,NCD,BB-/A4,2025-06-06,383.0,ULTRA HOT,19.00,Energy,D365,0.0,1.0,0.0,0.0,13.82,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (383 days overdue),Your NCD rating at CARE has been INC for 383 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Phoenix Structural & Engg. Pvt. Ltd.,CARE,NCD,B-/A4,2025-06-06,383.0,ULTRA HOT,5.00,Other,D365,0.0,1.0,0.0,1.0,16.82,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (383 days overdue),Your NCD rating at CARE has been INC for 383 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Shri Gautam Shipbreaking Inds. Pvt. Ltd.,CARE,NCD,BB+/A4+,2025-06-06,383.0,ULTRA HOT,180.00,Other,D365,0.0,1.0,0.0,0.0,13.82,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (383 days overdue),Your NCD rating at CARE has been INC for 383 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Somi Conveyor Beltings Ltd.,CARE,NCD,BB-/A4,2025-06-06,383.0,ULTRA HOT,20.00,Other,D365,0.0,1.0,0.0,0.0,13.82,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (383 days overdue),Your NCD rating at CARE has been INC for 383 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Rika Global Impex Ltd.,CARE,NCD,BB-/A4,2025-06-09,380.0,ULTRA HOT,185.00,Other,D365,0.0,1.0,0.0,0.0,13.79,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (380 days overdue),Your NCD rating at CARE has been INC for 380 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
A K Infraprojects Pvt. Ltd.,CARE,NCD,BB-/A4,2025-06-10,379.0,ULTRA HOT,35.00,Construction,D365,0.0,1.0,0.0,1.0,16.78,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (379 days overdue),Your NCD rating at CARE has been INC for 379 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Bagkiya Constructions Pvt. Ltd.,CARE,NCD,B-/A4,2025-06-10,379.0,ULTRA HOT,2.00,Construction,D365,0.0,1.0,0.0,1.0,16.78,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (379 days overdue),Your NCD rating at CARE has been INC for 379 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Harman Rice Pvt. Ltd.,CARE,NCD,D,2025-06-10,379.0,ULTRA HOT,30.00,Agro/Food,D365,0.0,1.0,0.0,1.0,16.78,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (379 days overdue),Your NCD rating at CARE has been INC for 379 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Pab Organics Pvt. Ltd.,CARE,NCD,B+/A4,2025-06-10,379.0,ULTRA HOT,17.00,Other,D365,0.0,1.0,0.0,0.0,13.78,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (379 days overdue),Your NCD rating at CARE has been INC for 379 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Patwari Electricals Pvt. Ltd.,CARE,NCD,C/A4,2025-06-10,379.0,ULTRA HOT,2.00,Energy,D365,0.0,1.0,0.0,0.0,13.78,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (379 days overdue),Your NCD rating at CARE has been INC for 379 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Sotefin Bharat Ltd.,CARE,NCD,B+/A4,2025-06-10,379.0,ULTRA HOT,8.00,Other,D365,0.0,1.0,0.0,0.0,13.78,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (379 days overdue),Your NCD rating at CARE has been INC for 379 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Atlantic Shipping Pvt. Ltd.,ICRA,NCD,BB/A4+,2025-06-11,378.0,ULTRA HOT,0.09,Logistics,D365,0.0,1.0,0.0,0.0,13.77,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (378 days overdue),Your NCD rating at ICRA has been INC for 378 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Knitcraft Apparels Intl. Pvt. Ltd.,CARE,NCD,D,2025-06-11,378.0,ULTRA HOT,35.00,Textiles,D365,0.0,1.0,0.0,1.0,16.77,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (378 days overdue),Your NCD rating at CARE has been INC for 378 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Sri Venkateswara Aerospace Pvt. Ltd.,ICRA,NCD,B+/A4,2025-06-11,378.0,ULTRA HOT,1.34,Other,D365,0.0,1.0,0.0,1.0,16.77,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (378 days overdue),Your NCD rating at ICRA has been INC for 378 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
P M P Textiles Spg. Mills Ltd.,CARE,NCD,D,2025-06-12,377.0,ULTRA HOT,6.50,Construction,D365,0.0,1.0,0.0,0.0,13.76,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (377 days overdue),Your NCD rating at CARE has been INC for 377 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
Banglore Polymers Pvt. Ltd.,CARE,NCD,C/A4,2025-06-13,376.0,ULTRA HOT,6.00,Chemicals/Pharma,D365,0.0,1.0,0.0,1.0,16.75,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,ULTRA HOT (376 days overdue),Your NCD rating at CARE has been INC for 376 days — you cannot use this instrument for fundraising. ACER can reactivate your SEBI-regulated NCD program within 30 days.
