Company Name,Instrument Type,Current Rating Agency,Rating,Rating Date,Urgency,Months Since Rating,Category,Multi Agency INC,Why Target,ACER Pitch Angle
Vedang Radio Technology Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-11,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Vedang Radio Technology Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-11,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Venus Auto Works Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B+,2025-07-11,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Venus Auto Works Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-11,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Vinil Trading Pvt. Ltd.,Term loans,CRISIL,B,2025-07-11,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
A S Shipping Agencies Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-11,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
A S Shipping Agencies Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-11,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
A S Shipping Agencies Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-11,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
A S Shipping Agencies Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-11,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Aar Cee Contracts Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Aar Cee Contracts Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B+,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Abaj Electronics Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-10,MEDIUM,11.5,HOT,ACUITE_INC,CRISIL INC (12 months overdue) + ACUITE_INC — multi-agency SME,Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Abaj Electronics Pvt. Ltd.,Long term Loans,CRISIL,B-,2025-07-10,MEDIUM,11.5,HOT,ACUITE_INC,CRISIL INC (12 months overdue) + ACUITE_INC — multi-agency SME,Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Abdos Lamitubes Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Abdos Lamitubes Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Actis Generics Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Actis Generics Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Aditya Car Care Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Akanksha Automobiles (Rudrapur) Pvt. Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 4+,2025-07-09,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Akanksha Automobiles (Rudrapur) Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BB+,2025-07-09,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Akanksha Automobiles (Rudrapur) Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BB+,2025-07-09,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Akanksha Automobiles (Rudrapur) Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BB+,2025-07-09,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Akanksha Automobiles (Rudrapur) Pvt. Ltd.,Long term Loans,CRISIL,BB+,2025-07-09,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Akanksha Foods Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Akanksha Sales Promoters (India) Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Akanksha Sales Promoters (India) Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Akanksha Sales Promoters (India) Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Al-Fas Trading Intl. Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Al-Nafees Frozen Food Exports Pvt. Ltd.,Bank Guarantee,CRISIL,D,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Al-Nafees Frozen Food Exports Pvt. Ltd.,Letter Of credit,CRISIL,D,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Al-Nafees Frozen Food Exports Pvt. Ltd.,Long term Loans,CRISIL,D,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Al-Nafees Proteins Pvt. Ltd.,Long term Loans,CRISIL,D,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Albatross Projects Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Altimetrik India Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Ameya Perfomatt Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Ameya Perfomatt Pvt. Ltd.,Term loans,CRISIL,B,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Amul Boards Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Anchor Mark Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Anchor Mark Pvt. Ltd.,Term loans,CRISIL,B,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Angel Pipes & Tubes Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Anil Buildcon (India) Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-11,MEDIUM,11.5,HOT,BRICKWORK_INC,CRISIL INC (12 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Aqua World Exports Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Arjun Enterprises Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-10,MEDIUM,11.5,HOT,ACUITE_INC,CRISIL INC (12 months overdue) + ACUITE_INC — multi-agency SME,Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Armour Steel Buildings India Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Armour Steel Buildings India Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Armour Steel Buildings India Pvt. Ltd.,Term loans,CRISIL,B+,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Asha Concast Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-11,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Asha Concast Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-11,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Asha Ispat Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-11,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Asha Ispat Pvt. Ltd.,Short-term loan,CRISIL,A 4,2025-07-11,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Yogeshwari Sugar Inds. Pvt. Ltd.,Term loans,CRISIL,D,2025-07-10,MEDIUM,11.5,HOT,,CRISIL INC (12 months overdue),Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Youngman Woollen Mills Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-10,MEDIUM,11.5,HOT,BRICKWORK_INC,CRISIL INC (12 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
Youngman Woollen Mills Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-10,MEDIUM,11.5,HOT,BRICKWORK_INC,CRISIL INC (12 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (12mo) — proactive reach before CRISIL auto-renews.
K E W Industries Ltd.,Term loans,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
K G N Motors Pvt. Ltd.,Term loans,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
K K Welding Ltd.,Letter Of credit,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
K P R Agrochem Ltd.,Bank Guarantee,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
K P R Agrochem Ltd.,Letter Of credit,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
K P R Agrochem Ltd.,Long term Loans,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
K P R Agrochem Ltd.,Long term Loans,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
K P R Agrochem Ltd.,Term loans,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
K R Bakes Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
K R Bakes Pvt. Ltd.,Term loans,CRISIL,B,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
K R S Pharmaceuticals Pvt. Ltd.,Long term Loans,CRISIL,B-,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
K R S Pharmaceuticals Pvt. Ltd.,Term loans,CRISIL,B-,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Kanak Pipe Inds. Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Kanak Pipe Inds. Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Kanak Pipe Inds. Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Kasana Builders Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Katyaini Products Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
King'S Motors Pvt. Ltd.,Term loans,CRISIL,B+,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Kinjal Cotton Pvt. Ltd.,Term loans,CRISIL,B,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Krown Agrofoods Pvt. Ltd.,Term loans,CRISIL,B,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Kumar Agro Tech Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Lancer Laser Tech Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Lancer Laser Tech Ltd.,Long term Loans,CRISIL,B+,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Lancer Laser Tech Ltd.,Term loans,CRISIL,B+,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Landmark Royal Engg. (India) Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Landmark Royal Engg. (India) Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Leotronic Scales Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Lion Foods Pvt. Ltd.,Term loans,CRISIL,B,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Lord Balaji Warehousing Pvt. Ltd.,Term loans,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Lotus Poultries Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Lotus Poultries Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Maa Polypacks Inds. (Ind) Pvt. Ltd.,Term loans,CRISIL,B,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Maa Polypacks Inds. (Ind) Pvt. Ltd.,Term loans,CRISIL,B,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Makalu Trading Ltd.,Letter Of credit,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Malhotra Constructions Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Oneworld Retail Pvt. Ltd.,Long term Loans,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Oneworld Retail Pvt. Ltd.,Term loans,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Opal Luxury Time Products Ltd.,Bank Guarantee,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Opal Luxury Time Products Ltd.,Letter Of credit,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
P C I Ltd.,Letter Of credit,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,ACUITE_INC,CRISIL INC (11 months overdue) + ACUITE_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
P C I Ltd.,Term loans,CRISIL,D,2025-07-14,MEDIUM,11.4,HOT,ACUITE_INC,CRISIL INC (11 months overdue) + ACUITE_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Panorama Electronics Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Panorama Electronics Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Panorama Electronics Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Patson Global Ltd.,Fund based financial facility/instrument,CRISIL,B+,2025-07-14,MEDIUM,11.4,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Patson Steels Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B+,2025-07-14,MEDIUM,11.4,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Actionware India Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Actionware India Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Actionware India Pvt. Ltd.,Term loans,CRISIL,B+,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Anand Carbo Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Anand Carbo Pvt. Ltd.,Letter Of credit,CRISIL,A 4+,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Anand Carbo Pvt. Ltd.,Letter Of credit,CRISIL,A 4+,2025-07-14,MEDIUM,11.4,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
B F C L Terminal Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-17,MEDIUM,11.3,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
B I P S Systems Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-07-16,MEDIUM,11.3,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
