Company Name,Instrument Type,Current Rating,Rating Date,Urgency,Category,Is INC,Size
Shree Biradev Finance Private Limited,Fund Based - Long Term Bank Facilities (Proposed),IVR BB+ (INC) (Downgraded),"October 27, 2025",MEDIUM,HOT,True,Rs. 6.64 Cr.
Ayyappa Cotton Mills Private Limited,Fund Based Long Term Bank Facilities - Proposed,IVR B+ (INC)(Downgraded),"July 3, 2025",MEDIUM,HOT,True,Rs. 1.76 Cr.
R. K. Madhani and Company,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),"August 6, 2025",MEDIUM,HOT,True,Rs. 29.00 Cr.
Ayyappa Cotton Mills Private Limited,Fund Based Long Term Bank Facilities,IVR B+ (INC)(Downgraded),"July 3, 2025",MEDIUM,HOT,True,Rs. 26.44 Cr.
Rama Motocorp Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),"September 16, 2025",MEDIUM,HOT,True,Rs. 70.00 Cr. (includes proposed facility of Rs. 9.49 Cr.)
KLSR Infratech Limited,Proposed Short Term Non-Fund Based Facility - Bank Guarantee,IVR A4 (INC)(Downgraded),"November 3, 2025",MEDIUM,HOT,True,Rs. 192.00 Cr.
KLSR Infratech Limited,Short Term Non-Fund Based Facility - Bank Guarantee,IVR A4 (INC)(Downgraded),"November 3, 2025",MEDIUM,HOT,True,Rs. 153.00 Cr.
Royale Agro Processing Industries,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),"September 2, 2025",MEDIUM,HOT,True,Rs. 29.70 Cr.
KLSR Infratech Limited,Short Term Fund Based Facility - Short Term Loan (Working capital facility),IVR A4 (INC)(Downgraded),"November 3, 2025",MEDIUM,HOT,True,Rs. 5.00 Cr.
KLSR Infratech Limited,Proposed Long Term Fund Based Facility - CC,IVR BB (INC)(Downgraded),"November 3, 2025",MEDIUM,HOT,True,Rs. 33.00 Cr.
KLSR Infratech Limited,Long Term Fund Based Facility - CC,IVR BB (INC)(Downgraded),"November 3, 2025",MEDIUM,HOT,True,Rs. 17.00 Cr.
Mani Square Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),"September 22, 2025",MEDIUM,HOT,True,Rs. 197.78 Cr.
Radhe Associate,Short Term Facilities,IVR A4+ (INC)(Downgraded),"July 4, 2025",MEDIUM,HOT,True,Rs. 20.50 Cr.
Radhe Associate,Long Term Facilities,IVR BB+ (INC)(Downgraded),"July 4, 2025",MEDIUM,HOT,True,Rs. 19.50 Cr.
AL Noor Agri Fresh Private Limited,Long Term Bank Facilities,IVR B- (INC)(Downgraded),"December 8, 2025",MEDIUM,HOT,True,Rs. 34.88 Cr.
M N Ramesh Engineers And Contractors,Long Term Bank Facilities,IVR BB (INC)(Downgraded),"August 7, 2025",MEDIUM,HOT,True,Rs. 8.17 Cr.
M N Ramesh Engineers And Contractors,Short Term Bank Facilities,IVR A4+ (INC)(Reaffirmed),"August 7, 2025",MEDIUM,HOT,True,Rs. 43.50 Cr.
Jai Hind Sugar Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),"December 10, 2025",MEDIUM,HOT,True,Rs. 207.25 Cr.
Satkar Foods,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),"July 3, 2025",MEDIUM,HOT,True,Rs. 26.16 Cr.
Aaryan Infrabuild Private Limited,Long Term Bank Facilities - Term Loan,IVR BB (INC)(Downgraded),"September 2, 2025",MEDIUM,HOT,True,Rs. 61.00 Cr.
LV Dairys Patas,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),"September 8, 2025",MEDIUM,HOT,True,Rs. 23.23 Cr.
Kamla Enterprises,Proposed Long Term Fund Based Facility,IVR C (INC)(Downgraded),"October 13, 2025",MEDIUM,HOT,True,Rs. 7.00 Cr.
Navkar Lifesciences,Long Term Bank Facilities,IVR C+ (INC) (Downgraded),"December 16, 2025",MEDIUM,HOT,True,Rs. 22.45 Cr.
Impact Sare Magnum Townships Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),"July 16, 2025",MEDIUM,HOT,True,Rs. 20.10 Cr.
Impact Sare Magnum Townships Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),"July 16, 2025",MEDIUM,HOT,True,Rs. 2.13 Cr.
Shrivallabh Pittie Industries Limited,Long Term Fund based facility - Term Loan,IVR D (INC)(Reaffirmed),"November 4, 2025",MEDIUM,HOT,True,Rs. 186.17 Cr.
Shrivallabh Pittie Industries Limited,Long Term Fund based facility - CC/WCDL/SODH,IVR D (INC)(Reaffirmed),"November 4, 2025",MEDIUM,HOT,True,Rs. 127.50 Cr.
Callac Poly Exim Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),"September 17, 2025",MEDIUM,HOT,True,Rs. 10.00 Cr.
Callac Poly Exim Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),"September 17, 2025",MEDIUM,HOT,True,Rs. 24.90 Cr.
Youngman Woollen Mills Private Limited,Long Term Bank Facilities,IVR BB (INC) (Downgraded),"November 10, 2025",MEDIUM,HOT,True,Rs. 55.95 Cr.
M/S Idupulapadu Cotton Mills Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),"October 16, 2025",MEDIUM,HOT,True,Rs. 42.00 Cr.
M/S Idupulapadu Cotton Mills Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),"October 16, 2025",MEDIUM,HOT,True,Rs. 233.00 Cr.
Tanvi Foods (India) Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),"July 3, 2025",MEDIUM,HOT,True,Rs. 24.20 Cr.
Artech Realtors Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),"August 6, 2025",MEDIUM,HOT,True,Rs. 98.44 Cr.
Shri Astha Foundation for Education Society,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),"August 12, 2025",MEDIUM,HOT,True,Rs. 20.00 Cr.
Shri Astha Foundation for Education Society,Long Term Bank Facilities,IVR BB (INC)(Downgraded),"August 12, 2025",MEDIUM,HOT,True,Rs. 75.62 Cr.
Rajasthan Cricket Association,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),"October 30, 2025",MEDIUM,HOT,True,Rs. 85.00 Cr.
Polaris Liquor Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),"July 30, 2025",MEDIUM,HOT,True,Rs. 61.00 Cr.
Tirumala Tirupati Rice Mill Private Limited,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),"December 22, 2025",MEDIUM,HOT,True,Rs. 8.00 Cr.
Tirumala Tirupati Rice Mill Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),"December 22, 2025",MEDIUM,HOT,True,Rs. 6.00 Cr.
Creative Minerals India Private Limited,Short Term Bank Facilities,IVR A4+ (INC) (Downgraded),"December 11, 2025",MEDIUM,HOT,True,Rs. 88.00 Cr.
Creative Minerals India Private Limited,Long Term Bank Facilities,IVR BB+ (INC) (Downgraded),"December 11, 2025",MEDIUM,HOT,True,Rs. 27.00 Cr.
Smart Card IT Solutions Limited,Short Term Bank Facility,IVR D (INC)(Reaffirmed),"October 17, 2025",MEDIUM,HOT,True,Rs. 11.30 Cr.
Nipman Fastener Industries Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),"July 22, 2025",MEDIUM,HOT,True,Rs. 119.60 Cr.
RPS Infraprojects Private Limited,Long Term Bank Facility,IVR BB (INC)(Downgraded),"September 4, 2025",MEDIUM,HOT,True,Rs. 12.00 Cr.
RPS Infraprojects Private Limited,Short Term Bank Facility,IVR A4 (INC)(Downgraded),"September 4, 2025",MEDIUM,HOT,True,Rs. 150.00 Cr.
Smart Card IT Solutions Limited,Long Term Bank Facility,IVR D (INC)(Reaffirmed),"October 17, 2025",MEDIUM,HOT,True,Rs. 78.14 Cr.
Indreshwar Sugar Mills Limited,Long Term Facilities,IVR B- (INC)(Downgraded),"October 28, 2025",MEDIUM,HOT,True,Rs. 24.00 Cr.
Kamla Enterprises,Proposed Short Term Bank Facility,IVR A4 (INC)(Reaffirmed),"October 13, 2025",MEDIUM,HOT,True,Rs. 2.50 Cr.
Indraprastha Foods Limited,Long Term Bank Facilities,IVR B (INC) (Downgraded),"December 1, 2025",MEDIUM,HOT,True,Rs. 42.25 Cr.
Swaminathan Enterprises Private Limited,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),"September 1, 2025",MEDIUM,HOT,True,Rs. 56.00 Cr.
Indraprastha Foods Limited,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),"December 1, 2025",MEDIUM,HOT,True,Rs. 0.75 Cr.
Furniture Points,Short Term Bank Facilities - Non-Fund Based - Letter of Credit / Bank Guarantee,IVR A4 (INC)(Reaffirmed),"August 26, 2025",MEDIUM,HOT,True,Rs. 2.50 Cr.
Furniture Points,Long Term Bank Facilities Fund Based - Proposed Term Loan,IVR B- (INC)(Reaffirmed),"August 26, 2025",MEDIUM,HOT,True,Rs. 1.00 Cr.
Furniture Points,Long Term Bank Facilities Fund Based - Cash Credit,IVR B- (INC)(Reaffirmed),"August 26, 2025",MEDIUM,HOT,True,Rs. 6.50 Cr.
Vasista Marine Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),"August 8, 2025",MEDIUM,HOT,True,Rs. 18.00 Cr.
Vasista Marine Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),"August 8, 2025",MEDIUM,HOT,True,Rs. 27.00 Cr.
Satkartar Electricals and Electronics Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),"November 18, 2025",MEDIUM,HOT,True,Rs. 8.00 Cr.
Nuance Jewel Private Limited,Long Term Bank Facility,IVR B+ (INC)(Downgraded),"August 14, 2025",MEDIUM,HOT,True,Rs. 29.50 Cr.
Nuance Jewel Private Limited,Short Term Bank Facility,IVR A4 (INC)(Reaffirmed),"August 14, 2025",MEDIUM,HOT,True,Rs. 2.00 Cr.
Satkartar Electricals and Electronics Private Limited,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),"November 18, 2025",MEDIUM,HOT,True,Rs. 3.50 Cr.
Sheetal Cool Products Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),"September 16, 2025",MEDIUM,HOT,True,Rs. 50.00 Cr.
Ario Infrastructure Private Limited,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),"July 3, 2025",MEDIUM,HOT,True,Rs. 4.00 Cr.
Ario Infrastructure Private Limited,Long Term/ Short Term Bank Facilities,IVR C+/IVR A4; (INC)(Downgraded/Reaffirmed),"July 3, 2025",MEDIUM,HOT,True,Rs. 20.00 Cr.
Green Malabar Finance Ventures Limited,Proposed Long Term Fund Based Limits - WCDL,IVR BB (INC)(Downgraded),"August 13, 2025",MEDIUM,HOT,True,Rs. 9.55 Cr.
LV Dairys Patas,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),"September 8, 2025",MEDIUM,HOT,True,Rs. 42.90 Cr.
Green Malabar Finance Ventures Limited,Long Term Fund Based Limits - WCDL,IVR BB (INC)(Downgraded),"August 13, 2025",MEDIUM,HOT,True,Rs. 55.00 Cr.
Sri Chamundeswari Sugars Limited,Long Term Facilities,IVR BB- (INC)(Downgraded),"July 31, 2025",MEDIUM,HOT,True,Rs. 4.50 Cr.
Om Construction,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),"November 20, 2025",MEDIUM,HOT,True,Rs. 6.75 Cr.
Om Construction,Long Term Bank Facilities,IVR C+ (INC) (Downgraded),"November 20, 2025",MEDIUM,HOT,True,Rs. 2.40 Cr.
Indian Acrylics Limited,Short Term Bank Facilities,IVR D (INC) (Reaffirmed),"December 8, 2025",MEDIUM,HOT,True,Rs. 154.00 Cr.
Indian Acrylics Limited,Long Term Bank Facilities,IVR D (INC) (Reaffirmed),"December 8, 2025",MEDIUM,HOT,True,Rs. 112.45 Cr.
M G Oils,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),"September 29, 2025",MEDIUM,HOT,True,Rs. 46.63 Cr.
Consolidated Product Corporation,Long Term/Short Term Bank Facilities,IVR B-/IVR A4; (INC)(Downgraded/Reaffirmed),"September 9, 2025",MEDIUM,HOT,True,Rs. 0.48 Cr.
Consolidated Product Corporation,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),"September 9, 2025",MEDIUM,HOT,True,Rs. 4.75 Cr.
Jaya Educational Society,Long Term Facilities,IVR BB+ (INC)(Downgraded),"July 28, 2025",MEDIUM,HOT,True,Rs. 36.17 Cr.
Consolidated Product Corporation,Long Term Bank Facilities,IVR B- (INC)(Downgraded),"September 9, 2025",MEDIUM,HOT,True,Rs. 2.77 Cr.
Apus Realties Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),"October 8, 2025",MEDIUM,HOT,True,Rs. 72.24 Cr.
Kamla Enterprises,Short Term Fund Based Facility,IVR A4 (INC)(Reaffirmed),"October 13, 2025",MEDIUM,HOT,True,Rs. 4.00 Cr.
Opera Global Private Limited,Long Term Bank Facilities / Short Term Bank Facilities,IVR BB- / IVR A4 ; (INC) (Downgraded / Reaffirmed),"October 17, 2025",MEDIUM,HOT,True,Rs. 32.40 Cr.
Green Malabar Finance Ventures Limited,Long Term Fund Based Facility - Term Loans,IVR BB (INC)(Downgraded),"August 13, 2025",MEDIUM,HOT,True,Rs. 10.45 Cr.
Sau Mathurabai Bhausaheb Thorat Sevabhavi Trust,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),"October 31, 2025",MEDIUM,HOT,True,Rs. 165.65 Cr.
Asoke Timber Co,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),"September 3, 2025",MEDIUM,HOT,True,Rs. 5.00 Cr.
Asoke Timber Co,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),"September 3, 2025",MEDIUM,HOT,True,Rs. 16.00 Cr.
Shonan Engineering Works Private Limited,Short Term Facilities,IVR A4 (INC)(Reaffirmed),"August 4, 2025",MEDIUM,HOT,True,Rs. 17.00 Cr.
Shonan Engineering Works Private Limited,Long Term Facilities,IVR B (INC)(Downgraded),"August 4, 2025",MEDIUM,HOT,True,Rs. 8.83 Cr.
Bargarh Bio Fuels Development Foundation,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),"December 12, 2025",MEDIUM,HOT,True,Rs. 30.35 Cr.
Bargarh Bio Fuels Development Foundation,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),"December 12, 2025",MEDIUM,HOT,True,Rs. 1.00 Cr.
BLN Infra Private Limited,Long Term Bank Facilities,IVR BB- (INC) (Reaffirmed),"December 5, 2025",MEDIUM,HOT,True,Rs. 19.72 Cr.
BLN Infra Private Limited,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),"December 5, 2025",MEDIUM,HOT,True,Rs. 3.26 Cr.
OSRM Tech Pack Private Limited,Short Term Facilities,IVR A4 (INC)(Downgraded),"October 14, 2025",MEDIUM,HOT,True,Rs. 2.77 Cr.
OSRM Tech Pack Private Limited,Long Term Facilities,IVR BB (INC)(Downgraded),"October 14, 2025",MEDIUM,HOT,True,Rs. 87.43 Cr.
Vatika Limited,Long Term Bank Facilities,IVR D (INC)(Downgraded),"August 8, 2025",MEDIUM,HOT,True,Rs. 164.57 Cr.
Aisshpra Life Spaces,Long Term Bank Facilities - Proposed,IVR B+ (INC)(Downgraded),"October 15, 2025",MEDIUM,HOT,True,Rs. 86.00 Cr.
Chowdhry Rubber and Chemical Private Limited,Short Term Facility,IVR A4 (INC)(Reaffirmed),"August 20, 2025",MEDIUM,HOT,True,Rs. 23.50 Cr.
Chowdhry Rubber and Chemical Private Limited,Long Term Bank Facility,IVR B+ (INC)(Downgraded),"August 20, 2025",MEDIUM,HOT,True,Rs. 30.54 Cr.
Shri Datta Shetakari Sahakari Sakhar Karkhana Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),"August 6, 2025",MEDIUM,HOT,True,Rs. 625.00 Cr. (including proposed limit of Rs. 4.22 Crore)
Prakruti Products Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),"August 19, 2025",MEDIUM,HOT,True,Rs. 23.08 Cr.
Shivalik Distribution Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),"August 14, 2025",MEDIUM,HOT,True,Rs. 41.00 Cr.
Shivalik Distribution Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),"August 14, 2025",MEDIUM,HOT,True,Rs. 31.00 Cr.
Posco-Poggenamp Electrical Steel Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),"November 7, 2025",MEDIUM,HOT,True,Rs. 20.00 Cr.
GRK Theatres Private Limited,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),"June 30, 2025",MEDIUM,HOT,True,Rs. 51.25 Cr.
Titanium Vitrified Private Limited,Short Term Facilities,IVR A4 (INC)(Downgraded),"November 18, 2025",MEDIUM,HOT,True,Rs. 3.50 Cr.
Titanium Vitrified Private Limited,Long Term Facilities,IVR BB (INC)(Downgraded),"November 18, 2025",MEDIUM,HOT,True,Rs. 12.27 Cr.
Safety Controls & Devices Limited,Long Term Bank Facilities,IVR BB (INC) (Downgraded),"December 4, 2025",MEDIUM,HOT,True,Rs. 10.62 Cr.
Safety Controls & Devices Limited,Short Term Bank Facilities,IVR A4 (INC) (Downgrade),"December 4, 2025",MEDIUM,HOT,True,Rs. 65.38 Cr.
Rasik Products Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),"November 4, 2025",MEDIUM,HOT,True,Rs. 26.47 Cr.
Rasik Products Private Limited,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),"November 4, 2025",MEDIUM,HOT,True,Rs. 15.00 Cr.
SVASCA Industries India Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),"June 27, 2025",MEDIUM,HOT,True,Rs. 26.00 Cr.
SVASCA Industries India Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),"June 27, 2025",MEDIUM,HOT,True,Rs. 12.00 Cr.
Bluegress Porselano LLP,Short Term Bank Facility,IVR A4 (INC)(Reaffirmed),"September 1, 2025",MEDIUM,HOT,True,Rs. 5.00 Cr.
SCC Builders Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),"July 22, 2025",MEDIUM,HOT,True,Rs. 148.10 Cr.
Marda Industries Private Limited,Long Term Bank Facilities - Term Loan,IVR C+ (INC)(Reaffirmed),"July 7, 2025",MEDIUM,HOT,True,Rs. 11.50 Cr.
Marda Industries Private Limited,Long Term Bank Facilities - Cash Credit,IVR C+ (INC)(Downgraded),"July 7, 2025",MEDIUM,HOT,True,Rs. 1.35 Cr.
M/s Narayan Associates,Short Term Bank Facilities,IVR A4 (INC) (Downgraded),"December 5, 2025",MEDIUM,HOT,True,Rs. 1.00 Cr.
Orito Polyfab Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),"September 16, 2025",MEDIUM,HOT,True,Rs. 3.50 Cr.
Orito Polyfab Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),"September 16, 2025",MEDIUM,HOT,True,Rs. 60.66 Cr. (Including proposed limit of Rs. 3.51 crore)
Jaguar Overseas Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),"August 12, 2025",MEDIUM,HOT,True,Rs. 63.00 Cr.
Jaguar Overseas Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),"August 12, 2025",MEDIUM,HOT,True,Rs. 0.55 Cr.
Shiva Protein Products Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),"September 8, 2025",MEDIUM,HOT,True,Rs. 155.50 Cr.
Vishal Papertech India Limited,Long Term Bank Facilities,IVR C (INC)(Downgraded),"October 3, 2025",MEDIUM,HOT,True,Rs. 60.52 Cr.
Vishal Papertech India Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),"October 3, 2025",MEDIUM,HOT,True,Rs. 4.00 Cr.
Prathu Ginning Mill Private Limited (Erstwhile Nandi Cotton Ginning Mill Private Limited),Long Term Bank Facilities,IVR BB- (INC)(Downgraded),"July 8, 2025",MEDIUM,HOT,True,Rs. 22.61 Cr.
Prathu Ginning Mill Private Limited (Erstwhile Nandi Cotton Ginning Mill Private Limited),Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),"July 8, 2025",MEDIUM,HOT,True,Rs. 4.00 Cr.
Anand Carbo Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),"August 1, 2025",MEDIUM,HOT,True,Rs. 19.00 Cr.
Anand Carbo Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),"August 1, 2025",MEDIUM,HOT,True,Rs. 47.00 Cr.
Anand Carbo Limited,Long Term/ Short Term Bank Facilities,IVR BB-/ IVR A4 (INC) (Downgraded/Reaffirmed),"August 1, 2025",MEDIUM,HOT,True,Rs. 11.00 Cr.
ALM Industries Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),"September 29, 2025",MEDIUM,HOT,True,Rs. 172.50 Cr.
Bluegress Porselano LLP,Long Term Bank Facilities,IVR B (INC)(Downgraded),"September 1, 2025",MEDIUM,HOT,True,Rs. 44.86 Cr.
Karmyogi Kundalikrao Ramrao Jagtap Patil Kukadi Sahakari Sakhar Karkhana Limited,Long Term Facilities,IVR D (INC)(Downgraded),"August 29, 2025",MEDIUM,HOT,True,Rs. 48.15 Cr.
RMN Infrastructure Limited,Short Term Facilities,IVR A4+ (INC)(Downgraded),"September 5, 2025",MEDIUM,HOT,True,Rs. 100.00 Cr.
Active Clothing Company Limited,Long Term / Short Term Facilities,IVR BB+/IVR A4+; (INC) (Downgraded),"November 12, 2025",MEDIUM,HOT,True,Rs. 75.00 Cr.
Active Clothing Company Limited,Long Term Facilities,IVR BB+ (INC) (Downgraded),"November 12, 2025",MEDIUM,HOT,True,Rs. 26.74 Cr.
Ajit Kumar Swain,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),"September 18, 2025",MEDIUM,HOT,True,Rs. 11.00 Cr.
Ajit Kumar Swain,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),"September 18, 2025",MEDIUM,HOT,True,Rs. 15.00 Cr
Raman Education Society,Long Term Bank Facilities,IVR B- (INC)(Downgraded),"September 24, 2025",MEDIUM,HOT,True,Rs. 40.00 Cr.
Eden Realty Ventures Private Limited,Long Term Bank Facility (Proposed),IVR BBB- (INC)(Downgraded),"October 23, 2025",MEDIUM,HOT,True,Rs. 75.00 Cr.
Kritika Wires Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),"August 26, 2025",MEDIUM,HOT,True,Rs. 56.50 Cr.
Kritika Wires Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),"August 26, 2025",MEDIUM,HOT,True,Rs. 48.08 Cr.
Philip D Costa And Co,Long Term Bank Facilities,IVR D (INC)(Downgraded),"November 19, 2025",MEDIUM,HOT,True,Rs. 13.85 Cr.
Philip D Costa And Co,Short Term Bank Facilities,IVR D (INC)(Downgraded),"November 19, 2025",MEDIUM,HOT,True,Rs. 21.00 Cr.
M/s Narayan Associates,Long Term Bank Facilities,IVR BB- (INC) (Downgraded),"December 5, 2025",MEDIUM,HOT,True,Rs. 7.00 Cr.
M/s Narayan Associates,Long Term Bank Facilities-Proposed,IVR BB- (INC) (Downgraded),"December 5, 2025",MEDIUM,HOT,True,Rs. 18.30 Cr.
RMN Infrastructure Limited,Long Term Facilities,IVR BB+ (INC)(Downgraded),"September 5, 2025",MEDIUM,HOT,True,Rs. 30.00 Cr.
Sri Shyam Fashion India Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),"October 17, 2025",MEDIUM,HOT,True,Rs. 25.44 Cr.
Ramkrishna Cotspin Private Limited,Long Term Bank Facilities,IVR C (INC)(Downgraded),"November 7, 2025",MEDIUM,HOT,True,Rs. 56.98 Cr.
PVR Spinning and Weaving Limited,Long Term Facilities,IVR B+ (INC)(Downgraded),"July 11, 2025",MEDIUM,HOT,True,Rs. 36.00 Cr.
Safeco Hygiene Films Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),"July 8, 2025",MEDIUM,HOT,True,Rs. 8.22 Cr.
Safeco Hygiene Films Private Limited,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),"July 8, 2025",MEDIUM,HOT,True,Rs. 1.05 Cr.
Kallam Textiles Limited,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),"October 29, 2025",MEDIUM,HOT,True,Rs. 31.00 Cr.
Kallam Textiles Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),"October 29, 2025",MEDIUM,HOT,True,Rs. 335.35 Cr.
PSR Infrastructures,Long Term/Short Term Bank Facilities - Proposed,IVR D (INC)(Reaffirmed),"September 17, 2025",MEDIUM,HOT,True,Rs. 5.00 Cr.
PSR Infrastructures,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),"September 17, 2025",MEDIUM,HOT,True,Rs. 15.00 Cr.
Vishnu Enterprises,Long Term Bank Facilities - Overdraft,IVR D (INC)(Reaffirmed),"July 23, 2025",MEDIUM,HOT,True,Rs. 30.00 Cr.
Unipro Agroinfra Rohtak Private Limited,Long Term Bank Facilities,IVR B- (INC)(Downgraded),"August 19, 2025",MEDIUM,HOT,True,Rs. 40.50 Cr.
DDN SFA Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),"July 4, 2025",MEDIUM,HOT,True,Rs. 10.00 Cr.
DDN SFA Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),"July 4, 2025",MEDIUM,HOT,True,Rs. 53.17 Cr.
Vishnu Enterprises,Short Term Bank Facilities - Standby LC/ BG,IVR D (INC)(Reaffirmed),"July 23, 2025",MEDIUM,HOT,True,Rs. 10.00 Cr.
GOC Petrochemicals Private Limited,Long Term Facilities,IVR BB (INC)(Downgraded),"July 25, 2025",MEDIUM,HOT,True,Rs. 20.45 Cr.
GOC Petrochemicals Private Limited,Short Term Facilities,IVR A4 (INC)(Downgraded),"July 25, 2025",MEDIUM,HOT,True,Rs. 29.00 Cr.
Novatech Projects (I) Private Limited,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),"July 29, 2025",MEDIUM,HOT,True,Rs. 66.00 Cr.
Novatech Projects (I) Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),"July 29, 2025",MEDIUM,HOT,True,Rs. 17.02 Cr.
