Company Name,Current Rater,Instrument,Rating,Rating Date,Days Since Rating,Action,Urgency,Sector,INC_Flag,Why Target,Pitch Angle
Trisquare Switchgears Pvt. Ltd.,CARE,Term loans,BB-,2026-04-28,45,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
D T L Ancillaries Ltd.,CRISIL,Letter Of credit,A 4,2026-04-28,45,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Epicu Agro Products Pvt. Ltd.,ICRA,Term loans,BB+,2026-04-28,45,Downgraded,LOW,Agro/Food,Y,"Downgraded by ICRA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Q Max Test Equipments Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-28,45,Downgraded,LOW,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Shining Engineers & Founders Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2026-04-27,46,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Metal Crafts Constructors Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-27,46,Downgraded,LOW,Steel & Metals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Sivana Steel & Power Pvt. Ltd.,CARE,Term loans,B-,2026-04-27,46,Downgraded,LOW,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Spansules Pharmatech Pvt. Ltd.,CARE,Term loans,BB-,2026-04-27,46,Downgraded,LOW,Chemicals,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Shining Engineers & Founders Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-27,46,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Spansules Pharmatech Pvt. Ltd.,CARE,Non-government debt,BB-/A4,2026-04-27,46,Downgraded,LOW,Chemicals,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Rawmet Resources Pvt. Ltd.,CARE,Non-government debt,BB-/A4,2026-04-27,46,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Mohini Health & Hygiene Ltd.,CARE,Term loans,B,2026-04-27,46,Downgraded,LOW,Healthcare,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Spansules Formulations India Pvt. Ltd.,CARE,Non-government debt,BB-/A4,2026-04-27,46,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Shining Engineers & Founders Pvt. Ltd.,CRISIL,Term loans,B,2026-04-27,46,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Spansules Formulations India Pvt. Ltd.,CARE,Term loans,BB-,2026-04-27,46,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Metal Crafts Constructors Pvt. Ltd.,CRISIL,Term loans,B,2026-04-27,46,Downgraded,LOW,Steel & Metals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Hotcrete Infrastructure Pvt. Ltd.,ICRA,Non-government debt,C/A4,2026-04-27,46,Downgraded,LOW,Infrastructure,Y,"Downgraded by ICRA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Hotcrete Infrastructure Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,C,2026-04-27,46,Downgraded,LOW,Infrastructure,Y,"Downgraded by ICRA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Shri Mahavir Iron & Steel Pvt. Ltd.,CARE,Term loans,BB-,2026-04-27,46,Downgraded,LOW,Steel & Metals,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Metal Crafts Constructors Pvt. Ltd.,CRISIL,Term loans,B,2026-04-27,46,Downgraded,LOW,Steel & Metals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Navitas Green Solutions Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2026-04-24,49,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Hi-Tech Pharmaceuticals Pvt. Ltd.,ACUITE,Long term Loans,B+,2026-04-24,49,Downgraded,LOW,Chemicals,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
P Dass Forging Pvt. Ltd.,ACUITE,Term loans,B,2026-04-24,49,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Hi-Tech Pharmaceuticals Pvt. Ltd.,ACUITE,Term loans,B+,2026-04-24,49,Downgraded,LOW,Chemicals,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Navitas Green Solutions Pvt. Ltd.,CRISIL,Term loans,B,2026-04-24,49,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
V R Malwa Pvt. Ltd.,IND-RA,Term loans,BB+,2026-04-24,49,Downgraded,LOW,Other/Unknown,N,"Downgraded by IND-RA — dissatisfied client, open to better alternative.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Navitas Green Solutions Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-24,49,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Kamtanath Food Product Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-24,49,Downgraded,LOW,Agro/Food,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Magnum Lubricants (India) Pvt. Ltd.,CRISIL,Letter Of credit,B,2026-04-24,49,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Wapcos Ltd.,IND-RA,Term loans,BB+,2026-04-24,49,Downgraded,LOW,Other/Unknown,N,"Downgraded by IND-RA — dissatisfied client, open to better alternative.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Narmada Spinning Pvt. Ltd.,CRISIL,Term loans,B,2026-04-24,49,Downgraded,LOW,Textiles,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Narmada Spinning Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-24,49,Downgraded,LOW,Textiles,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
P Dass Forging Pvt. Ltd.,ACUITE,Term loans,B,2026-04-24,49,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Ashcons Infrastructure Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-23,50,Downgraded,LOW,Infrastructure,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Magcore Lamination (India) Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-04-23,50,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Magcore Lamination (India) Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-23,50,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Magcore Lamination (India) Pvt. Ltd.,CRISIL,Letter Of credit,B,2026-04-23,50,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Empire Alcobrev Pvt. Ltd.,CARE,Non-government debt,B+/A4,2026-04-23,50,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Su-Solartech Systems Pvt. Ltd.,ACUITE,Long term Loans,B-,2026-04-23,50,Downgraded,LOW,Infrastructure,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Magcore Lamination (India) Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-23,50,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Jayachandran Alloys Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-23,50,Downgraded,LOW,Steel & Metals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
H S India Ltd.,CRISIL,Term loans,B,2026-04-23,50,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Tomar Builders & Contractors Pvt. Ltd.,CRISIL,Bank Guarantee,B,2026-04-23,50,Downgraded,LOW,Construction,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Tomar Builders & Contractors Pvt. Ltd.,CRISIL,Bank Guarantee,B,2026-04-23,50,Downgraded,LOW,Construction,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
G M Iron & Steel Co. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-23,50,Downgraded,LOW,Steel & Metals,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
C M Auto Sales Pvt. Ltd.,CARE,Non-government debt,B+/A4,2026-04-23,50,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Nutri Feeds & Farms Pvt. Ltd.,CRISIL,Term loans,B,2026-04-23,50,Downgraded,LOW,Agro/Food,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
C M Auto Sales Pvt. Ltd.,CARE,Fund based financial facility/instrument,B+,2026-04-23,50,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Khaitan Chemicals & Fertilizers Ltd.,IND-RA,Non-government debt,BBB-/A3,2026-04-23,50,Downgraded,LOW,Chemicals,N,"Downgraded by IND-RA — dissatisfied client, open to better alternative.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
