Company Name,Instrument,Current Rating,Rating Date,Urgency,Outlook,Sector,Current Rater,Why Target,Pitch Angle,Priority Score
Vishnu Chemicals Limited (VCL),Short term Bank Facilities - LC/BGs,IVR A4+ (INC)(Withdrawn),2023-05-03,HIGH,Nil,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Vishnu Chemicals Limited (VCL),Long/Short term Bank Facilities (Proposed),IVR BB+/IVR A4+; (INC)(Withdrawn),2023-05-03,HIGH,Stable/-,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Vishnu Chemicals Limited (VCL),Long term Bank Facilities - Cash Credit,IVR BB+ (INC)(Withdrawn),2023-05-03,HIGH,Stable,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Vishnu Barium Private Limited,Long term Bank Facilities - Term Loan,IVR BB+ (INC)(Withdrawn),2023-05-03,HIGH,Stable,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Shah Nanji Nagsi Export Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed and Withdrawn),2023-05-08,HIGH,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Shah Nanji Nagsi Export Private Limited,Long/Short Term Bank Facilities,IVR BB (INC)(Reaffirmed and Withdrawn),2023-05-08,HIGH,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Choice Trading Corporation Private Limited,Long Term Fund Based Bank Facility - Pre/Post shipment Long Term Bank Facilities,IVR BB+ (INC)(Reaffirmed and Withdrawn),2023-05-26,HIGH,Negative,Trading,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Choice Trading Corporation Private Limited,Short Term Non Fund Based Bank Facility - LC/BG/FBD(LC),IVR A4+ (INC)(Reaffirmed and Withdrawn),2023-05-26,HIGH,Nil,Trading,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Choice Trading Corporation Private Limited,Short Term Non Fund Based Bank Facility - Forward Contract,IVR A4+ (INC)(Reaffirmed and Withdrawn),2023-05-26,HIGH,Nil,Trading,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
SKA Steel & Power Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Reaffirmed & Withdrawn),2023-05-30,HIGH,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Hind Energy Coal and Benefication (India) Limited,Long Term Bank Facilities,IVR BB+ (INC)(Reaffirmed and Withdrawn),2023-06-02,HIGH,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Hind Energy Coal and Benefication (India) Limited,Short Term Bank Facilities,IVR A4+ (INC)(Reaffirmed and Withdrawn),2023-06-02,HIGH,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Precision Power Products (India) Private Limited,Proposed Long Term Fund Based Facility,IVR BB (INC)(Reaffirmed and Withdrawn),2023-06-02,HIGH,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Precision Power Products (India) Private Limited,Short Term Non-Fund Based Facility - Bank Guarantee,IVR A4 (INC)(Reaffirmed and Withdrawn),2023-06-02,HIGH,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Precision Power Products (India) Private Limited,Long Term Fund Based Facility - Cash Credit,IVR BB (INC)(Reaffirmed and Withdrawn),2023-06-02,HIGH,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Precision Power Products (India) Private Limited,Proposed Long Term Fund Based Facility,IVR BB (INC)(Reaffirmed and Withdrawn),2023-06-02,HIGH,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Precision Power Products (India) Private Limited,Short Term Non-Fund Based Facility - Bank Guarantee,IVR A4 (INC)(Reaffirmed and Withdrawn),2023-06-02,HIGH,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Precision Power Products (India) Private Limited,Long Term Fund Based Facility - Term Loan,IVR BB (INC)(Reaffirmed and Withdrawn),2023-06-02,HIGH,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Precision Power Products (India) Private Limited,Long Term Fund Based Facility - Cash Credit,IVR BB (INC)(Reaffirmed and Withdrawn),2023-06-02,HIGH,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Precision Power Products (India) Private Limited,Long Term Fund Based Facility - Term Loan,IVR BB (INC)(Reaffirmed and Withdrawn),2023-06-02,HIGH,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
East India Drums & Barrels Manufacturing Company (EIDBMC),Long Term Fund Based Facility - Term Loan,IVR BB (INC)(Reaffirmed & Withdrawn),2023-06-14,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
East India Drums & Barrels Manufacturing Company (EIDBMC),Long Term Fund Based Facility - Cash Credit,IVR BB (INC)(Reaffirmed & Withdrawn),2023-06-14,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
East India Drums & Barrels Manufacturing Company (EIDBMC),Short Term Non Fund Based Facility - Bank Guarantee,IVR A4 (INC)(Reaffirmed & Withdrawn),2023-06-14,HIGH,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
HMA Agro Industries Limited,Long Term Bank Facilities,IVR BBB+ (INC)(Reaffirmed and Withdrawn),2023-06-19,HIGH,Negative,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
HMA Agro Industries Limited,Long Term Bank Facilities,IVR BBB+ (INC)(Reaffirmed and Withdrawn),2023-06-19,HIGH,Negative,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Enviro Infra Engineers Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Reaffirmed and Withdrawn),2023-07-19,HIGH,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Enviro Infra Engineers Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Reaffirmed and Withdrawn),2023-07-19,HIGH,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Enviro Infra Engineers Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Reaffirmed and Withdrawn),2023-07-19,HIGH,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Enviro Infra Engineers Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Reaffirmed and Withdrawn),2023-07-19,HIGH,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Hariwansh Packaging Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Reaffirmed & Withdrawn),2023-08-07,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Zodiac Energy Limited,Long Term Fund based Facilities - Cash Credit,IVR BB (INC)(Reaffirmed and Withdrawn),2023-09-25,HIGH,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Zodiac Energy Limited,Short Term Non Fund based Facilities - Bank Guarantee,IVR A4 (INC)(Reaffirmed and Withdrawn),2023-09-25,HIGH,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Gagan Ferrotech Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed & Withdrawn),2023-10-19,HIGH,Nil,Steel & Metals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Gagan Ferrotech Limited,Long Term Bank Facilities,IVR BB (INC) (Downgraded ),2023-10-19,HIGH,Negative,Steel & Metals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Gagan Ferrotech Limited,Long Term Bank Facilities,IVR BB (INC)(Reaffirmed & Withdrawn),2023-10-19,HIGH,Negative,Steel & Metals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Gagan Ferrotech Limited,Short Term Bank Facilities,IVR A4 (INC) (Downgraded),2023-10-19,HIGH,Nil,Steel & Metals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
