Company Name,Instrument Type,Current Rating Agency,Rating,Rating Date,Urgency,Sector,State,Lead Segment,Why Target,ACER Pitch Angle,Priority Score,Contact Person,Contact Info
G & R Associates,Long Term Facilities,Infomerics,IVR BB (INC)(Downgraded),2025-04-22,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
G M Sugar and Energy Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (INC)(Downgraded),2025-02-14,HIGH,Infrastructure,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
G Shankar,Long Term Bank Facilities,Infomerics,IVR B+ (INC)(Downgraded),2025-05-16,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
GP Petroleums Ltd,Long/Short Term Bank Facilities,Infomerics,IVR BB/IVR A4; (INC)(Reaffirmed and withdrawn),2023-03-28,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Gagan Ferrotech Limited,Long Term Bank Facilities,Infomerics,IVR BB (INC) (Downgraded ),2023-10-19,HIGH,Steel & Metals,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Ganesh Sponge Private Limited,Long Term Bank Facilities,Infomerics,IVR B (INC)(Downgraded),2025-05-30,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Genuine Agro Spices (Partnership),Long Term Bank Facilities,Infomerics,IVR BB (INC)(Downgraded),2025-05-27,HIGH,Agro/Food,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Genuine Agro Spices (Proprietorship),Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Downgraded),2025-05-27,HIGH,Agro/Food,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Genuine Spices,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Downgraded),2025-05-27,HIGH,Agro/Food,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Giga Pipe Systems India Private Limited,Short Term Bank Facilities,Infomerics,IVR D (INC)(Reaffirmed),2025-03-20,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Global Mercantile Private Limited,Long Term Bank Facilities,Infomerics,IVR B- (INC)(Downgraded),2025-04-23,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Glowmore Finance Private Limited,Proposed Long-term Bank Facilities,Infomerics,IVR B- (INC)(Downgraded),2025-04-30,HIGH,BFSI,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Goddess Textiles Private Limited,Long Term Bank Facilities,Infomerics,IVR D (INC)(Reaffirmed),2025-01-22,HIGH,Textiles,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Goel Builders,Long Term Bank Facilities,Infomerics,IVR B- (INC)(Downgraded),2025-05-30,HIGH,Construction,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Goel Lightings,Long Term Bank Facilities,Infomerics,IVR BB+ (INC)(Downgraded),2025-06-10,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Govindam Projects Private Limited,Long/Short Term Bank Facilities,Infomerics,IVR B/IVR A4; (INC)(Downgraded/Reaffirmed),2025-01-15,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Grand Marine Foods,Long Term Bank Facilities,Infomerics,IVR B+ (INC)(Downgraded),2025-01-09,HIGH,Agro/Food,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Gulzar Motors Private Limited,Long Term Bank Facilities,Infomerics,IVR BB (INC)(Downgraded),2025-05-16,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
H S Mehta Infra Private Limited,Short Term Facilities,Infomerics,IVR A4 (INC)(Downgraded),2025-03-25,HIGH,Infrastructure,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
HMA Agro Industries Limited,Long Term Bank Facilities,Infomerics,IVR BBB+ (INC)(Reaffirmed and Withdrawn),2023-06-19,HIGH,Agro/Food,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
HQ Lamps Manufacturing Company Private Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (INC)(Downgraded),2025-06-10,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Hariwansh Packaging Private Limited,Long Term Bank Facilities,Infomerics,IVR BB- (INC)(Reaffirmed & Withdrawn),2023-08-07,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Hill Brow Metallics and Construction Private Limited,Short Term Bank Facilities,Infomerics,IVR A4+ (INC)(Downgraded),2025-03-29,HIGH,Steel & Metals,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Hillman Hosiery Mills Private Limited,Long Term Bank Facilities,Infomerics,IVR B- (INC)(Downgraded),2025-05-08,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Himalaya Polytech Private Limited,Long Term Facilities,Infomerics,IVR D (INC)(Reaffirmed),2025-02-25,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Hind Energy Coal and Benefication (India) Limited,Short Term Bank Facilities,Infomerics,IVR A4+ (INC)(Reaffirmed and Withdrawn),2023-06-02,HIGH,Infrastructure,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Hindusthan Speciality Chemicals Limited,Long Term Bank Facilities - Term Loan,Infomerics,IVR B (INC)(Downgraded),2025-02-03,HIGH,Chemicals,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Hira Automobiles Limited,Long Term Bank Facilities,Infomerics,IVR B+ (INC)(Downgraded),2025-03-17,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Home Zone Stainless Private Limited,Long Term Bank Facilities (including proposed),Infomerics,IVR B (INC)(Downgraded),2025-05-23,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Hotel Tara Palace,Long Term Bank Facilities,Infomerics,IVR B+ (INC)(Downgraded),2025-03-31,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
ICL Fincorp Limited,Non-Convertible Debentures,Infomerics,IVR BB (INC) (Reaffirmed),2025-03-21,HIGH,BFSI,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
IFL Housing Finance Limited,Long-Term Bank Facilities,Infomerics,IVR BB (INC) (Downgraded),2024-12-09,HIGH,BFSI,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Immaculate Agro Spices Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Downgraded),2025-05-27,HIGH,Agro/Food,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Imperial Granites Pvt Ltd,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed & Withdrawn),2021-10-21,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Independent Resources India Private Limited,Long Term Bank Facilities,Infomerics,IVR B+ (INC)(Downgraded),2025-05-30,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Indo Global Soft Solutions and Technologies Private Limited,Long Term Bank Facilities,Infomerics,IVR D (INC)(Reaffirmed),2025-05-16,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Intergen Energy Limited,Long Term Bank Facilities,Infomerics,IVR B (INC)(Downgraded),2025-03-26,HIGH,Infrastructure,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Interlace India Private Limited,Short Term Bank Facilities,Infomerics,IVR A4+ (INC)(Downgraded),2025-05-05,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
J P Sortex Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2025-02-06,HIGH,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
