Company Name,Instrument,Current Rating,Rating Date,Days Since Rating,Days Overdue,Urgency,Outlook,Sector,Current Rater,Why Target,Pitch Angle
Sri Pavithra Constructions,Short Term Bank Facilities,IVR A4 (Reaffirmed),2024-12-03,556,191,HIGH,Nil,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Roys Gold,Long Term Bank Facility,IVR BB+ (Assigned),2024-12-03,556,191,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Hariom Ingots and Power Private Limited,Short Term Bank Facilities,IVR A4+ (Downgraded),2024-12-03,556,191,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jewelima Diamonds Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),2024-12-03,556,191,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sri Pavithra Constructions,Long-Term/Short-Term Bank Facilities,IVR BB/IVR A4; (Upgraded/Reaffirmed),2024-12-03,556,191,HIGH,Stable/-,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Baba Hans Constructions Private Limited,Long Term Bank Facility,IVR BBB+ (Assigned),2024-12-04,555,190,HIGH,Stable,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Baba Hans Constructions Private Limited,Short Term Bank Facility,IVR A2  (Assigned),2024-12-04,555,190,HIGH,Nil,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Woodfield Systems International Private Limited,Long Term Facilities,IVR BBB- (Reaffirmed),2024-12-04,555,190,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Woodfield Systems International Private Limited,Short Term Facilities,IVR A3 (Reaffirmed),2024-12-04,555,190,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Forbes Precision Tools and Machine Parts Limited,Long Term Bank Facilities,IVR BBB (Assigned),2024-12-04,555,190,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Forbes Precision Tools and Machine Parts Limited,Proposed Short Term Bank Facilities,IVR A3+ (Assigned),2024-12-04,555,190,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Gaytri Industrial Corporation Private Limited,Long Term Facilities,IVR BBB- (Reaffirmed),2024-12-04,555,190,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Forbes Precision Tools and Machine Parts Limited,Proposed Long Term Bank Facilities,IVR BBB (Assigned),2024-12-04,555,190,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Gaytri Industrial Corporation Private Limited,Short Term Facilities,IVR A3 (Reaffirmed),2024-12-04,555,190,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Pooja Crafted Homes Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),2024-12-05,554,189,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sagar Asia Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),2024-12-05,554,189,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Believers Eastern Church,Short Term Fund Based Bank Facilities - Overdraft,IVR A3 (Reaffirmed),2024-12-05,554,189,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Believers Eastern Church,Short Term Non-Fund Based Bank Facilities - Bank Guarantee,IVR A3 (Assigned),2024-12-05,554,189,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Believers Eastern Church,Long Term Fund Based Bank Facilities - Term Loans,IVR BBB- (Reaffirmed),2024-12-05,554,189,HIGH,Positive,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sagar Asia Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),2024-12-05,554,189,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sagar Asia Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),2024-12-05,554,189,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sagar Asia Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),2024-12-05,554,189,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sanskriti Society for Education Research & Development,Short Term Bank Facilities,IVR A3+ (Reaffirmed),2024-12-06,553,188,HIGH,Nil,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sanskriti Society for Education Research & Development,Proposed Short Term/Long Term Facility,IVR BBB/ IVR A3+ (Assigned),2024-12-06,553,188,HIGH,Stable/-,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Sanskriti Society for Education Research & Development,Long Term Bank Facilities,IVR BBB (Reaffirmed),2024-12-06,553,188,HIGH,Stable,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Spray Engineering Devices Limited,Short Term Bank Facilities,IVR A2 (Upgraded),2024-12-09,550,185,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
IFL Housing Finance Limited,Long-Term Bank Facilities,IVR BB (INC) (Downgraded),2024-12-09,550,185,HIGH,Negative,BFSI,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
IFL Housing Finance Limited,Long-Term Bank Facilities (Proposed),IVR BB (INC) (Downgraded),2024-12-09,550,185,HIGH,Negative,BFSI,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Spray Engineering Devices Limited,Long term Bank Facilities,IVR BBB+ (Upgraded),2024-12-09,550,185,HIGH,Positive,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Kesho Ram Industries,Long Term Bank Facilities,IVR BB+ (Assigned),2024-12-10,549,184,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Nirupama Mining and Transporting Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),2024-12-10,549,184,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Nirupama Mining and Transporting Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),2024-12-10,549,184,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Kesho Ram Industries,Short Term Bank Facilities,IVR A4+ (Assigned),2024-12-10,549,184,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
ANS Constructions Private Limited,Long Term Facilities,IVR BBB- (Reaffirmed),2024-12-11,548,183,HIGH,Stable,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Agroh Diu Link Highways Private Limited,Long Term Bank Facilities,IVR A+ (Reaffirmed),2024-12-11,548,183,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jaypee Capital Services Limited,Short Term Non-Fund Based Bank Facilities - Bank Guarantee,IVR A2 (Reaffirmed),2024-12-11,548,183,HIGH,Nil,BFSI,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jaypee Capital Services Limited,Long Term Fund Based Bank Facilities - Overdraft,IVR BBB+ (Reaffirmed),2024-12-11,548,183,HIGH,Positive,BFSI,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jassar Dental Medical Education Health Foundation Limited,Long Term Bank Facilities,IVR BBB (Assigned),2024-12-11,548,183,HIGH,Stable,Education,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jaypee Capital Services Limited,Short Term Non-Fund Based Bank Facilities - Proposed,IVR A2 (Reaffirmed),2024-12-11,548,183,HIGH,Nil,BFSI,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jassar Dental Medical Education Health Foundation Limited,Short Term Bank Facilities,IVR A3+ (Assigned),2024-12-11,548,183,HIGH,Nil,Education,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
TLG Overseas,Long Term Facilities,IVR BBB- (Assigned),2024-12-11,548,183,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
ANS Constructions Private Limited,Short Term Facilities,IVR A3 (Reaffirmed),2024-12-11,548,183,HIGH,Nil,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
ANS Constructions Private Limited,Long Term Facilities,IVR BBB- (Reaffirmed),2024-12-11,548,183,HIGH,Stable,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
