Company Name,RM_Tier,Aug_Week,Amt_Cr,NCD,Rev_Avg_Lakhs,Sector,Agency,Windows,Window_Count,Urgency,Why_Target,Pitch
U M S L Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),273.0,1,3.0,Other,ICRA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Flexituff Ventures Intl. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),251.17,1,20.0,Other,CARE,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Invreco Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),250.0,1,20.0,Other,CARE,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-01 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Krishna Buildestates Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),246.6,1,20.0,Construction,CARE,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-26 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Etco Denim Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),246.45,1,5.0,Textiles,CARE,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Nandan Petrochem Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),245.0,1,20.0,Chemicals & Pharma,ICRA,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-20 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
J G Hosiery Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),230.0,1,20.0,Other,ICRA,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Aarti Distilleries Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),221.78,1,5.0,Other,ICRA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
M R L Tyres Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),212.0,1,5.0,Automobiles,CARE+CRISIL,October 2026 + Q1 2027,2,LOW,INC rating hits HOT threshold on 2026-11-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
K G S Sugar & Infra Corpn. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),210.81,1,5.0,Construction,ICRA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (73 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
L & W Building Solutions Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),205.0,1,20.0,Construction,ICRA,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Reliance Home Finance Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),200.0,1,20.0,BFSI,BRICKWORK+CARE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Shreeji Infrastructure India Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),199.0,1,20.0,Construction,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Transaction Solutions Intl. (India) Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),186.04,1,5.0,Other,CARE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
R S A Infraproject Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),175.0,1,20.0,Construction,CARE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Everrenew Energy Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),166.0,1,20.0,Energy,IND-RA,October 2026 + Q2 2027,2,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Standard Infratech India Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),163.05,1,20.0,Construction,IND-RA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Machino Plastics Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),162.2,1,5.0,Chemicals & Pharma,ICRA+CRISIL,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Term Loan at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Technosys Security Systems Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),155.0,1,20.0,IT/Technology,IND-RA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Premier Plasmotec Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),152.47,1,5.0,Other,BRICKWORK+CARE,October 2026 + Q1 2027 + Q2 2027,3,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Lok Chemicals Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),151.0,1,20.0,Chemicals & Pharma,CARE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
A P R Constructions Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),150.0,1,20.0,Construction,IND-RA+ICRA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
K B K Biotech Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),138.22,1,5.0,Chemicals & Pharma,ICRA+CARE,October 2026 + Q2 2027,2,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Lanson Motors Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),136.0,1,20.0,Automobiles,IND-RA+CRISIL+ACUITE,October 2026 + Q1 2027,2,LOW,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Sunalco Alloys Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),135.0,1,20.0,Steel & Metals,CARE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
D M L Exim Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),130.0,1,20.0,Other,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Gina Engineering Co. Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),130.0,1,20.0,Manufacturing,ICRA,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-19 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Excelsource International Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),128.0,1,20.0,Other,CARE,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
S G G D Projects Devp. Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),127.5,1,20.0,Construction,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
R M N Infrastructures Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),125.0,1,20.0,Construction,CARE,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Tejas Cargo India Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),124.3,1,5.0,Logistics,CARE,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-20 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Victoria Foods Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),124.1,1,4.0,Agro & Food,CARE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Radiant Textiles Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),121.0,1,20.0,Textiles,IND-RA,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-08 — prime Q1 2027 renewal target,Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Lulu India Shopping Mall Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),120.0,1,20.0,Other,IND-RA,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your NCD/Bond at IND-RA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
R K Infracorp Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),120.0,1,20.0,Construction,CARE,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Siddhi Vinayak Knots & Prints Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),119.47,1,20.0,Paper/Packaging,IND-RA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Pragati Infra Solutions Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),119.0,1,20.0,Construction,CARE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Lodz Denim Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),118.0,1,20.0,Textiles,IND-RA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Davariya Brothers Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),115.19,1,20.0,Other,ICRA,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
K T M Jewellery Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),115.0,1,20.0,Jewellery,CARE,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-23 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
A R L Infratech Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),110.0,1,20.0,Construction,CARE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-01 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Charoen Pokphand Seeds (India) Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),110.0,1,20.0,Agro & Food,IND-RA+ICRA,October 2026 + Q1 2027,2,LOW,INC rating hits HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Siddapur Distilleries Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),108.01,1,5.0,Other,IND-RA+ACUITE,October 2026 + Q1 2027,2,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Vajrateja Rice Cluster Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),105.44,1,20.0,Agro & Food,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Dembla Valves Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),100.0,1,5.0,Other,IND-RA+CARE,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-19 — prime Q1 2027 renewal target,Your Fund-Based at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Hotline Capital Services Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),100.0,1,4.0,BFSI,BRICKWORK+CARE,October 2026 + Q2 2027,2,LOW,INC rating hits HOT threshold on 2026-11-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Mackintosh Burn Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),100.0,1,3.0,Other,ICRA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Rajasthan Liquors Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),96.33,1,5.0,Other,CRISIL+ICRA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Siddhartha Engineering Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),95.75,1,20.0,Manufacturing,CARE,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-16 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
I G W India Technologies Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),92.21,1,5.0,IT/Technology,CARE,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Trineva Infra Projects Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),91.5,1,3.0,Construction,ICRA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Advaith Aerospace Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),90.0,1,20.0,Other,CARE,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
N K Agro Exports (India) Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),90.0,1,20.0,Agro & Food,CARE,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
R K R Gold Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),90.0,1,20.0,Other,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Shah Nanji Nagsi Overseas Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),90.0,1,20.0,Other,BRICKWORK,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Ashok Textile Mills Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),89.21,1,20.0,Agro & Food,ACUITE+IND-RA,October 2026 + Q1 2027,2,HOT,INC rating hits ULTRA HOT on 2026-12-19 — prime Q1 2027 renewal target,Your NCD/Bond at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
International Coil Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),88.0,1,20.0,Other,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Kay Jay Forgings Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),87.0,1,20.0,Steel & Metals,ICRA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-10-29 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Shri Murlidhar Inds. Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),86.0,1,20.0,Other,IND-RA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Atmastco Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),85.75,1,20.0,Other,IND-RA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Bombay Super Hybrid Seeds Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),85.0,1,20.0,Other,CARE,Q1 2027,1,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-03-25 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
J U Agri Sciences Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),85.0,1,20.0,Agro & Food,CARE,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Mohan Mutha Exports Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),85.0,1,3.0,Logistics,ICRA,October 2026,1,MEDIUM,INC rating hits ULTRA HOT threshold on 2026-11-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Sree Krishna Automotives Hyderabad Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),85.0,1,20.0,Automobiles,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Multitex Filteration Engineers Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),84.4,1,20.0,Manufacturing,IND-RA,October 2026,1,LOW,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Manohar Lal Sarraf & Sons Jewellers Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),83.0,1,20.0,Jewellery,CARE,Q1 2027,1,HOT,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Elysium Pharmaceuticals Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),82.65,1,20.0,Chemicals & Pharma,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Shriniwasa Proteins Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),82.0,1,20.0,Other,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
Shri Kannan Departmental Store Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),81.17,1,20.0,Mining & Minerals,IND-RA,Q2 2027,1,LOW (<90 days),"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.
B N R Infrastructure Projects Pvt. Ltd.,TIER 1 — Senior RM,Aug Wk1 (Aug 3-7),80.0,1,20.0,Construction,ICRA+CARE,October 2026 + Q1 2027,2,LOW/MEDIUM,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
