Company Name,Latest Instrument,Latest Rater,Latest Rating,Rating Date,Urgency,Sector,INC Flag,All Raters,Rater Count,All Instruments,Latest Status,Data Source,Priority Score,Why Target,ACER Pitch Angle
MJ Pharmaceuticals Private Limited,Commercial Paper,Infomerics,IVR A1+ (CE) (Withdrawn),2019-10-12,HIGH,Chemicals/Pharma,NO,Infomerics,1,Commercial Paper,,Infomerics,3,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
Mittal Pigments Private Limited,Long Term Bank Facilities,Infomerics,IVR A (Upgraded),2025-01-27,HIGH,Chemicals/Pharma,NO,Infomerics,1,Long Term Bank Facilities | Short Term Bank Facilities,,Infomerics,3,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
Mody Chem (MChem),Long Term Bank Facilities,Infomerics,IVR BB+ (Assigned),2025-03-25,HIGH,Chemicals/Pharma,NO,Infomerics,1,Long Term Bank Facilities | Short Term Bank Facilities,,Infomerics,3,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
Shri Ganpati Fertilizers Limited (SGFL),Long Term Fund Based Bank Facility - Term Loan,Infomerics,IVR A- (Reaffirmed and Withdrawn),2024-01-01,HIGH,Chemicals/Pharma,NO,Infomerics,1,Long Term Fund Based Bank Facility - Cash Credit | Long Term Fund Based Bank Facility - Term Loan | Short Term Non-Fund Based Bank Facility - Letter of Credit | Short Term Non-Fund Based Bank Facility - Pre Settlement Risk (PSR),,Infomerics,3,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
Swati Camphor and Speciality Chemicals Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),2025-03-13,HIGH,Chemicals/Pharma,NO,Infomerics,1,Long Term Bank Facilities | Short Term Bank Facilities,,Infomerics,3,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
Tethys Chem Private Limited,Long Term Instruments/Facilities,Infomerics,IVR BB+ (Reaffirmed),2025-04-02,HIGH,Chemicals/Pharma,NO,Infomerics,1,Long Term Instruments/Facilities,,Infomerics,3,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
Universal Petro Chemicals Limited,Long Term Fund Based Bank Facilities - Cash Credit,Infomerics,Withdrawn,2023-09-21,HIGH,Chemicals/Pharma,NO,Infomerics,1,Long Term Fund Based Bank Facilities - Cash Credit | Proposed-Short term Non- Fund based Bank Facilities - Letter of Credit | Short Term Non-Fund Based Bank Facilities - Bank Guarantee | Short Term Non-Fund Based Bank Facilities - Letter of Credit,,Infomerics,3,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
Veer Plastics Private Limited,Long Term Bank Facilities,Infomerics,IVR A- (Reaffirmed),2025-03-11,HIGH,Chemicals/Pharma,NO,Infomerics,1,Long Term Bank Facilities | Short Term Bank Facilities,,Infomerics,3,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
Westin Resins and Polymers Private Limited,Long Term Bank Facilities,Infomerics,IVR BB- (Reaffirmed),2025-04-01,HIGH,Chemicals/Pharma,NO,Infomerics,1,Long Term Bank Facilities | Short Term Bank Facilities,,Infomerics,3,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
Zigma Chemicals,Long Term Bank Facilities,Infomerics,IVR B+ (Assigned),2024-12-18,HIGH,Chemicals/Pharma,NO,Infomerics,1,Long Term Bank Facilities,,Infomerics,3,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
Zyex Chemicals LLP,Long Term Bank Facilities,Infomerics,IVR BB (Assigned),2025-01-09,HIGH,Chemicals/Pharma,NO,Infomerics,1,Long Term Bank Facilities,,Infomerics,3,Rating overdue (>12 months),Rating overdue — ACER can complete rating faster than incumbent
Adachi Natural Polymer Ltd.,Non-fund-based financial facility/instrument,CARE,A 4,2025-12-01,MEDIUM,Chemicals/Pharma,YES,CARE | CRISIL,2,Long term Loans | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Air Control & Chemical Engg. Co. Ltd.,Bank Guarantee,ACUITE,A 4,2025-08-20,MEDIUM,Chemicals/Pharma,YES,ACUITE | CARE,2,Bank Guarantee | Letter Of credit | Non-government debt | Term loans,Withdrawn,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Coastal Chemical Co. Pvt. Ltd.,Non-government debt,CARE,BBB-/A3,2025-09-17,MEDIUM,Chemicals/Pharma,YES,CARE | CRISIL,2,Fund based financial facility/instrument | Letter Of credit | Non-government debt,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Geeta Refinery Pvt. Ltd.,Letter Of credit,CRISIL,D,2025-08-21,MEDIUM,Chemicals/Pharma,YES,BRICKWORK | CRISIL,2,Letter Of credit | Term loans,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Pioneer Plastic Inds. Ltd.,Bank Guarantee,ACUITE,A 4,2025-11-06,MEDIUM,Chemicals/Pharma,YES,ACUITE | CRISIL,2,Bank Guarantee,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Salvi Chemical Inds. Ltd.,Fund based financial facility/instrument,BRICKWORK,D,2025-08-28,MEDIUM,Chemicals/Pharma,YES,ACUITE | BRICKWORK,2,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Withdrawn,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Shirpur Gold Refinery Ltd.,Long term Loans,CRISIL,D,2025-07-31,MEDIUM,Chemicals/Pharma,YES,CARE | CRISIL,2,Bank Guarantee | Long term Loans | Non-fund-based financial facility/instrument | Term loans,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Tirumalla Oil Refinery Pvt. Ltd.,Term loans,BRICKWORK,D,2025-11-12,MEDIUM,Chemicals/Pharma,YES,BRICKWORK | Infomerics,2,Term loans,Reaffirmed,Both,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Adroit Pharmaceuticals Pvt. Ltd.,Bank Guarantee,CARE,A 4,2025-11-10,MEDIUM,Chemicals/Pharma,YES,BRICKWORK | CARE,2,Bank Guarantee | Letter Of credit | Term loans,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Aikya Chemicals Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2025-11-24,MEDIUM,Chemicals/Pharma,YES,CRISIL | IND-RA,2,Long term Loans | Non-government debt,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Amjey Chem Trade Pvt. Ltd.,Letter Of credit,CRISIL,A 4+,2025-10-24,MEDIUM,Chemicals/Pharma,YES,ACUITE | CRISIL,2,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument,Withdrawn,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Apollo Computing Laboratories Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2025-06-25,MEDIUM,Chemicals/Pharma,YES,IND-RA | Infomerics,2,Non-fund based working capital limit,Downgraded,Both,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Arjun Chemicals Pvt. Ltd.,Bank Guarantee,CRISIL,D,2025-09-26,MEDIUM,Chemicals/Pharma,YES,BRICKWORK | CRISIL,2,Bank Guarantee | Letter Of credit | Long term Loans | Term loans,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Auro Impex & Chemicals Ltd.,Bank Guarantee,CARE,A 4,2025-11-27,MEDIUM,Chemicals/Pharma,YES,CARE | Infomerics,2,Bank Guarantee,Reaffirmed,Both,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Axel Polymers Ltd.,Letter Of credit,CRISIL,A 4,2025-12-12,MEDIUM,Chemicals/Pharma,YES,CRISIL | Infomerics,2,Letter Of credit,Reaffirmed,Both,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Banglore Polymers Pvt. Ltd.,Fund based financial facility/instrument,BRICKWORK,C,2025-10-14,MEDIUM,Chemicals/Pharma,YES,BRICKWORK | CARE,2,Fund based financial facility/instrument | Non-government debt,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
C P L Pharmaceuticals Pvt. Ltd.,Term loans,IND-RA,BBB+,2025-12-03,MEDIUM,Chemicals/Pharma,YES,ACUITE | IND-RA,2,Term loans,Withdrawn,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Columbia Petro Chem Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2025-07-01,MEDIUM,Chemicals/Pharma,YES,BRICKWORK | Infomerics,2,Bank Guarantee | Letter Of credit,Withdrawn,Both,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Devee Biologicals Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-10-08,MEDIUM,Chemicals/Pharma,YES,BRICKWORK | CRISIL,2,Letter Of credit,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Diach Chemicals & Pigments Pvt. Ltd.,Bank Guarantee,CARE,A 4,2025-11-07,MEDIUM,Chemicals/Pharma,YES,CARE | ICRA,2,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Ghaziabad Organics Ltd.,Bank Guarantee,CRISIL,A 4,2025-12-10,MEDIUM,Chemicals/Pharma,YES,CRISIL | ICRA,2,Bank Guarantee | Non-fund-based financial facility/instrument | Term loans,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
K P R Agrochem Ltd.,Bank Guarantee,CRISIL,D,2025-07-14,MEDIUM,Chemicals/Pharma,YES,CRISIL | ICRA,2,Bank Guarantee | Letter Of credit | Long term Loans | Non-fund-based financial facility/instrument | Term loans,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Kasturchand Fertilisers Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2025-08-21,MEDIUM,Chemicals/Pharma,YES,ICRA | IND-RA,2,Non-fund-based financial facility/instrument | Non-government debt,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Ketul Chem Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-09-23,MEDIUM,Chemicals/Pharma,YES,CRISIL | Infomerics,2,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Term loans,Reaffirmed,Both,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Kwality Pharmaceuticals Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2025-12-05,MEDIUM,Chemicals/Pharma,YES,CRISIL | ICRA,2,Letter Of credit | Long term Loans | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Marc Laboratories Ltd.,Bank Guarantee,CRISIL,A 3,2025-09-18,MEDIUM,Chemicals/Pharma,YES,CRISIL | ICRA,2,Bank Guarantee | Long term Loans | Short-term loan | Term loans,Initial Rating,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Melzer Chemicals Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,2025-07-18,MEDIUM,Chemicals/Pharma,YES,IND-RA | Infomerics,2,Non-fund based working capital limit | Term loans,Reaffirmed,Both,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Periwal Polymers Pvt. Ltd.,Non-government debt,CARE,B-/A4,2025-08-07,MEDIUM,Chemicals/Pharma,YES,CARE | CRISIL,2,Letter Of credit | Long term Loans | Non-government debt,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Rukmani Polymers Pvt. Ltd.,Bank Guarantee,CARE,A 4+,2025-10-06,MEDIUM,Chemicals/Pharma,YES,BRICKWORK | CARE,2,Bank Guarantee | Letter Of credit,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Shree Jaya Laboratories Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,2025-07-18,MEDIUM,Chemicals/Pharma,YES,CRISIL | IND-RA,2,Letter Of credit | Non-fund based working capital limit,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Shri Balaji Sugars & Chemicals Pvt. Ltd.,Term loans,CARE,BB,2025-10-09,MEDIUM,Chemicals/Pharma,YES,ACUITE | CARE,2,Long term Loans | Term loans,Initial Rating,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
St. Mary'S Rubbers Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2025-09-11,MEDIUM,Chemicals/Pharma,YES,IND-RA | Infomerics,2,Non-government debt,Downgraded,Both,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Stallion Laboratories Pvt. Ltd.,Bank Guarantee,CRISIL,A 2,2025-09-23,MEDIUM,Chemicals/Pharma,YES,CRISIL | ICRA,2,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Reaffirmed,D365,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Supreet Chemicals Ltd.,Bank Guarantee,CRISIL,A 3+,2025-08-13,MEDIUM,Chemicals/Pharma,YES,CRISIL | Infomerics,2,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Term loans,Reaffirmed,Both,5,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
