Company Name,All Instruments,Latest Instrument,Current Rater(s),Latest Rater,Rater Count,Rating,Rating Status,Rating Date,Urgency,Priority Score,INC Flag,Sector,Geographic Cluster,Why Target,ACER Pitch Angle
Reliance Jute Mills (International) Ltd.,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 3+,Initial Rating,2025-10-30,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Ruhatiya Cotton & Metal Pvt. Ltd.,Term loans,Term loans,ACUITE,ACUITE,1,BB+,Reaffirmed,2025-09-03,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
S A N Garment Mfg. Pvt. Ltd.,Term loans,Term loans,ICRA,ICRA,1,BBB+,Upgraded,2025-08-07,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
S J L T Spinning Mills Pvt. Ltd.,Long term Loans | Term loans,Long term Loans,ACUITE,ACUITE,1,A-,Reaffirmed,2025-08-12,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
S P Spinning Mills Ltd.,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,ICRA,ICRA,1,A 3,Reaffirmed,2025-12-08,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Silver Spark Apparel Ltd.,Non-government debt | Term loans,Non-government debt,CARE,CARE,1,A/A1,Reaffirmed,2025-12-01,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Siva Swati Textile Pvt. Ltd.,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,ICRA,ICRA,1,A 3,Downgraded,2025-07-25,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sivaraj Spinning Mills Pvt. Ltd.,Non-fund based working capital limit | Term loans,Term loans,IND-RA,IND-RA,1,A-,Reaffirmed,2025-07-09,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sri Jayajothi Textile Mills (P) Ltd.,Letter Of credit | Term loans,Letter Of credit,CRISIL,CRISIL,1,A 4+,Reaffirmed,2025-06-19,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sri Nukala Rama Koteswara Rao Textile Pvt. Ltd.,Non-government debt | Term loans,Non-government debt,ICRA,ICRA,1,BB+/A4+,Reaffirmed,2025-11-26,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Subburaaj Cotton Mill Pvt. Ltd.,Long term Loans | Term loans,Long term Loans,ACUITE,ACUITE,1,BBB+,Upgraded,2025-08-18,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sudhan Spinning Mills Pvt. Ltd.,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Non-fund-based financial facility/instrument,ICRA,ICRA,1,A 3+,Reaffirmed,2025-10-30,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sulochana Cotton Spg. Mills Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee,CARE,CARE,1,A 3,Reaffirmed,2025-12-02,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Suminter Organic & Fair Trade Cotton Gng. Mill Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,A-,Reaffirmed,2025-11-20,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Super Spinning Mills Ltd.,Fund based financial facility/instrument,Fund based financial facility/instrument,CARE,CARE,1,BB+,Reaffirmed,2025-12-02,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Suryalakshmi Cotton Mills Ltd.,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Non-fund-based financial facility/instrument,ICRA,ICRA,1,A 3+,Reaffirmed,2025-09-16,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Suryalata Spinning Mills Ltd.,Non-fund based working capital limit | Term loans,Non-fund based working capital limit,IND-RA,IND-RA,1,A 2,Reaffirmed,2025-11-04,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Synthetic Packers Ltd.,Bank Guarantee | Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Short-term loan | Term loans,Bank Guarantee,ICRA,ICRA,1,A 2,Reaffirmed,2025-06-25,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Vee Bee Yarn Tex Pvt. Ltd.,Long term Loans | Term loans,Long term Loans,ACUITE,ACUITE,1,BBB+,Upgraded,2025-08-18,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Winsome Textile Inds. Ltd.,Bank Guarantee | Term loans,Bank Guarantee,CARE,CARE,1,A 3+,Upgraded,2025-07-02,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Young Brand Apparel Pvt. Ltd.,Letter Of credit | Non-government debt | Term loans,Non-government debt,CARE,CARE,1,A-/A2+,Upgraded,2025-10-24,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Indospun Yarn Private Limited,Long Term Facilities | Short Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR BB (Assigned),,2025-09-11,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
K K P Weaving and Processing Mills Private Limited,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB (Reaffirmed),,2025-09-24,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Leaspin Textile LLP,Long Term Bank Facilities | Short Term Bank Facility,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB- (Upgraded),,2025-07-24,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Quality Knit Wears Private Limited,Long Term Facilities | Short Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR BBB- (Assigned),,2025-08-25,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Rawalwasia Textile Industries Private Limited,Long Term Facilities | Short Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR BBB (Reaffirmed),,2025-12-03,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shetrunjay Dyeing and Weaving Mills Limited,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BB+ (Reaffirmed),,2025-11-10,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Techno Fibre Industries,Long Term Bank Facilities | Long Term Bank Facilities - Proposed | Short Term Bank Facilities | Short Term Bank Facilities - Proposed,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB- (Assigned),,2025-09-19,MEDIUM,2,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Abeer Textile Pvt. Ltd.,Term loans,Term loans,IND-RA,IND-RA,1,A-,Reaffirmed,2026-05-04,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Achal Spinning Pvt. Ltd.,Non-fund based working capital limit | Term loans,Term loans,IND-RA,IND-RA,1,A-,Initial Rating,2026-05-04,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Adisankara Spinning Mills Pvt. Ltd.,Non-government debt | Term loans,Non-government debt,ICRA,ICRA,1,BBB-/A3,Downgraded,2026-04-08,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Anangoor Textile Mills Pvt. Ltd.,Term loans,Term loans,CARE,CARE,1,BB+,Reaffirmed,2026-03-26,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Balavigna Weaving Mills Pvt. Ltd.,Non-government debt | Term loans,Non-government debt,IND-RA,IND-RA,1,BB+/A4+,Initial Rating,2026-03-31,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Best Cotton Mills Pvt. Ltd.,Non-government debt | Term loans,Term loans,CARE,CARE,1,A(CE),Reaffirmed,2025-12-18,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Bhandari Hosiery Exports Ltd.,Bank Guarantee | Fund based financial facility/instrument | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 3+,Reaffirmed,2026-03-02,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Bombay Dyeing & Mfg. Co. Ltd.,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,CRISIL,CRISIL,1,A 2+,Reaffirmed,2026-01-02,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Chenniappa Yarn Spinners Pvt. Ltd.,Letter Of credit | Long term Loans | Term loans,Letter Of credit,ACUITE,ACUITE,1,A 3,Reaffirmed,2026-03-23,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Cotton Corporation Of India Ltd.,Long term Loans,Long term Loans,ACUITE,ACUITE,1,AAA,Initial Rating,2026-01-13,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Eveready Spinning Mills Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee,CARE,CARE,1,A+,Upgraded,2026-02-11,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
F A Home & Apparel Pvt. Ltd.,Fund based financial facility/instrument | Non-government debt | Term loans,Fund based financial facility/instrument,ICRA,ICRA,1,A 2,Reaffirmed,2025-12-23,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Ganges Jute Pvt. Ltd.,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Fund based financial facility/instrument,CRISIL,CRISIL,1,A,Reaffirmed,2026-03-02,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Goa Glass Fibre Ltd.,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,ICRA,ICRA,1,A 3+,Downgraded,2026-01-22,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
H P Cotton Casuals Pvt. Ltd.,Long term Loans,Long term Loans,CRISIL,CRISIL,1,BBB,Reaffirmed,2026-02-23,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
H P Cotton Textile Mills Ltd.,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 4+,Reaffirmed,2026-04-09,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Indian Synthetic Rubber Pvt. Ltd.,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,ICRA,ICRA,1,A 1+,Reaffirmed,2025-12-22,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Jaykishan Fibre Pvt. Ltd.,Non-government debt | Term loans,Non-government debt,CARE,CARE,1,BB+/A4+,Reaffirmed,2026-04-10,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Loyal Textile Mills Ltd.,Bank Guarantee | Letter Of credit | Non-government debt,Bank Guarantee,CARE,CARE,1,A 4+,Reaffirmed,2026-02-10,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
M Y K Spinning Inds. Pvt. Ltd.,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,ICRA,ICRA,1,A 4,Downgraded,2026-03-24,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Mangal Textile Mills (India) Pvt. Ltd.,Bank Guarantee | Fund based financial facility/instrument,Bank Guarantee,CRISIL,CRISIL,1,A 2,Reaffirmed,2026-03-30,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Manjeet Cotton Pvt. Ltd.,Bank Guarantee | Long term Loans | Term loans,Long term Loans,ACUITE,ACUITE,1,A-,Reaffirmed,2026-01-21,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Nalli Silk Sarees Pvt. Ltd.,Term loans,Term loans,CARE,CARE,1,BBB+,Reaffirmed,2026-01-12,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Prassanna Spinning Mills Pvt. Ltd.,Term loans,Term loans,CARE,CARE,1,BB+,Reaffirmed,2026-02-17,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Premchand Jute & Inds. Pvt. Ltd.,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 3+,Reaffirmed,2026-01-22,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Raghuvanshi Cotton Gng. & Prsg. Pvt. Ltd.,Term loans,Term loans,CARE,CARE,1,D,Reaffirmed,2026-04-16,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Rainbow Denim Ltd.,Term loans,Term loans,BRICKWORK,BRICKWORK,1,BBB-,Initial Rating,2026-03-13,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Rajaguru Spinning Mills Pvt. Ltd.,Fund based financial facility/instrument | Long term Loans,Fund based financial facility/instrument,CRISIL,CRISIL,1,BBB+,Reaffirmed,2026-02-20,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Ramaraju Surgical Cotton Mills Ltd.,Bank Guarantee | Letter Of credit | Long term Loans | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 3+,Reaffirmed,2026-02-12,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Shaktigarh Textile & Inds. Ltd.,Bank Guarantee,Bank Guarantee,ACUITE,ACUITE,1,A 3+,Reaffirmed,2026-03-06,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Siyaram Silk Mills Ltd.,Fund based financial facility/instrument | Letter Of credit | Long term Loans,Long term Loans,CRISIL,CRISIL,1,AA-,Reaffirmed,2026-03-20,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sri Matha Spinning Mills Pvt. Ltd.,Non-government debt | Term loans,Non-government debt,ICRA,ICRA,1,BBB+/A2,Reaffirmed,2026-04-08,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Sri Velayudhaswamy Spinning Mills Pvt. Ltd.,Non-government debt | Term loans,Non-government debt,ICRA,ICRA,1,BBB-/A3,Reaffirmed,2025-12-19,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Suryaamba Spinning Mills Ltd.,Non-fund based working capital limit | Term loans,Non-fund based working capital limit,IND-RA,IND-RA,1,A 3+,Withdrawn,2026-03-19,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
V P Tex Yarn India Pvt. Ltd.,Long term Loans | Term loans,Long term Loans,ACUITE,ACUITE,1,BBB,Reaffirmed,2026-01-21,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Vinod Denim Ltd.,Bank Guarantee | Long term Loans | Non-fund-based financial facility/instrument | Term loans,Bank Guarantee,ACUITE,ACUITE,1,A 3,Reaffirmed,2026-01-12,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Viswateja Spinning Mills Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,BBB,Initial Rating,2026-02-28,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Nandan Denim Limited,Long Term Facilities | Short Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR BBB (Reaffirmed),,2026-01-06,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Panna Textile Industries Private Limited,Long Term Bank Facilities | Proposed Long Term/Short Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR B- (Downgraded to IVR D and Upgraded),,2025-12-26,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
Tandhan Cotton Mills Private Limited,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BB (Assigned),,2025-12-17,LOW,1,NO,Textiles,Other,"Textiles sector — 63.7% INC rate, highest of all sectors","Textiles sector: ACER focuses on Tier-2 textile hubs (Surat, Tirupur, Hooghly)"
