Company Name,All Raters,Rater Count,Latest Rater,All Instruments,Latest Instrument,Latest Rating,Latest Status,Rating Date,Urgency,Priority Score,INC Flag,Sector,Data Source,Why Target,ACER Pitch Angle
Abil Chempharma Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit,Letter Of credit,A 4,Reaffirmed,2025-05-16,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Accutime Logistics Pvt. Ltd.,ACUITE,1,ACUITE,Long term Loans,Long term Loans,C,Reaffirmed,2025-06-10,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Ace Infotexis Pvt. Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit,Non-fund based working capital limit,A 4+,Reaffirmed,2025-05-23,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Adorn Speciality Polymers Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Fund based financial facility/instrument,B-,Downgraded,2025-06-09,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Advait Steel Rolling Mills Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,D,Reaffirmed,2025-05-21,HIGH,5,YES,Steel/Metals,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Advance Metering Technology Ltd.,CARE,1,CARE,Non-government debt,Non-government debt,C/A4,Downgraded,2025-06-03,HIGH,5,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Aircon Engineers Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,A 4,Reaffirmed,2025-05-14,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Airwave International Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit,Letter Of credit,D,Reaffirmed,2025-06-10,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Ajay Builders Engineers & Construction Pvt. Ltd.,ACUITE,1,ACUITE,Bank Guarantee,Bank Guarantee,A 4,Downgraded,2025-05-19,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Alaska Fabtech Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,D,Reaffirmed,2025-05-21,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Alfara'A Infraprojects Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit | Long term Loans,Bank Guarantee,D,Reaffirmed,2025-05-29,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Aliens Developers Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans,Bank Guarantee,D,Reaffirmed,2025-05-30,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Alpine Knits (India) Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit,Letter Of credit,A 4,Reaffirmed,2025-05-22,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Alpine Polyrub Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,A 4,Reaffirmed,2025-05-28,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Alstone Industries Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,B,Reaffirmed,2025-05-22,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Amazing Rubber Products Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,BB,Reaffirmed,2025-05-27,HIGH,5,YES,Chemicals/Pharma,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Ambica Spintex Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-05-26,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Amkap Marketing Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-05-21,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Amoda Iron & Steel Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit | Long term Loans,Bank Guarantee,D,Reaffirmed,2025-06-12,HIGH,5,YES,Steel/Metals,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Amrutva Exports Pvt. Ltd.,CRISIL,1,CRISIL,Short-term loan,Short-term loan,A 4,Reaffirmed,2025-05-29,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Anand Transport Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-05-30,HIGH,5,YES,Logistics,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Anant Dudh Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Fund based financial facility/instrument | Term loans,Bank Guarantee,D,Reaffirmed,2025-05-30,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Angle Infrastructure Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,D,Reaffirmed,2025-05-13,HIGH,5,YES,Construction,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Annanya Interface & Controls Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit | Long term Loans,Bank Guarantee,A 4,Reaffirmed,2025-05-26,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Aradhya Wire & Ropes Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit,Bank Guarantee,D,Reaffirmed,2025-06-13,HIGH,5,YES,Steel/Metals,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Arihant Retail Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Non-government debt,Non-government debt,D,Downgraded,2025-05-13,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Arjav Diamonds (India) Pvt. Ltd.,ACUITE,1,ACUITE,Long term Loans,Long term Loans,C,Reaffirmed,2025-06-10,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Arjuna Natural Pvt. Ltd.,ACUITE,1,ACUITE,Term loans,Term loans,BB-,Withdrawn,2025-05-30,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Arora Knit Fab Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,D,Reaffirmed,2025-05-12,HIGH,5,YES,Textiles,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Arupadai Arulmurugan Spinners Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,B-,Reaffirmed,2025-05-22,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Ashiana Ispat Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Fund based financial facility/instrument | Term loans,Bank Guarantee,D,Reaffirmed,2025-06-13,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Ashish Life Science Pvt. Ltd.,CRISIL,1,CRISIL,Letter Of credit | Long term Loans,Letter Of credit,A 4,Reaffirmed,2025-05-21,HIGH,5,YES,Healthcare,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Ashoka Pulp & Paper Pvt. Ltd.,CRISIL,1,CRISIL,Letter Of credit | Long term Loans | Term loans,Letter Of credit,D,Downgraded,2025-05-14,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Ashv Finance Ltd.,ACUITE,1,ACUITE,Long term Loans | Term loans,Long term Loans,B,Downgraded,2025-06-10,HIGH,5,YES,BFSI,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Asian Beverage Pvt. Ltd.,ACUITE,1,ACUITE,Letter Of credit | Long term Loans | Term loans,Letter Of credit,D,Reaffirmed,2025-05-21,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Asian Fertilizers Ltd.,BRICKWORK,1,BRICKWORK,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Fund based financial facility/instrument,B-,Downgraded,2025-06-05,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Asian Multiplexes Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,BB+,Downgraded,2025-05-29,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Asiatic Electrical & Switchgear Pvt. Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit | Term loans,Non-fund based working capital limit,D,Withdrawn,2025-05-16,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Asolution Pharmaceuticals Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-05-21,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Associated Industrial Furnaces Pvt. Ltd.,CARE,1,CARE,Non-government debt | Term loans,Non-government debt,B-/A4,Reaffirmed,2025-05-14,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Astec Valves & Fittings Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit | Term loans,Letter Of credit,A 4,Reaffirmed,2025-05-23,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Atlanta Infra Assets Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,D,Reaffirmed,2025-06-05,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Atlanta Ropar Tollways Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,D,Reaffirmed,2025-06-05,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Atlantic Shipping Pvt. Ltd.,ICRA,1,ICRA,Bank Guarantee | Fund based financial facility/instrument | Non-government debt | Term loans,Bank Guarantee,A 4+,Reaffirmed,2025-06-11,HIGH,5,YES,Logistics,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Atlas Cycles (Haryana) Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,D,Reaffirmed,2025-05-28,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Aurionpro Toshi Automatic Systems Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit,Bank Guarantee,A 4,Reaffirmed,2025-05-23,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Avera Resource Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,D,Reaffirmed,2025-05-14,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
B A S P Chemical Products Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit,Letter Of credit,A 4,Reaffirmed,2025-05-28,HIGH,5,YES,Chemicals/Pharma,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
B D Industries (India) Pvt. Ltd.,ACUITE,1,ACUITE,Bank Guarantee | Short-term loan | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-05-12,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
B D Industries (Pune) Ltd.,ACUITE,1,ACUITE,Letter Of credit | Short-term loan,Letter Of credit,A 4,Reaffirmed,2025-05-12,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
B K Threshers Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Non-fund-based financial facility/instrument,D,Reaffirmed,2025-05-29,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Baba Naga Agro Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit | Term loans,Letter Of credit,A 4,Reaffirmed,2025-05-16,HIGH,5,YES,Agro/Food,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Baba Super Minerals Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,B+,Withdrawn,2025-06-13,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Baddi Foils Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 4+,Reaffirmed,2025-05-27,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
