Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Navachetana Microfin Services Pvt. Ltd.,Long term Loans,ACUITE,C,15-05-2025,ULTRA HOT,7.77,"ACUITE INC — rating lapsed 400 days ago — Long term Loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Navachetana Microfin Services Pvt. Ltd.,Term loans,ACUITE,C,15-05-2025,ULTRA HOT,327.99,"ACUITE INC — rating lapsed 400 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Olympic Engineers Pvt. Ltd.,Long term Loans,ACUITE,B+,12-05-2025,ULTRA HOT,1.00,"ACUITE INC — rating lapsed 403 days ago — Long term Loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Olympic Engineers Pvt. Ltd.,Term loans,ACUITE,B+,12-05-2025,ULTRA HOT,4.55,"ACUITE INC — rating lapsed 403 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Onus Enterprise Pvt. Ltd.,Letter Of credit,ACUITE,A 4,11-06-2025,ULTRA HOT,10.00,"ACUITE INC — rating lapsed 373 days ago — Letter Of credit — competitor abandoned, ACER can capture",URGENT (12+ months overdue): LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
P P Pandey Infrastructure Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,11-06-2025,ULTRA HOT,30.00,"ACUITE INC — rating lapsed 373 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Pan Tex Nonwoven Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,14-05-2025,ULTRA HOT,5.00,"ACUITE INC — rating lapsed 401 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Pan Tex Nonwoven Pvt. Ltd.,Letter Of credit,ACUITE,A 4+,14-05-2025,ULTRA HOT,45.56,"ACUITE INC — rating lapsed 401 days ago — Letter Of credit — competitor abandoned, ACER can capture",URGENT (12+ months overdue): LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Pharmachem Industries (Gujarat) Pvt. Ltd.,Long term Loans,ACUITE,B+,11-06-2025,ULTRA HOT,0.95,"ACUITE INC — rating lapsed 373 days ago — Long term Loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Pharmachem Industries (Gujarat) Pvt. Ltd.,Term loans,ACUITE,B+,11-06-2025,ULTRA HOT,5.61,"ACUITE INC — rating lapsed 373 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
R N V Industries Pvt. Ltd.,Letter Of credit,ACUITE,BB,21-05-2025,ULTRA HOT,200.00,"ACUITE INC — rating lapsed 394 days ago — Letter Of credit — competitor abandoned, ACER can capture",URGENT (12+ months overdue): LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Rajaramsevak Multipurpose Cold Storage Pvt. Ltd.,Bank Guarantee,ACUITE,D,10-06-2025,ULTRA HOT,0.20,"ACUITE INC — rating lapsed 374 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Rajaramsevak Multipurpose Cold Storage Pvt. Ltd.,Term loans,ACUITE,D,10-06-2025,ULTRA HOT,3.07,"ACUITE INC — rating lapsed 374 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Rajkripal Lumbers Ltd.,Letter Of credit,ACUITE,A 4,29-05-2025,ULTRA HOT,60.00,"ACUITE INC — rating lapsed 386 days ago — Letter Of credit — competitor abandoned, ACER can capture",URGENT (12+ months overdue): LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Rajkripal Lumbers Ltd.,Short-term loan,ACUITE,A 4,29-05-2025,ULTRA HOT,0.40,"ACUITE INC — rating lapsed 386 days ago — Short-term loan — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Short-term facility rating lapsed — ACER offers rapid re-rating within 10 business days
Rakon India Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,05-06-2025,ULTRA HOT,10.00,"ACUITE INC — rating lapsed 379 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Rawalwasia Yarn Dyeing Pvt. Ltd.,Long term Loans,ACUITE,B+,28-05-2025,ULTRA HOT,0.55,"ACUITE INC — rating lapsed 387 days ago — Long term Loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Rawalwasia Yarn Dyeing Pvt. Ltd.,Term loans,ACUITE,B+,28-05-2025,ULTRA HOT,3.95,"ACUITE INC — rating lapsed 387 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Rollwell Forge Pvt. Ltd.,Long term Loans,ACUITE,B-,23-05-2025,ULTRA HOT,1.50,"ACUITE INC — rating lapsed 392 days ago — Long term Loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Rollwell Forge Pvt. Ltd.,Term loans,ACUITE,B-,23-05-2025,ULTRA HOT,2.00,"ACUITE INC — rating lapsed 392 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
S C S Tech India Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,08-05-2025,ULTRA HOT,30.00,"ACUITE INC — rating lapsed 407 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
S M V D Poly Pack Ltd.,Term loans,ACUITE,C,24-06-2025,ULTRA HOT,12.77,"ACUITE INC — rating lapsed 360 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
S V R Drugs Pvt. Ltd.,Letter Of credit,ACUITE,A 4+,12-05-2025,ULTRA HOT,2.50,"ACUITE INC — rating lapsed 403 days ago — Letter Of credit — competitor abandoned, ACER can capture",URGENT (12+ months overdue): LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
S V R Drugs Pvt. Ltd.,Term loans,ACUITE,BB,12-05-2025,ULTRA HOT,3.00,"ACUITE INC — rating lapsed 403 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
S V R Laboratories Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,12-05-2025,ULTRA HOT,0.10,"ACUITE INC — rating lapsed 403 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
S V R Laboratories Pvt. Ltd.,Letter Of credit,ACUITE,A 4+,12-05-2025,ULTRA HOT,0.95,"ACUITE INC — rating lapsed 403 days ago — Letter Of credit — competitor abandoned, ACER can capture",URGENT (12+ months overdue): LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
S V R Laboratories Pvt. Ltd.,Long term Loans,ACUITE,BB,12-05-2025,ULTRA HOT,0.05,"ACUITE INC — rating lapsed 403 days ago — Long term Loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Sandor Medicaids Pvt. Ltd.,Bank Guarantee,ACUITE,D,23-06-2025,ULTRA HOT,2.00,"ACUITE INC — rating lapsed 361 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Satidadi Agro Mfrs. Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,19-06-2025,ULTRA HOT,0.50,"ACUITE INC — rating lapsed 365 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Satidadi Agro Mfrs. Pvt. Ltd.,Long term Loans,ACUITE,B-,19-06-2025,ULTRA HOT,15.50,"ACUITE INC — rating lapsed 365 days ago — Long term Loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Satidadi Agro Mfrs. Pvt. Ltd.,Term loans,ACUITE,B-,19-06-2025,ULTRA HOT,6.60,"ACUITE INC — rating lapsed 365 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Satyam Pharma-Chem Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,26-05-2025,ULTRA HOT,1.84,"ACUITE INC — rating lapsed 389 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Satyam Pharma-Chem Pvt. Ltd.,Letter Of credit,ACUITE,A 4+,26-05-2025,ULTRA HOT,22.50,"ACUITE INC — rating lapsed 389 days ago — Letter Of credit — competitor abandoned, ACER can capture",URGENT (12+ months overdue): LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Satyam Pharma-Chem Pvt. Ltd.,Short-term loan,ACUITE,A 4+,26-05-2025,ULTRA HOT,0.46,"ACUITE INC — rating lapsed 389 days ago — Short-term loan — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Short-term facility rating lapsed — ACER offers rapid re-rating within 10 business days
Satyam Pharma-Chem Pvt. Ltd.,Term loans,ACUITE,BB,26-05-2025,ULTRA HOT,1.64,"ACUITE INC — rating lapsed 389 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Shah Paperplast Inds. Ltd.,Letter Of credit,ACUITE,D,23-05-2025,ULTRA HOT,0.75,"ACUITE INC — rating lapsed 392 days ago — Letter Of credit — competitor abandoned, ACER can capture",URGENT (12+ months overdue): LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Shah Paperplast Inds. Ltd.,Term loans,ACUITE,D,23-05-2025,ULTRA HOT,2.25,"ACUITE INC — rating lapsed 392 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Shree Bholey Alloys Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,12-05-2025,ULTRA HOT,16.00,"ACUITE INC — rating lapsed 403 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Shree Bholey Alloys Pvt. Ltd.,Term loans,ACUITE,BB,12-05-2025,ULTRA HOT,16.86,"ACUITE INC — rating lapsed 403 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Shree Nakoda Infrasteel Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,15-05-2025,ULTRA HOT,3.00,"ACUITE INC — rating lapsed 400 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Shree Nakoda Infrasteel Pvt. Ltd.,Long term Loans,ACUITE,B,15-05-2025,ULTRA HOT,2.53,"ACUITE INC — rating lapsed 400 days ago — Long term Loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Shree Nakoda Infrasteel Pvt. Ltd.,Term loans,ACUITE,B,15-05-2025,ULTRA HOT,0.47,"ACUITE INC — rating lapsed 400 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Shreeji Cotfab Ltd.,Term loans,ACUITE,B+,10-06-2025,ULTRA HOT,2.16,"ACUITE INC — rating lapsed 374 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Siddhashram Rice Mills Cluster Pvt. Ltd.,Term loans,ACUITE,D,23-05-2025,ULTRA HOT,11.00,"ACUITE INC — rating lapsed 392 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Skyway Infraprojects Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,16-05-2025,ULTRA HOT,150.00,"ACUITE INC — rating lapsed 399 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Sohrab Textile Mills Ltd.,Term loans,ACUITE,D,28-05-2025,ULTRA HOT,3.00,"ACUITE INC — rating lapsed 387 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Sri Shyam Fashion India Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,28-05-2025,ULTRA HOT,4.50,"ACUITE INC — rating lapsed 387 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Sri Shyam Fashion India Pvt. Ltd.,Long term Loans,ACUITE,BB,28-05-2025,ULTRA HOT,4.69,"ACUITE INC — rating lapsed 387 days ago — Long term Loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Sri Shyam Fashion India Pvt. Ltd.,Term loans,ACUITE,BB,28-05-2025,ULTRA HOT,55.24,"ACUITE INC — rating lapsed 387 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Sumaja Electroinfra Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,02-06-2025,ULTRA HOT,18.00,"ACUITE INC — rating lapsed 382 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Sumaja Electroinfra Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,02-06-2025,ULTRA HOT,3.00,"ACUITE INC — rating lapsed 382 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Sumer Sons Autotech Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,11-06-2025,ULTRA HOT,0.20,"ACUITE INC — rating lapsed 373 days ago — Bank Guarantee — competitor abandoned, ACER can capture",URGENT (12+ months overdue): BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Sumer Sons Autotech Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,C,11-06-2025,ULTRA HOT,8.00,"ACUITE INC — rating lapsed 373 days ago — Fund based financial facility/instrument — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Fund-based facility rating expired — ACUITE 50% INC rate signals systemic neglect; ACER can step in
Supra Steel & Power Pvt. Ltd.,Term loans,ACUITE,C,19-05-2025,ULTRA HOT,29.45,"ACUITE INC — rating lapsed 396 days ago — Term loans — competitor abandoned, ACER can capture",URGENT (12+ months overdue): Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
