Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Dynamic Fine Paper Mill Pvt. Ltd.,Term loans,CARE,B,14-05-2025,ULTRA HOT,11.00,CARE INC — rating lapsed 401 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Dynamicengineers Infratrack Pvt. Ltd.,Bank Guarantee,CARE,A 4,19-05-2025,ULTRA HOT,11.00,CARE INC — rating lapsed 396 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Earth Syscom Pvt. Ltd.,Fund based financial facility/instrument,CARE,BB-,08-05-2025,ULTRA HOT,29.00,CARE INC — rating lapsed 407 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
East Hooghly Polyplast Pvt. Ltd.,Bank Guarantee,CARE,A 4,23-05-2025,ULTRA HOT,4.00,CARE INC — rating lapsed 392 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
East Hooghly Polyplast Pvt. Ltd.,Term loans,CARE,BB-,23-05-2025,ULTRA HOT,0.78,CARE INC — rating lapsed 392 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Easthooghly Agro Plantation Pvt. Ltd.,Bank Guarantee,CARE,A 4,08-05-2025,ULTRA HOT,0.75,CARE INC — rating lapsed 407 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Easthooghly Agro Plantation Pvt. Ltd.,Term loans,CARE,B+,08-05-2025,ULTRA HOT,6.77,CARE INC — rating lapsed 407 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Ecron Acunova Ltd.,Non-government debt,CARE,D,26-05-2025,ULTRA HOT,15.00,CARE INC — rating lapsed 389 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Ecron Acunova Ltd.,Term loans,CARE,D,26-05-2025,ULTRA HOT,3.60,CARE INC — rating lapsed 389 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Ecron Acunova Ltd.,Term loans,CARE,D,26-05-2025,ULTRA HOT,7.56,CARE INC — rating lapsed 389 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Emco Electro Dyne Pvt. Ltd.,Letter Of credit,CARE,B-,04-06-2025,ULTRA HOT,6.15,CARE INC — rating lapsed 380 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Emco Electro Dyne Pvt. Ltd.,Term loans,CARE,B-,04-06-2025,ULTRA HOT,0.10,CARE INC — rating lapsed 380 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Eminent Dealers Pvt. Ltd.,Bank Guarantee,CARE,A 4,16-05-2025,ULTRA HOT,0.77,CARE INC — rating lapsed 399 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Eminent Dealers Pvt. Ltd.,Non-government debt,CARE,B+/A4,16-05-2025,ULTRA HOT,9.50,CARE INC — rating lapsed 399 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Eminent Dealers Pvt. Ltd.,Non-government debt,CARE,B+/A4,16-05-2025,ULTRA HOT,4.50,CARE INC — rating lapsed 399 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Eminent Dealers Pvt. Ltd.,Term loans,CARE,B+,16-05-2025,ULTRA HOT,16.14,CARE INC — rating lapsed 399 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Eros Grand Resorts & Hotels Pvt. Ltd.,Bank Guarantee,CARE,A 4,10-06-2025,ULTRA HOT,6.30,CARE INC — rating lapsed 374 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Eros Grand Resorts & Hotels Pvt. Ltd.,Term loans,CARE,B,10-06-2025,ULTRA HOT,4.03,CARE INC — rating lapsed 374 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Essel Walajahpet Poonamallee Toll Roads Pvt. Ltd.,Bank Guarantee,CARE,D,20-06-2025,ULTRA HOT,155.80,CARE INC — rating lapsed 364 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Essel Walajahpet Poonamallee Toll Roads Pvt. Ltd.,Term loans,CARE,D,20-06-2025,ULTRA HOT,8.37,CARE INC — rating lapsed 364 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
F P L Automobiles Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,02-06-2025,ULTRA HOT,12.00,CARE INC — rating lapsed 382 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Feedback Energy Distribution Co. Ltd.,Non-government debt,CARE,D,13-06-2025,ULTRA HOT,49.00,CARE INC — rating lapsed 371 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Feedback Energy Distribution Co. Ltd.,Term loans,CARE,D,13-06-2025,ULTRA HOT,181.68,CARE INC — rating lapsed 371 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Fibcom India Ltd. [Merged],Short-term loan,CARE,D,11-06-2025,ULTRA HOT,67.50,CARE INC — rating lapsed 373 days ago — Short-term loan,"CRITICAL — 12+ months overdue: CARE Short-term loan rating lapsed — ACER offers fresh rating, 15-day SLA"
Finolex J-Power Systems Ltd.,Bank Guarantee,CARE,A 4,04-06-2025,ULTRA HOT,24.00,CARE INC — rating lapsed 380 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Finolex J-Power Systems Ltd.,Non-government debt,CARE,B+/A4,04-06-2025,ULTRA HOT,25.00,CARE INC — rating lapsed 380 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Finolex J-Power Systems Ltd.,Term loans,CARE,B+,04-06-2025,ULTRA HOT,22.75,CARE INC — rating lapsed 380 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
G K Roofings (India) Pvt. Ltd.,Bank Guarantee,CARE,A 4,03-06-2025,ULTRA HOT,1.00,CARE INC — rating lapsed 381 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
G L S Films Inds. Pvt. Ltd.,Non-government debt,CARE,D,02-06-2025,ULTRA HOT,58.00,CARE INC — rating lapsed 382 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
G L S Films Inds. Pvt. Ltd.,Non-government debt,CARE,D,02-06-2025,ULTRA HOT,69.75,CARE INC — rating lapsed 382 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
G L S Films Inds. Pvt. Ltd.,Term loans,CARE,D,02-06-2025,ULTRA HOT,80.25,CARE INC — rating lapsed 382 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Gainwell Engineering Pvt. Ltd.,Non-government debt,CARE,BB+/A4,02-06-2025,ULTRA HOT,,CARE INC — rating lapsed 382 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Gainwell Engineering Pvt. Ltd.,Term loans,CARE,BB+,02-06-2025,ULTRA HOT,,CARE INC — rating lapsed 382 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Ganesh Consumer Products Ltd.,Letter Of credit,CARE,A 4,06-06-2025,ULTRA HOT,2.75,CARE INC — rating lapsed 378 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Ganesh Consumer Products Ltd.,Bank Guarantee,CARE,BB,06-06-2025,ULTRA HOT,23.00,CARE INC — rating lapsed 378 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Ganesh Consumer Products Ltd.,Letter Of credit,CARE,BB,06-06-2025,ULTRA HOT,3.25,CARE INC — rating lapsed 378 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Ganesh Consumer Products Ltd.,Term loans,CARE,BB,06-06-2025,ULTRA HOT,14.93,CARE INC — rating lapsed 378 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Ganesh Saw Mills Pvt. Ltd.,Letter Of credit,CARE,A 4,27-05-2025,ULTRA HOT,5.00,CARE INC — rating lapsed 388 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Ganesh Saw Mills Pvt. Ltd.,Non-government debt,CARE,B-/A4,27-05-2025,ULTRA HOT,2.50,CARE INC — rating lapsed 388 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Ganpati Mega Builders (India) Pvt. Ltd.,Non-government debt,CARE,B/A4,13-05-2025,ULTRA HOT,9.00,CARE INC — rating lapsed 402 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Genus Paper & Coke Ltd.,Bank Guarantee,CARE,A 4,23-05-2025,ULTRA HOT,35.00,CARE INC — rating lapsed 392 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Genus Paper & Coke Ltd.,Term loans,CARE,BB,23-05-2025,ULTRA HOT,22.30,CARE INC — rating lapsed 392 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Ghai Construction Pvt. Ltd.,Bank Guarantee,CARE,A 4,28-05-2025,ULTRA HOT,20.00,CARE INC — rating lapsed 387 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Ghatge Patil Transports Pvt. Ltd.,Bank Guarantee,CARE,D,16-06-2025,ULTRA HOT,0.06,CARE INC — rating lapsed 368 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Global Farm Fresh Pvt. Ltd.,Letter Of credit,CARE,A 4,12-05-2025,ULTRA HOT,0.50,CARE INC — rating lapsed 403 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Global Farm Fresh Pvt. Ltd.,Term loans,CARE,B+,12-05-2025,ULTRA HOT,3.80,CARE INC — rating lapsed 403 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Glory Shipmanagement Pvt. Ltd.,Bank Guarantee,CARE,BB-,21-05-2025,ULTRA HOT,5.00,CARE INC — rating lapsed 394 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Glory Shipmanagement Pvt. Ltd.,Term loans,CARE,BB-,21-05-2025,ULTRA HOT,8.92,CARE INC — rating lapsed 394 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Golden Rock Granites Pvt. Ltd.,Term loans,CARE,B+,23-06-2025,ULTRA HOT,0.50,CARE INC — rating lapsed 361 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Groom India Salon & S P A Pvt. Ltd.,Term loans,CARE,B-,27-05-2025,ULTRA HOT,4.41,CARE INC — rating lapsed 388 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
H A Q Steels Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,19-06-2025,ULTRA HOT,26.00,CARE INC — rating lapsed 365 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
H A Q Steels Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,A 4,19-06-2025,ULTRA HOT,6.00,CARE INC — rating lapsed 365 days ago — Non-fund-based financial facility/instrument,CRITICAL — 12+ months overdue: Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
H A Q Steels Pvt. Ltd.,Term loans,CARE,B-,19-06-2025,ULTRA HOT,10.38,CARE INC — rating lapsed 365 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Hanuman Agro Inds. Ltd.,Bank Guarantee,CARE,D,20-06-2025,ULTRA HOT,0.10,CARE INC — rating lapsed 364 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Hanuman Agro Inds. Ltd.,Letter Of credit,CARE,D,20-06-2025,ULTRA HOT,1.90,CARE INC — rating lapsed 364 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Hanuman Agro Inds. Ltd.,Term loans,CARE,D,20-06-2025,ULTRA HOT,1.80,CARE INC — rating lapsed 364 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Hardayal Milk Products Pvt. Ltd.,Term loans,CARE,D,12-05-2025,ULTRA HOT,0.72,CARE INC — rating lapsed 403 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Harikripa Business Venture Pvt. Ltd.,Letter Of credit,CARE,D,07-05-2025,ULTRA HOT,3.00,CARE INC — rating lapsed 408 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Harikripa Business Venture Pvt. Ltd.,Term loans,CARE,D,07-05-2025,ULTRA HOT,3.42,CARE INC — rating lapsed 408 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Harman Rice Pvt. Ltd.,Non-government debt,CARE,D,10-06-2025,ULTRA HOT,30.00,CARE INC — rating lapsed 374 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Healthfore Technologies Ltd.,Term loans,CARE,D,20-05-2025,ULTRA HOT,100.00,CARE INC — rating lapsed 395 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
