Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Agrawal Structure Mills Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,08-07-2025,HOT,3.00,IND-RA INC — Non-fund based working capital limit — 346 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Agrawal Structure Mills Pvt. Ltd.,Term loans,IND-RA,BB,08-07-2025,HOT,3.06,IND-RA INC — Term loans — 346 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Ahlada Engineers Ltd.,Non-fund based working capital limit,IND-RA,A 4,08-10-2025,HOT,15.00,IND-RA INC — Non-fund based working capital limit — 254 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Ahlada Engineers Ltd.,Term loans,IND-RA,C,08-10-2025,HOT,1.00,IND-RA INC — Term loans — 254 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Aikya Chemicals Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,24-11-2025,HOT,5.50,IND-RA INC — Non-government debt — 207 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Ailsinghani Transport Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,24-11-2025,HOT,4.00,IND-RA INC — Non-government debt — 207 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Ajanta Manufacturing Pvt. Ltd.,Non-fund based working capital limit,IND-RA,B+,25-06-2025,HOT,19.00,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Ajara Health Care & Research Centre Pvt. Ltd.,Term loans,IND-RA,B-,24-11-2025,HOT,29.30,IND-RA INC — Term loans — 207 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Akal Spring Ltd.,Non-government debt,IND-RA,B+/A4,17-10-2025,HOT,13.37,IND-RA INC — Non-government debt — 245 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Akansha Shipbreaking Pvt. Ltd.,Non-fund based working capital limit,IND-RA,B-,25-06-2025,HOT,35.00,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Akash Fashion Prints Pvt. Ltd.,Non-government debt,IND-RA,B/A4,21-08-2025,HOT,21.69,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Akhil Shipbreakers Pvt. Ltd.,Non-fund based working capital limit,IND-RA,B-,25-06-2025,HOT,30.00,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Akin Chemicals Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,117.00,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Akshar Spintex Ltd.,Non-fund based working capital limit,IND-RA,C,18-07-2025,HOT,1.35,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Akshar Spintex Ltd.,Term loans,IND-RA,C,18-07-2025,HOT,24.27,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Al-Gayathri Trading Co. Pvt. Ltd.,Non-government debt,IND-RA,B/A4,21-08-2025,HOT,5.60,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Alaknanda Sponge Iron Ltd.,Non-government debt,IND-RA,B/A4,21-08-2025,HOT,12.75,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Albys Agro Pvt. Ltd.,Non-fund based working capital limit,IND-RA,D,19-12-2025,HOT,1.50,IND-RA INC — Non-fund based working capital limit — 182 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Alchemist Hospitals Ltd.,Term loans,IND-RA,BB-,25-06-2025,HOT,37.75,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Alex Astral Power Pvt. Ltd.,Term loans,IND-RA,B+,25-06-2025,HOT,182.69,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Alex Green Energy Pvt. Ltd.,Term loans,IND-RA,BB-,25-06-2025,HOT,28.51,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Allied Medical Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,15.00,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Almo Laminates Pvt. Ltd.,Term loans,IND-RA,D,25-06-2025,HOT,1.06,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Alpine Shoes Pvt. Ltd.,Term loans,IND-RA,BB-,05-11-2025,HOT,22.58,IND-RA INC — Term loans — 226 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Altair Power Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,3.00,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Amar Infrastructure Ltd.,Non-fund based working capital limit,IND-RA,A 4+,01-07-2025,HOT,105.00,IND-RA INC — Non-fund based working capital limit — 353 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Ambekeshwar Steels Pvt. Ltd.,Term loans,IND-RA,B-,25-06-2025,HOT,4.43,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Amber Spintex Pvt. Ltd.,Non-government debt,IND-RA,B/A4,21-08-2025,HOT,98.91,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Ambience Constructions India Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,12.00,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Ambika Realcon Pvt. Ltd.,Term loans,IND-RA,B-,11-09-2025,HOT,40.00,IND-RA INC — Term loans — 281 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Amit Capacitors Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,16.00,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Amritvarsha Industries Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,23.00,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Amul Feed Pvt. Ltd.,Term loans,IND-RA,D,25-06-2025,HOT,1.96,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Anadrone Systems Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,14.00,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Anand Motor Agencies Ltd.,Non-government debt,IND-RA,B-/A4,24-11-2025,HOT,29.80,IND-RA INC — Non-government debt — 207 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Anantnath Silk Mills Pvt. Ltd.,Non-government debt,IND-RA,B/A4,21-08-2025,HOT,25.37,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Andrew Yule & Co. Ltd.,Non-government debt,IND-RA,C/A4,21-08-2025,HOT,40.20,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Anjana Explosives Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,2.50,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Annai Power Pvt. Ltd. [Merged],Term loans,IND-RA,B-,11-09-2025,HOT,12.00,IND-RA INC — Term loans — 281 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Anubhav Plast Ltd.,Non-government debt,IND-RA,B-/A4,19-12-2025,HOT,8.50,IND-RA INC — Non-government debt — 182 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Anuj Textiles Pvt. Ltd.,Term loans,IND-RA,D,17-12-2025,HOT,30.00,IND-RA INC — Term loans — 184 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Anvitha Life Care Pvt. Ltd.,Term loans,IND-RA,B-,25-06-2025,HOT,6.00,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Apnatech Consultancy Services Pvt. Ltd.,Non-government debt,IND-RA,D,11-09-2025,HOT,11.31,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Apollo Computing Laboratories Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,26.00,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Approcool Aircon Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,19-12-2025,HOT,24.50,IND-RA INC — Non-fund based working capital limit — 182 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Approcool Aircon Pvt. Ltd.,Term loans,IND-RA,B,19-12-2025,HOT,30.15,IND-RA INC — Term loans — 182 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Arasu Hi Tech Infra Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,20.00,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Arch Infra Properties Pvt. Ltd.,Term loans,IND-RA,B-,11-09-2025,HOT,25.00,IND-RA INC — Term loans — 281 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Archana Mines Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,18.52,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Archid Poultry Products Pvt. Ltd.,Term loans,IND-RA,B-,21-08-2025,HOT,6.33,IND-RA INC — Term loans — 302 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Artek Enterprises Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,5.95,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Artemis Auto India Pvt. Ltd.,Term loans,IND-RA,D,11-09-2025,HOT,14.25,IND-RA INC — Term loans — 281 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Aruna Industrial Products Pvt. Ltd.,Term loans,IND-RA,B,25-06-2025,HOT,16.30,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Arunoday Construction Co. Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,24.85,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Arya Ship Charterers Pvt. Ltd.,Term loans,IND-RA,D,21-08-2025,HOT,204.00,IND-RA INC — Term loans — 302 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Ascon Infratech Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,25-06-2025,HOT,42.00,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Ascon Infratech Pvt. Ltd.,Non-government debt,IND-RA,BB-/A4+,25-06-2025,HOT,8.00,IND-RA INC — Non-government debt — 359 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Asha Enterprises Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,25-06-2025,HOT,6.00,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Ashcons Infrastructure Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,25-06-2025,HOT,5.03,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Ashcons Infrastructure Pvt. Ltd.,Term loans,IND-RA,BB-,25-06-2025,HOT,2.66,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Ashirvad Food Products Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,5.88,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Ashirvad Food Products Pvt. Ltd.,Term loans,IND-RA,B,25-06-2025,HOT,0.06,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Ashok Kumar Chhabra Constructions Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,17-10-2025,HOT,5.00,IND-RA INC — Non-fund based working capital limit — 245 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Ashok Textile Mills Pvt. Ltd.,Non-government debt,IND-RA,B/A4,19-12-2025,HOT,89.21,IND-RA INC — Non-government debt — 182 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Asia (Chennai) Engineering Co. Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,18-07-2025,HOT,25.00,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Asian Handicrafts Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,14.00,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Aster Pvt. Ltd.,Non-fund based working capital limit,IND-RA,D,25-06-2025,HOT,1103.95,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Astha Innovations Pvt. Ltd.,Term loans,IND-RA,B-,11-09-2025,HOT,11.00,IND-RA INC — Term loans — 281 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Athitheya Kshema Hotels Pvt. Ltd.,Non-government debt,IND-RA,D,24-11-2025,HOT,14.06,IND-RA INC — Non-government debt — 207 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Atibir Industries Co. Ltd.,Non-fund based working capital limit,IND-RA,D,25-06-2025,HOT,262.83,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Atria Wind (Kadambur) Pvt. Ltd.,Term loans,IND-RA,BB+,24-11-2025,HOT,179.33,IND-RA INC — Term loans — 207 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Atul Generators Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,1.11,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Atul Generators Pvt. Ltd.,Term loans,IND-RA,B-,25-06-2025,HOT,1.88,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Auro Industries Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,11.00,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Auto Profiles Ltd.,Non-fund based working capital limit,IND-RA,A 4+,25-06-2025,HOT,1.50,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Auto Profiles Ltd.,Term loans,IND-RA,BB-,25-06-2025,HOT,9.88,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
