Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Sree Saravana Engg. Bhavani Pvt. Ltd.,Bank Guarantee,CARE,A 4,13-05-2025,ULTRA HOT,15.50,CARE INC — rating lapsed 402 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Sree Saravana Engg. Bhavani Pvt. Ltd.,Letter Of credit,CARE,A 4,13-05-2025,ULTRA HOT,7.50,CARE INC — rating lapsed 402 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Sri Salasar Balaji Textiles Pvt. Ltd.,Bank Guarantee,CARE,A 4,24-06-2025,ULTRA HOT,1.00,CARE INC — rating lapsed 360 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Sri Salasar Balaji Textiles Pvt. Ltd.,Term loans,CARE,B,24-06-2025,ULTRA HOT,46.00,CARE INC — rating lapsed 360 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Stone India Ltd.,Bank Guarantee,CARE,D,07-05-2025,ULTRA HOT,0.60,CARE INC — rating lapsed 408 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Stone India Ltd.,Bank Guarantee,CARE,D,07-05-2025,ULTRA HOT,18.00,CARE INC — rating lapsed 408 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Stone India Ltd.,Letter Of credit,CARE,D,07-05-2025,ULTRA HOT,0.70,CARE INC — rating lapsed 408 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Stone India Ltd.,Term loans,CARE,D,07-05-2025,ULTRA HOT,0.41,CARE INC — rating lapsed 408 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Sudarshan Jeans Pvt. Ltd.,Bank Guarantee,CARE,A 4,11-06-2025,ULTRA HOT,3.50,CARE INC — rating lapsed 373 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Sudarshan Jeans Pvt. Ltd.,Term loans,CARE,BB-,11-06-2025,ULTRA HOT,175.98,CARE INC — rating lapsed 373 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Summit Corporation Pvt. Ltd.,Bank Guarantee,CARE,D,17-06-2025,ULTRA HOT,1.50,CARE INC — rating lapsed 367 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Summit Corporation Pvt. Ltd.,Term loans,CARE,D,17-06-2025,ULTRA HOT,11.17,CARE INC — rating lapsed 367 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Sunflag Chemicals Pvt. Ltd.,Fund based financial facility/instrument,CARE,A 4,28-05-2025,ULTRA HOT,2.25,CARE INC — rating lapsed 387 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Sunflag Chemicals Pvt. Ltd.,Fund based financial facility/instrument,CARE,B+,28-05-2025,ULTRA HOT,6.50,CARE INC — rating lapsed 387 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Sunflag Chemicals Pvt. Ltd.,Letter Of credit,CARE,A 4,28-05-2025,ULTRA HOT,5.00,CARE INC — rating lapsed 387 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Super Max Affordable Housing Pvt. Ltd.,Term loans,CARE,B-,11-06-2025,ULTRA HOT,25.00,CARE INC — rating lapsed 373 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Swastik Cement Products Pvt. Ltd.,Fund based financial facility/instrument,CARE,C,08-05-2025,ULTRA HOT,1.55,CARE INC — rating lapsed 407 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Syska Led Lights Pvt. Ltd.,Bank Guarantee,CARE,D,13-06-2025,ULTRA HOT,52.00,CARE INC — rating lapsed 371 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
T G S Minmet Pvt. Ltd.,Letter Of credit,CARE,A 4,13-05-2025,ULTRA HOT,35.00,CARE INC — rating lapsed 402 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Talwalkars Better Value Fitness Ltd.,Term loans,CARE,D,13-05-2025,ULTRA HOT,84.20,CARE INC — rating lapsed 402 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Talwalkars Healthclubs Ltd.,Long term Loans,CARE,D,13-05-2025,ULTRA HOT,280.74,CARE INC — rating lapsed 402 days ago — Long term Loans,"CRITICAL — 12+ months overdue: CARE Long term Loans rating lapsed — ACER offers fresh rating, 15-day SLA"
Tathya Texfab Pvt. Ltd.,Bank Guarantee,CARE,A 4,14-05-2025,ULTRA HOT,0.15,CARE INC — rating lapsed 401 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Tathya Texfab Pvt. Ltd.,Term loans,CARE,B-,14-05-2025,ULTRA HOT,0.31,CARE INC — rating lapsed 401 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Tavasya Venture Partners Pvt. Ltd.,Bank Guarantee,CARE,A 4,06-05-2025,ULTRA HOT,10.00,CARE INC — rating lapsed 409 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Tavasya Venture Partners Pvt. Ltd.,Bank Guarantee,CARE,A 4,06-05-2025,ULTRA HOT,2.00,CARE INC — rating lapsed 409 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Tavasya Venture Partners Pvt. Ltd.,Term loans,CARE,B+,06-05-2025,ULTRA HOT,0.97,CARE INC — rating lapsed 409 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Teleecare Network India Pvt. Ltd.,Bank Guarantee,CARE,C,05-06-2025,ULTRA HOT,49.00,CARE INC — rating lapsed 379 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Terracis Technologies Ltd.,Bank Guarantee,CARE,D,22-05-2025,ULTRA HOT,121.55,CARE INC — rating lapsed 393 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Thermotech Engineering (Pune) Pvt. Ltd.,Non-government debt,CARE,B-/A4,08-05-2025,ULTRA HOT,5.00,CARE INC — rating lapsed 407 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Tirupati Niryat Pvt. Ltd.,Letter Of credit,CARE,A 4,09-06-2025,ULTRA HOT,2.00,CARE INC — rating lapsed 375 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Tirupatibaalaji Fiberrs Pvt. Ltd.,Letter Of credit,CARE,A 4,12-05-2025,ULTRA HOT,2.55,CARE INC — rating lapsed 403 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Tirupatibaalaji Fiberrs Pvt. Ltd.,Term loans,CARE,B,12-05-2025,ULTRA HOT,15.43,CARE INC — rating lapsed 403 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Traditional Gallery Pvt. Ltd.,Fund based financial facility/instrument,CARE,B+,07-05-2025,ULTRA HOT,0.69,CARE INC — rating lapsed 408 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Traditional Gallery Pvt. Ltd.,Letter Of credit,CARE,A 4,07-05-2025,ULTRA HOT,1.70,CARE INC — rating lapsed 408 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Traditional Gallery Pvt. Ltd.,Non-government debt,CARE,B+/A4,07-05-2025,ULTRA HOT,3.00,CARE INC — rating lapsed 408 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Traditional Gallery Pvt. Ltd.,Non-government debt,CARE,B+/A4,07-05-2025,ULTRA HOT,5.00,CARE INC — rating lapsed 408 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Transoceanic Agro Comm Pvt. Ltd.,Letter Of credit,CARE,A 4,14-05-2025,ULTRA HOT,1.03,CARE INC — rating lapsed 401 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Trimurti Re-Rollers Pvt. Ltd.,Term loans,CARE,B-,20-05-2025,ULTRA HOT,1.35,CARE INC — rating lapsed 395 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Trivandrum Motors Pvt. Ltd.,Fund based financial facility/instrument,CARE,B,23-06-2025,ULTRA HOT,33.79,CARE INC — rating lapsed 361 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Trivandrum Motors Pvt. Ltd.,Term loans,CARE,B,23-06-2025,ULTRA HOT,2.96,CARE INC — rating lapsed 361 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Umang Realtech Pvt. Ltd.,Term loans,CARE,D,09-05-2025,ULTRA HOT,100.00,CARE INC — rating lapsed 406 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Universal Infra & Agri Oils Pvt. Ltd.,Fund based financial facility/instrument,CARE,B+,13-06-2025,ULTRA HOT,0.66,CARE INC — rating lapsed 371 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Universal Infra & Agri Oils Pvt. Ltd.,Term loans,CARE,B+,13-06-2025,ULTRA HOT,0.11,CARE INC — rating lapsed 371 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Varron Industriies Pvt. Ltd.,Bank Guarantee,CARE,D,14-05-2025,ULTRA HOT,140.00,CARE INC — rating lapsed 401 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Varron Industriies Pvt. Ltd.,Non-government debt,CARE,D,14-05-2025,ULTRA HOT,109.10,CARE INC — rating lapsed 401 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Varron Industriies Pvt. Ltd.,Term loans,CARE,D,14-05-2025,ULTRA HOT,17.94,CARE INC — rating lapsed 401 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vasavi Power Services Pvt. Ltd.,Bank Guarantee,CARE,D,16-06-2025,ULTRA HOT,50.00,CARE INC — rating lapsed 368 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Vector Projects (India) Pvt. Ltd.,Bank Guarantee,CARE,D,23-05-2025,ULTRA HOT,42.00,CARE INC — rating lapsed 392 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Vector Projects (India) Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,23-05-2025,ULTRA HOT,20.00,CARE INC — rating lapsed 392 days ago — Fund based financial facility/instrument,CRITICAL — 12+ months overdue: CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Vector Projects (India) Pvt. Ltd.,Term loans,CARE,D,23-05-2025,ULTRA HOT,32.75,CARE INC — rating lapsed 392 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vedik Ispat Pvt. Ltd.,Bank Guarantee,CARE,D,18-06-2025,ULTRA HOT,10.00,CARE INC — rating lapsed 366 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Vedik Ispat Pvt. Ltd.,Term loans,CARE,D,18-06-2025,ULTRA HOT,25.39,CARE INC — rating lapsed 366 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Veerabhadra Minerals Pvt. Ltd.,Bank Guarantee,CARE,B+,22-05-2025,ULTRA HOT,1.00,CARE INC — rating lapsed 393 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Veerabhadra Minerals Pvt. Ltd.,Letter Of credit,CARE,A 4,22-05-2025,ULTRA HOT,3.00,CARE INC — rating lapsed 393 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Velko Infratek Projects Pvt. Ltd.,Non-government debt,CARE,B+/A4,12-05-2025,ULTRA HOT,44.00,CARE INC — rating lapsed 403 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Velko Infratek Projects Pvt. Ltd.,Term loans,CARE,B+,12-05-2025,ULTRA HOT,4.08,CARE INC — rating lapsed 403 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Venta Realtech Pvt. Ltd. [Merged],Term loans,CARE,D,12-05-2025,ULTRA HOT,90.00,CARE INC — rating lapsed 403 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vesta Equipment Pvt. Ltd.,Non-government debt,CARE,D,26-05-2025,ULTRA HOT,8.50,CARE INC — rating lapsed 389 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Vesta Equipment Pvt. Ltd.,Term loans,CARE,D,26-05-2025,ULTRA HOT,2.95,CARE INC — rating lapsed 389 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Viaton Energy Pvt. Ltd.,Term loans,CARE,B,15-05-2025,ULTRA HOT,37.48,CARE INC — rating lapsed 400 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vijay Solvex Ltd.,Letter Of credit,CARE,A 4,14-05-2025,ULTRA HOT,63.00,CARE INC — rating lapsed 401 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Vijay Solvex Ltd.,Term loans,CARE,A 4,14-05-2025,ULTRA HOT,20.00,CARE INC — rating lapsed 401 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Vijay Solvex Ltd.,Non-government debt,CARE,BB/A4,14-05-2025,ULTRA HOT,60.00,CARE INC — rating lapsed 401 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Viraj Syntex Pvt. Ltd.,Bank Guarantee,CARE,A 4,21-05-2025,ULTRA HOT,0.50,CARE INC — rating lapsed 394 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Viraj Syntex Pvt. Ltd.,Letter Of credit,CARE,A 4,21-05-2025,ULTRA HOT,1.50,CARE INC — rating lapsed 394 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Viraj Syntex Pvt. Ltd.,Non-government debt,CARE,B+/A4,21-05-2025,ULTRA HOT,1.35,CARE INC — rating lapsed 394 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Viraj Syntex Pvt. Ltd.,Non-government debt,CARE,B+/A4,21-05-2025,ULTRA HOT,2.69,CARE INC — rating lapsed 394 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Viraj Syntex Pvt. Ltd.,Term loans,CARE,B+,21-05-2025,ULTRA HOT,2.52,CARE INC — rating lapsed 394 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Voltech Manufacturing Co. Pvt. Ltd.,Bank Guarantee,CARE,A 4,28-05-2025,ULTRA HOT,6.00,CARE INC — rating lapsed 387 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Voltech Manufacturing Co. Pvt. Ltd.,Letter Of credit,CARE,A 4,28-05-2025,ULTRA HOT,7.00,CARE INC — rating lapsed 387 days ago — Letter Of credit,CRITICAL — 12+ months overdue: CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Voltech Manufacturing Co. Pvt. Ltd.,Term loans,CARE,B,28-05-2025,ULTRA HOT,6.99,CARE INC — rating lapsed 387 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Wear Well India Pvt. Ltd.,Term loans,CARE,D,17-06-2025,ULTRA HOT,38.29,CARE INC — rating lapsed 367 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
West Coast Fine Foods (India) Pvt. Ltd.,Bank Guarantee,CARE,D,06-05-2025,ULTRA HOT,1.11,CARE INC — rating lapsed 409 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
West Coast Fine Foods (India) Pvt. Ltd.,Non-government debt,CARE,D,06-05-2025,ULTRA HOT,15.00,CARE INC — rating lapsed 409 days ago — Non-government debt,CRITICAL — 12+ months overdue: NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
West Coast Frozen Foods Pvt. Ltd.,Bank Guarantee,CARE,D,06-05-2025,ULTRA HOT,0.75,CARE INC — rating lapsed 409 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Xrbia Developers Ltd.,Bank Guarantee,CARE,D,03-06-2025,ULTRA HOT,15.00,CARE INC — rating lapsed 381 days ago — Bank Guarantee,CRITICAL — 12+ months overdue: CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Xrbia Developers Ltd.,Term loans,CARE,D,03-06-2025,ULTRA HOT,95.00,CARE INC — rating lapsed 381 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Xrbia Developers Ltd.,Term loans,CARE,D,03-06-2025,ULTRA HOT,85.92,CARE INC — rating lapsed 381 days ago — Term loans,CRITICAL — 12+ months overdue: CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
